"DAY";"OD_PAIR";"PERIOD";"OD_FLOW";"WEEKDAY";"MONTH"
"2017-05-18";"south_northwest";"morning peak";"364";"Thursday";5
"2017-05-19";"south_northwest";"morning peak";"430";"Friday";5
"2017-05-22";"south_northwest";"morning peak";"410";"Monday";5
"2017-05-23";"south_northwest";"morning peak";"331";"Tuesday";5
"2017-05-24";"south_northwest";"morning peak";"370";"Wednesday";5
"2017-05-25";"south_northwest";"morning peak";"338";"Thursday";5
"2017-05-26";"south_northwest";"morning peak";"414";"Friday";5
"2017-05-29";"south_northwest";"morning peak";"348";"Monday";5
"2017-05-30";"south_northwest";"morning peak";"391";"Tuesday";5
"2017-05-31";"south_northwest";"morning peak";"412";"Wednesday";5
"2017-06-01";"south_northwest";"morning peak";"417";"Thursday";6
"2017-06-02";"south_northwest";"morning peak";"391";"Friday";6
"2017-06-05";"south_northwest";"morning peak";"466";"Monday";6
"2017-06-06";"south_northwest";"morning peak";"378";"Tuesday";6
"2017-06-07";"south_northwest";"morning peak";"436";"Wednesday";6
"2017-06-08";"south_northwest";"morning peak";"396";"Thursday";6
"2017-06-09";"south_northwest";"morning peak";"397";"Friday";6
"2017-06-12";"south_northwest";"morning peak";"452";"Monday";6
"2017-06-13";"south_northwest";"morning peak";"418";"Tuesday";6
"2017-06-14";"south_northwest";"morning peak";"414";"Wednesday";6
"2017-06-15";"south_northwest";"morning peak";NA;"Thursday";6
"2017-06-16";"south_northwest";"morning peak";"382";"Friday";6
"2017-06-19";"south_northwest";"morning peak";"483";"Monday";6
"2017-06-20";"south_northwest";"morning peak";"415";"Tuesday";6
"2017-06-21";"south_northwest";"morning peak";"389";"Wednesday";6
"2017-06-22";"south_northwest";"morning peak";"435";"Thursday";6
"2017-06-23";"south_northwest";"morning peak";"400";"Friday";6
"2017-06-26";"south_northwest";"morning peak";"446";"Monday";6
"2017-06-27";"south_northwest";"morning peak";"453";"Tuesday";6
"2017-06-28";"south_northwest";"morning peak";"451";"Wednesday";6
"2017-06-29";"south_northwest";"morning peak";"416";"Thursday";6
"2017-06-30";"south_northwest";"morning peak";"427";"Friday";6
"2017-07-03";"south_northwest";"morning peak";"368";"Monday";7
"2017-07-04";"south_northwest";"morning peak";"389";"Tuesday";7
"2017-07-05";"south_northwest";"morning peak";"354";"Wednesday";7
"2017-07-06";"south_northwest";"morning peak";"440";"Thursday";7
"2017-07-07";"south_northwest";"morning peak";"398";"Friday";7
"2017-07-10";"south_northwest";"morning peak";"374";"Monday";7
"2017-07-11";"south_northwest";"morning peak";"395";"Tuesday";7
"2017-07-12";"south_northwest";"morning peak";"365";"Wednesday";7
"2017-07-13";"south_northwest";"morning peak";"371";"Thursday";7
"2017-07-14";"south_northwest";"morning peak";"351";"Friday";7
"2017-07-17";"south_northwest";"morning peak";"386";"Monday";7
"2017-07-18";"south_northwest";"morning peak";"445";"Tuesday";7
"2017-07-19";"south_northwest";"morning peak";"369";"Wednesday";7
"2017-07-20";"south_northwest";"morning peak";"389";"Thursday";7
"2017-07-21";"south_northwest";"morning peak";"325";"Friday";7
"2017-07-24";"south_northwest";"morning peak";"348";"Monday";7
"2017-07-25";"south_northwest";"morning peak";"304";"Tuesday";7
"2017-07-26";"south_northwest";"morning peak";"408";"Wednesday";7
"2017-07-27";"south_northwest";"morning peak";"353";"Thursday";7
"2017-07-28";"south_northwest";"morning peak";"384";"Friday";7
"2017-07-31";"south_northwest";"morning peak";"376";"Monday";7
"2017-08-01";"south_northwest";"morning peak";"399";"Tuesday";8
"2017-08-02";"south_northwest";"morning peak";"425";"Wednesday";8
"2017-08-03";"south_northwest";"morning peak";"426";"Thursday";8
"2017-08-04";"south_northwest";"morning peak";"408";"Friday";8
"2017-08-07";"south_northwest";"morning peak";"438";"Monday";8
"2017-08-08";"south_northwest";"morning peak";"438";"Tuesday";8
"2017-08-09";"south_northwest";"morning peak";"401";"Wednesday";8
"2017-08-10";"south_northwest";"morning peak";"402";"Thursday";8
"2017-08-11";"south_northwest";"morning peak";"390";"Friday";8
"2017-08-14";"south_northwest";"morning peak";"326";"Monday";8
"2017-08-15";"south_northwest";"morning peak";NA;"Tuesday";8
"2017-08-16";"south_northwest";"morning peak";"413";"Wednesday";8
"2017-08-17";"south_northwest";"morning peak";"396";"Thursday";8
"2017-08-18";"south_northwest";"morning peak";"399";"Friday";8
"2017-08-21";"south_northwest";"morning peak";"457";"Monday";8
"2017-08-22";"south_northwest";"morning peak";"386";"Tuesday";8
"2017-08-23";"south_northwest";"morning peak";"437";"Wednesday";8
"2017-08-24";"south_northwest";"morning peak";"431";"Thursday";8
"2017-08-25";"south_northwest";"morning peak";"401";"Friday";8
"2017-08-28";"south_northwest";"morning peak";"434";"Monday";8
"2017-08-29";"south_northwest";"morning peak";"413";"Tuesday";8
"2017-08-30";"south_northwest";"morning peak";"401";"Wednesday";8
"2017-08-31";"south_northwest";"morning peak";"354";"Thursday";8
"2017-09-01";"south_northwest";"morning peak";"367";"Friday";9
"2017-09-04";"south_northwest";"morning peak";"367";"Monday";9
"2017-09-05";"south_northwest";"morning peak";"403";"Tuesday";9
"2017-09-06";"south_northwest";"morning peak";"447";"Wednesday";9
"2017-09-07";"south_northwest";"morning peak";NA;"Thursday";9
"2017-09-08";"south_northwest";"morning peak";"343";"Friday";9
"2017-09-11";"south_northwest";"morning peak";"357";"Monday";9
"2017-09-12";"south_northwest";"morning peak";"331";"Tuesday";9
"2017-09-13";"south_northwest";"morning peak";"407";"Wednesday";9
"2017-09-14";"south_northwest";"morning peak";"414";"Thursday";9
"2017-09-15";"south_northwest";"morning peak";"412";"Friday";9
"2017-09-18";"south_northwest";"morning peak";"434";"Monday";9
"2017-09-19";"south_northwest";"morning peak";"371";"Tuesday";9
"2017-09-20";"south_northwest";"morning peak";"462";"Wednesday";9
"2017-09-21";"south_northwest";"morning peak";"364";"Thursday";9
"2017-09-22";"south_northwest";"morning peak";"337";"Friday";9
"2017-09-25";"south_northwest";"morning peak";"294";"Monday";9
"2017-09-26";"south_northwest";"morning peak";"389";"Tuesday";9
"2017-09-27";"south_northwest";"morning peak";"400";"Wednesday";9
"2017-09-28";"south_northwest";"morning peak";"372";"Thursday";9
"2017-09-29";"south_northwest";"morning peak";"391";"Friday";9
"2017-10-02";"south_northwest";"morning peak";"386";"Monday";10
"2017-10-03";"south_northwest";"morning peak";"364";"Tuesday";10
"2017-10-04";"south_northwest";"morning peak";"375";"Wednesday";10
"2017-10-05";"south_northwest";"morning peak";"390";"Thursday";10
"2017-10-06";"south_northwest";"morning peak";"377";"Friday";10
"2017-10-09";"south_northwest";"morning peak";"450";"Monday";10
"2017-10-10";"south_northwest";"morning peak";"359";"Tuesday";10
"2017-10-11";"south_northwest";"morning peak";"421";"Wednesday";10
"2017-10-12";"south_northwest";"morning peak";NA;"Thursday";10
"2017-10-13";"south_northwest";"morning peak";"277";"Friday";10
"2017-10-16";"south_northwest";"morning peak";"400";"Monday";10
"2017-10-17";"south_northwest";"morning peak";"421";"Tuesday";10
"2017-10-18";"south_northwest";"morning peak";"399";"Wednesday";10
"2017-10-19";"south_northwest";"morning peak";"350";"Thursday";10
"2017-10-20";"south_northwest";"morning peak";"316";"Friday";10
"2017-10-23";"south_northwest";"morning peak";"324";"Monday";10
"2017-10-24";"south_northwest";"morning peak";"295";"Tuesday";10
"2017-10-25";"south_northwest";"morning peak";"323";"Wednesday";10
"2017-10-26";"south_northwest";"morning peak";NA;"Thursday";10
"2017-10-27";"south_northwest";"morning peak";"303";"Friday";10
"2017-10-30";"south_northwest";"morning peak";"420";"Monday";10
"2017-10-31";"south_northwest";"morning peak";"389";"Tuesday";10
"2017-11-01";"south_northwest";"morning peak";"404";"Wednesday";11
"2017-11-02";"south_northwest";"morning peak";NA;"Thursday";11
"2017-11-03";"south_northwest";"morning peak";"364";"Friday";11
"2017-11-06";"south_northwest";"morning peak";"390";"Monday";11
"2017-11-07";"south_northwest";"morning peak";"380";"Tuesday";11
"2017-11-08";"south_northwest";"morning peak";"397";"Wednesday";11
"2017-11-09";"south_northwest";"morning peak";"396";"Thursday";11
"2017-11-10";"south_northwest";"morning peak";"307";"Friday";11
"2017-11-13";"south_northwest";"morning peak";"398";"Monday";11
"2017-11-14";"south_northwest";"morning peak";"402";"Tuesday";11
"2017-11-15";"south_northwest";"morning peak";NA;"Wednesday";11
"2017-11-16";"south_northwest";"morning peak";"398";"Thursday";11
"2017-11-17";"south_northwest";"morning peak";"393";"Friday";11
"2017-11-20";"south_northwest";"morning peak";"305";"Monday";11
"2017-11-21";"south_northwest";"morning peak";"414";"Tuesday";11
"2017-11-22";"south_northwest";"morning peak";"322";"Wednesday";11
"2017-11-23";"south_northwest";"morning peak";"370";"Thursday";11
"2017-11-24";"south_northwest";"morning peak";"385";"Friday";11
"2017-11-27";"south_northwest";"morning peak";"404";"Monday";11
"2017-11-28";"south_northwest";"morning peak";"277";"Tuesday";11
"2017-11-29";"south_northwest";"morning peak";"354";"Wednesday";11
"2017-11-30";"south_northwest";"morning peak";"360";"Thursday";11
"2017-12-01";"south_northwest";"morning peak";"379";"Friday";12
"2017-12-04";"south_northwest";"morning peak";"335";"Monday";12
"2017-12-05";"south_northwest";"morning peak";"268";"Tuesday";12
"2017-12-06";"south_northwest";"morning peak";"348";"Wednesday";12
"2017-12-07";"south_northwest";"morning peak";"371";"Thursday";12
"2017-12-08";"south_northwest";"morning peak";"351";"Friday";12
"2017-12-11";"south_northwest";"morning peak";"391";"Monday";12
"2017-12-12";"south_northwest";"morning peak";"400";"Tuesday";12
"2017-12-13";"south_northwest";"morning peak";"400";"Wednesday";12
"2017-12-14";"south_northwest";"morning peak";"349";"Thursday";12
"2017-12-15";"south_northwest";"morning peak";"332";"Friday";12
"2017-12-18";"south_northwest";"morning peak";"348";"Monday";12
"2017-12-19";"south_northwest";"morning peak";"316";"Tuesday";12
"2017-12-20";"south_northwest";"morning peak";"394";"Wednesday";12
"2017-12-21";"south_northwest";"morning peak";"349";"Thursday";12
"2017-12-22";"south_northwest";"morning peak";"335";"Friday";12
"2017-12-25";"south_northwest";"morning peak";NA;"Monday";12
"2017-12-26";"south_northwest";"morning peak";"249";"Tuesday";12
"2017-12-27";"south_northwest";"morning peak";"250";"Wednesday";12
"2017-12-28";"south_northwest";"morning peak";"282";"Thursday";12
"2017-12-29";"south_northwest";"morning peak";NA;"Friday";12
"2017-01-02";"south_northwest";"midday period";"170";"Monday";1
"2017-01-03";"south_northwest";"midday period";"164";"Tuesday";1
"2017-01-04";"south_northwest";"midday period";"158";"Wednesday";1
"2017-01-05";"south_northwest";"midday period";"165";"Thursday";1
"2017-01-06";"south_northwest";"midday period";"165";"Friday";1
"2017-01-09";"south_northwest";"midday period";"170";"Monday";1
"2017-01-10";"south_northwest";"midday period";"172";"Tuesday";1
"2017-01-11";"south_northwest";"midday period";"186";"Wednesday";1
"2017-01-12";"south_northwest";"midday period";"164";"Thursday";1
"2017-01-13";"south_northwest";"midday period";"184";"Friday";1
"2017-01-16";"south_northwest";"midday period";"162";"Monday";1
"2017-01-17";"south_northwest";"midday period";"147";"Tuesday";1
"2017-01-18";"south_northwest";"midday period";"163";"Wednesday";1
"2017-01-19";"south_northwest";"midday period";"181";"Thursday";1
"2017-01-20";"south_northwest";"midday period";"197";"Friday";1
"2017-01-23";"south_northwest";"midday period";"128";"Monday";1
"2017-01-24";"south_northwest";"midday period";"135";"Tuesday";1
