"DAY";"OD_PAIR";"PERIOD";"OD_FLOW";"WEEKDAY";"MONTH"
"2017-05-10";"northwest_northeast";"morning peak";"14";"Wednesday";5
"2017-05-11";"northwest_northeast";"morning peak";"23";"Thursday";5
"2017-05-12";"northwest_northeast";"morning peak";"36";"Friday";5
"2017-05-15";"northwest_northeast";"morning peak";"30";"Monday";5
"2017-05-16";"northwest_northeast";"morning peak";"35";"Tuesday";5
"2017-05-17";"northwest_northeast";"morning peak";"38";"Wednesday";5
"2017-05-18";"northwest_northeast";"morning peak";"29";"Thursday";5
"2017-05-19";"northwest_northeast";"morning peak";"28";"Friday";5
"2017-05-22";"northwest_northeast";"morning peak";"35";"Monday";5
"2017-05-23";"northwest_northeast";"morning peak";"23";"Tuesday";5
"2017-05-24";"northwest_northeast";"morning peak";"33";"Wednesday";5
"2017-05-25";"northwest_northeast";"morning peak";"26";"Thursday";5
"2017-05-26";"northwest_northeast";"morning peak";"28";"Friday";5
"2017-05-29";"northwest_northeast";"morning peak";NA;"Monday";5
"2017-05-30";"northwest_northeast";"morning peak";NA;"Tuesday";5
"2017-05-31";"northwest_northeast";"morning peak";"15";"Wednesday";5
"2017-06-01";"northwest_northeast";"morning peak";"22";"Thursday";6
"2017-06-02";"northwest_northeast";"morning peak";"32";"Friday";6
"2017-06-05";"northwest_northeast";"morning peak";"32";"Monday";6
"2017-06-06";"northwest_northeast";"morning peak";"33";"Tuesday";6
"2017-06-07";"northwest_northeast";"morning peak";"42";"Wednesday";6
"2017-06-08";"northwest_northeast";"morning peak";"39";"Thursday";6
"2017-06-09";"northwest_northeast";"morning peak";"40";"Friday";6
"2017-06-12";"northwest_northeast";"morning peak";"25";"Monday";6
"2017-06-13";"northwest_northeast";"morning peak";"32";"Tuesday";6
"2017-06-14";"northwest_northeast";"morning peak";"45";"Wednesday";6
"2017-06-15";"northwest_northeast";"morning peak";NA;"Thursday";6
"2017-06-16";"northwest_northeast";"morning peak";"30";"Friday";6
"2017-06-19";"northwest_northeast";"morning peak";NA;"Monday";6
"2017-06-20";"northwest_northeast";"morning peak";"38";"Tuesday";6
"2017-06-21";"northwest_northeast";"morning peak";"28";"Wednesday";6
"2017-06-22";"northwest_northeast";"morning peak";"34";"Thursday";6
"2017-06-23";"northwest_northeast";"morning peak";"33";"Friday";6
"2017-06-26";"northwest_northeast";"morning peak";"27";"Monday";6
"2017-06-27";"northwest_northeast";"morning peak";"29";"Tuesday";6
"2017-06-28";"northwest_northeast";"morning peak";"29";"Wednesday";6
"2017-06-29";"northwest_northeast";"morning peak";"31";"Thursday";6
"2017-06-30";"northwest_northeast";"morning peak";"30";"Friday";6
"2017-07-03";"northwest_northeast";"morning peak";"25";"Monday";7
"2017-07-04";"northwest_northeast";"morning peak";"28";"Tuesday";7
"2017-07-05";"northwest_northeast";"morning peak";"26";"Wednesday";7
"2017-07-06";"northwest_northeast";"morning peak";"31";"Thursday";7
"2017-07-07";"northwest_northeast";"morning peak";"36";"Friday";7
"2017-07-10";"northwest_northeast";"morning peak";"32";"Monday";7
"2017-07-11";"northwest_northeast";"morning peak";"30";"Tuesday";7
"2017-07-12";"northwest_northeast";"morning peak";"40";"Wednesday";7
"2017-07-13";"northwest_northeast";"morning peak";"30";"Thursday";7
"2017-07-14";"northwest_northeast";"morning peak";"12";"Friday";7
"2017-07-17";"northwest_northeast";"morning peak";"38";"Monday";7
"2017-07-18";"northwest_northeast";"morning peak";"36";"Tuesday";7
"2017-07-19";"northwest_northeast";"morning peak";"32";"Wednesday";7
"2017-07-20";"northwest_northeast";"morning peak";"31";"Thursday";7
"2017-07-21";"northwest_northeast";"morning peak";"31";"Friday";7
"2017-07-24";"northwest_northeast";"morning peak";"30";"Monday";7
"2017-07-25";"northwest_northeast";"morning peak";"15";"Tuesday";7
"2017-07-26";"northwest_northeast";"morning peak";"31";"Wednesday";7
"2017-07-27";"northwest_northeast";"morning peak";"33";"Thursday";7
"2017-07-28";"northwest_northeast";"morning peak";"38";"Friday";7
"2017-07-31";"northwest_northeast";"morning peak";"33";"Monday";7
"2017-08-01";"northwest_northeast";"morning peak";"28";"Tuesday";8
"2017-08-02";"northwest_northeast";"morning peak";"35";"Wednesday";8
"2017-08-03";"northwest_northeast";"morning peak";"32";"Thursday";8
"2017-08-04";"northwest_northeast";"morning peak";"26";"Friday";8
"2017-08-07";"northwest_northeast";"morning peak";"31";"Monday";8
"2017-08-08";"northwest_northeast";"morning peak";"38";"Tuesday";8
"2017-08-09";"northwest_northeast";"morning peak";"41";"Wednesday";8
"2017-08-10";"northwest_northeast";"morning peak";"32";"Thursday";8
"2017-08-11";"northwest_northeast";"morning peak";"43";"Friday";8
"2017-08-14";"northwest_northeast";"morning peak";"42";"Monday";8
"2017-08-15";"northwest_northeast";"morning peak";"13";"Tuesday";8
"2017-08-16";"northwest_northeast";"morning peak";"41";"Wednesday";8
"2017-08-17";"northwest_northeast";"morning peak";"38";"Thursday";8
"2017-08-18";"northwest_northeast";"morning peak";"40";"Friday";8
"2017-08-21";"northwest_northeast";"morning peak";"32";"Monday";8
"2017-08-22";"northwest_northeast";"morning peak";"29";"Tuesday";8
"2017-08-23";"northwest_northeast";"morning peak";"31";"Wednesday";8
"2017-08-24";"northwest_northeast";"morning peak";"39";"Thursday";8
"2017-08-25";"northwest_northeast";"morning peak";"34";"Friday";8
"2017-08-28";"northwest_northeast";"morning peak";"34";"Monday";8
"2017-08-29";"northwest_northeast";"morning peak";"36";"Tuesday";8
"2017-08-30";"northwest_northeast";"morning peak";"37";"Wednesday";8
"2017-08-31";"northwest_northeast";"morning peak";"32";"Thursday";8
"2017-09-01";"northwest_northeast";"morning peak";"28";"Friday";9
"2017-09-04";"northwest_northeast";"morning peak";"39";"Monday";9
"2017-09-05";"northwest_northeast";"morning peak";"43";"Tuesday";9
"2017-09-06";"northwest_northeast";"morning peak";"37";"Wednesday";9
"2017-09-07";"northwest_northeast";"morning peak";NA;"Thursday";9
"2017-09-08";"northwest_northeast";"morning peak";"25";"Friday";9
"2017-09-11";"northwest_northeast";"morning peak";"29";"Monday";9
"2017-09-12";"northwest_northeast";"morning peak";"29";"Tuesday";9
"2017-09-13";"northwest_northeast";"morning peak";"24";"Wednesday";9
"2017-09-14";"northwest_northeast";"morning peak";"28";"Thursday";9
"2017-09-15";"northwest_northeast";"morning peak";"37";"Friday";9
"2017-09-18";"northwest_northeast";"morning peak";"32";"Monday";9
"2017-09-19";"northwest_northeast";"morning peak";"31";"Tuesday";9
"2017-09-20";"northwest_northeast";"morning peak";"19";"Wednesday";9
"2017-09-21";"northwest_northeast";"morning peak";"32";"Thursday";9
