"DAY";"OD_PAIR";"PERIOD";"OD_FLOW";"WEEKDAY";"MONTH"
"2017-05-18";"northeast_central";"morning peak";"513";"Thursday";5
"2017-05-19";"northeast_central";"morning peak";"536";"Friday";5
"2017-05-22";"northeast_central";"morning peak";"503";"Monday";5
"2017-05-23";"northeast_central";"morning peak";"502";"Tuesday";5
"2017-05-24";"northeast_central";"morning peak";"449";"Wednesday";5
"2017-05-25";"northeast_central";"morning peak";"470";"Thursday";5
"2017-05-26";"northeast_central";"morning peak";"461";"Friday";5
"2017-05-29";"northeast_central";"morning peak";"356";"Monday";5
"2017-05-30";"northeast_central";"morning peak";"394";"Tuesday";5
"2017-05-31";"northeast_central";"morning peak";"501";"Wednesday";5
"2017-06-01";"northeast_central";"morning peak";"426";"Thursday";6
"2017-06-02";"northeast_central";"morning peak";"434";"Friday";6
"2017-06-05";"northeast_central";"morning peak";"425";"Monday";6
"2017-06-06";"northeast_central";"morning peak";"433";"Tuesday";6
"2017-06-07";"northeast_central";"morning peak";"413";"Wednesday";6
"2017-06-08";"northeast_central";"morning peak";"425";"Thursday";6
"2017-06-09";"northeast_central";"morning peak";"364";"Friday";6
"2017-06-12";"northeast_central";"morning peak";"502";"Monday";6
"2017-06-13";"northeast_central";"morning peak";"395";"Tuesday";6
"2017-06-14";"northeast_central";"morning peak";"495";"Wednesday";6
"2017-06-15";"northeast_central";"morning peak";NA;"Thursday";6
"2017-06-16";"northeast_central";"morning peak";"226";"Friday";6
"2017-06-19";"northeast_central";"morning peak";"415";"Monday";6
"2017-06-20";"northeast_central";"morning peak";"396";"Tuesday";6
"2017-06-21";"northeast_central";"morning peak";"388";"Wednesday";6
"2017-06-22";"northeast_central";"morning peak";"399";"Thursday";6
"2017-06-23";"northeast_central";"morning peak";"377";"Friday";6
"2017-06-26";"northeast_central";"morning peak";"342";"Monday";6
"2017-06-27";"northeast_central";"morning peak";"357";"Tuesday";6
"2017-06-28";"northeast_central";"morning peak";"340";"Wednesday";6
"2017-06-29";"northeast_central";"morning peak";"294";"Thursday";6
"2017-06-30";"northeast_central";"morning peak";"290";"Friday";6
"2017-07-03";"northeast_central";"morning peak";"267";"Monday";7
"2017-07-04";"northeast_central";"morning peak";"264";"Tuesday";7
"2017-07-05";"northeast_central";"morning peak";"265";"Wednesday";7
"2017-07-06";"northeast_central";"morning peak";"314";"Thursday";7
"2017-07-07";"northeast_central";"morning peak";"261";"Friday";7
"2017-07-10";"northeast_central";"morning peak";"269";"Monday";7
"2017-07-11";"northeast_central";"morning peak";"281";"Tuesday";7
"2017-07-12";"northeast_central";"morning peak";"346";"Wednesday";7
"2017-07-13";"northeast_central";"morning peak";"287";"Thursday";7
"2017-07-14";"northeast_central";"morning peak";"226";"Friday";7
"2017-07-17";"northeast_central";"morning peak";"262";"Monday";7
"2017-07-18";"northeast_central";"morning peak";"280";"Tuesday";7
"2017-07-19";"northeast_central";"morning peak";"271";"Wednesday";7
"2017-07-20";"northeast_central";"morning peak";"186";"Thursday";7
"2017-07-21";"northeast_central";"morning peak";"256";"Friday";7
"2017-07-24";"northeast_central";"morning peak";"285";"Monday";7
"2017-07-25";"northeast_central";"morning peak";"294";"Tuesday";7
"2017-07-26";"northeast_central";"morning peak";"306";"Wednesday";7
"2017-07-27";"northeast_central";"morning peak";"271";"Thursday";7
"2017-07-28";"northeast_central";"morning peak";"297";"Friday";7
"2017-07-31";"northeast_central";"morning peak";"273";"Monday";7
"2017-08-01";"northeast_central";"morning peak";"377";"Tuesday";8
"2017-08-02";"northeast_central";"morning peak";"385";"Wednesday";8
"2017-08-03";"northeast_central";"morning peak";"391";"Thursday";8
"2017-08-04";"northeast_central";"morning peak";"366";"Friday";8
"2017-08-07";"northeast_central";"morning peak";"424";"Monday";8
"2017-08-08";"northeast_central";"morning peak";"425";"Tuesday";8
"2017-08-09";"northeast_central";"morning peak";"437";"Wednesday";8
"2017-08-10";"northeast_central";"morning peak";"365";"Thursday";8
"2017-08-11";"northeast_central";"morning peak";"371";"Friday";8
"2017-08-14";"northeast_central";"morning peak";"261";"Monday";8
"2017-08-15";"northeast_central";"morning peak";"78";"Tuesday";8
"2017-08-16";"northeast_central";"morning peak";"437";"Wednesday";8
"2017-08-17";"northeast_central";"morning peak";"390";"Thursday";8
"2017-08-18";"northeast_central";"morning peak";"385";"Friday";8
"2017-08-21";"northeast_central";"morning peak";"474";"Monday";8
"2017-08-22";"northeast_central";"morning peak";"380";"Tuesday";8
"2017-08-23";"northeast_central";"morning peak";"347";"Wednesday";8
"2017-08-24";"northeast_central";"morning peak";"385";"Thursday";8
"2017-08-25";"northeast_central";"morning peak";"390";"Friday";8
"2017-08-28";"northeast_central";"morning peak";"376";"Monday";8
