"DAY";"OD_PAIR";"PERIOD";"OD_FLOW";"WEEKDAY";"MONTH"
"2017-05-18";"central_south-west";"morning peak";"220";"Thursday";5
"2017-05-19";"central_south-west";"morning peak";"239";"Friday";5
"2017-05-22";"central_south-west";"morning peak";"254";"Monday";5
"2017-05-23";"central_south-west";"morning peak";"216";"Tuesday";5
"2017-05-24";"central_south-west";"morning peak";"234";"Wednesday";5
"2017-05-25";"central_south-west";"morning peak";"244";"Thursday";5
"2017-05-26";"central_south-west";"morning peak";"228";"Friday";5
"2017-05-29";"central_south-west";"morning peak";"198";"Monday";5
"2017-05-30";"central_south-west";"morning peak";"220";"Tuesday";5
"2017-05-31";"central_south-west";"morning peak";"196";"Wednesday";5
"2017-06-01";"central_south-west";"morning peak";"248";"Thursday";6
"2017-06-02";"central_south-west";"morning peak";"226";"Friday";6
"2017-06-05";"central_south-west";"morning peak";"226";"Monday";6
"2017-06-06";"central_south-west";"morning peak";"228";"Tuesday";6
"2017-06-07";"central_south-west";"morning peak";"227";"Wednesday";6
"2017-06-08";"central_south-west";"morning peak";"241";"Thursday";6
"2017-06-09";"central_south-west";"morning peak";"240";"Friday";6
"2017-06-12";"central_south-west";"morning peak";"199";"Monday";6
"2017-06-13";"central_south-west";"morning peak";"180";"Tuesday";6
"2017-06-14";"central_south-west";"morning peak";"154";"Wednesday";6
"2017-06-15";"central_south-west";"morning peak";NA;"Thursday";6
"2017-06-16";"central_south-west";"morning peak";"180";"Friday";6
"2017-06-19";"central_south-west";"morning peak";"237";"Monday";6
"2017-06-20";"central_south-west";"morning peak";"240";"Tuesday";6
"2017-06-21";"central_south-west";"morning peak";"227";"Wednesday";6
"2017-06-22";"central_south-west";"morning peak";"281";"Thursday";6
"2017-06-23";"central_south-west";"morning peak";"213";"Friday";6
"2017-06-26";"central_south-west";"morning peak";"210";"Monday";6
"2017-06-27";"central_south-west";"morning peak";"273";"Tuesday";6
"2017-06-28";"central_south-west";"morning peak";"252";"Wednesday";6
"2017-06-29";"central_south-west";"morning peak";"239";"Thursday";6
"2017-06-30";"central_south-west";"morning peak";"226";"Friday";6
"2017-07-03";"central_south-west";"morning peak";"223";"Monday";7
"2017-07-04";"central_south-west";"morning peak";"207";"Tuesday";7
"2017-07-05";"central_south-west";"morning peak";"198";"Wednesday";7
"2017-07-06";"central_south-west";"morning peak";"209";"Thursday";7
"2017-07-07";"central_south-west";"morning peak";"196";"Friday";7
"2017-07-10";"central_south-west";"morning peak";"221";"Monday";7
"2017-07-11";"central_south-west";"morning peak";"226";"Tuesday";7
"2017-07-12";"central_south-west";"morning peak";"204";"Wednesday";7
"2017-07-13";"central_south-west";"morning peak";"234";"Thursday";7
"2017-07-14";"central_south-west";"morning peak";"210";"Friday";7
"2017-07-17";"central_south-west";"morning peak";"214";"Monday";7
"2017-07-18";"central_south-west";"morning peak";"200";"Tuesday";7
"2017-07-19";"central_south-west";"morning peak";"230";"Wednesday";7
"2017-07-20";"central_south-west";"morning peak";"179";"Thursday";7
"2017-07-21";"central_south-west";"morning peak";"207";"Friday";7
"2017-07-24";"central_south-west";"morning peak";"191";"Monday";7
"2017-07-25";"central_south-west";"morning peak";"219";"Tuesday";7
"2017-07-26";"central_south-west";"morning peak";"243";"Wednesday";7
"2017-07-27";"central_south-west";"morning peak";"225";"Thursday";7
"2017-07-28";"central_south-west";"morning peak";"208";"Friday";7
"2017-07-31";"central_south-west";"morning peak";"197";"Monday";7
"2017-08-01";"central_south-west";"morning peak";"229";"Tuesday";8
"2017-08-02";"central_south-west";"morning peak";"251";"Wednesday";8
"2017-08-03";"central_south-west";"morning peak";"244";"Thursday";8
"2017-08-04";"central_south-west";"morning peak";"214";"Friday";8
"2017-08-07";"central_south-west";"morning peak";"202";"Monday";8
"2017-08-08";"central_south-west";"morning peak";"239";"Tuesday";8
"2017-08-09";"central_south-west";"morning peak";"192";"Wednesday";8
"2017-08-10";"central_south-west";"morning peak";"209";"Thursday";8
"2017-08-11";"central_south-west";"morning peak";"180";"Friday";8
"2017-08-14";"central_south-west";"morning peak";"203";"Monday";8
"2017-08-15";"central_south-west";"morning peak";"146";"Tuesday";8
