"DAY";"OD_PAIR";"PERIOD";"OD_FLOW";"WEEKDAY";"MONTH"
"2017-08-31";"central_northwest";"morning peak";"1245";"Thursday";8
"2017-09-01";"central_northwest";"morning peak";"1116";"Friday";9
"2017-09-04";"central_northwest";"morning peak";"1105";"Monday";9
"2017-09-05";"central_northwest";"morning peak";"1000";"Tuesday";9
"2017-09-06";"central_northwest";"morning peak";"1242";"Wednesday";9
"2017-09-07";"central_northwest";"morning peak";NA;"Thursday";9
"2017-09-08";"central_northwest";"morning peak";"778";"Friday";9
"2017-09-11";"central_northwest";"morning peak";"918";"Monday";9
"2017-09-12";"central_northwest";"morning peak";"913";"Tuesday";9
"2017-09-13";"central_northwest";"morning peak";"1140";"Wednesday";9
"2017-09-14";"central_northwest";"morning peak";"995";"Thursday";9
"2017-09-15";"central_northwest";"morning peak";"1066";"Friday";9
"2017-09-18";"central_northwest";"morning peak";"1089";"Monday";9
"2017-09-19";"central_northwest";"morning peak";"1054";"Tuesday";9
"2017-09-20";"central_northwest";"morning peak";"1160";"Wednesday";9
"2017-09-21";"central_northwest";"morning peak";"1126";"Thursday";9
"2017-09-22";"central_northwest";"morning peak";"1260";"Friday";9
"2017-09-25";"central_northwest";"morning peak";"1185";"Monday";9
"2017-09-26";"central_northwest";"morning peak";"1169";"Tuesday";9
"2017-09-27";"central_northwest";"morning peak";"1248";"Wednesday";9
"2017-09-28";"central_northwest";"morning peak";"1333";"Thursday";9
"2017-09-29";"central_northwest";"morning peak";"1121";"Friday";9
"2017-10-02";"central_northwest";"morning peak";"1270";"Monday";10
"2017-10-03";"central_northwest";"morning peak";"1064";"Tuesday";10
"2017-10-04";"central_northwest";"morning peak";"1188";"Wednesday";10
"2017-10-05";"central_northwest";"morning peak";"924";"Thursday";10
"2017-10-06";"central_northwest";"morning peak";"933";"Friday";10
"2017-10-09";"central_northwest";"morning peak";"949";"Monday";10
"2017-10-10";"central_northwest";"morning peak";"919";"Tuesday";10
"2017-10-11";"central_northwest";"morning peak";"904";"Wednesday";10
"2017-10-12";"central_northwest";"morning peak";NA;"Thursday";10
"2017-10-13";"central_northwest";"morning peak";"655";"Friday";10
"2017-10-16";"central_northwest";"morning peak";"1020";"Monday";10
"2017-10-17";"central_northwest";"morning peak";"1039";"Tuesday";10
"2017-10-18";"central_northwest";"morning peak";"1352";"Wednesday";10
"2017-10-19";"central_northwest";"morning peak";"1155";"Thursday";10
"2017-10-20";"central_northwest";"morning peak";"1135";"Friday";10
"2017-10-23";"central_northwest";"morning peak";"1171";"Monday";10
"2017-10-24";"central_northwest";"morning peak";"1278";"Tuesday";10
"2017-10-25";"central_northwest";"morning peak";"1114";"Wednesday";10
"2017-10-26";"central_northwest";"morning peak";NA;"Thursday";10
"2017-10-27";"central_northwest";"morning peak";"1126";"Friday";10
"2017-10-30";"central_northwest";"morning peak";"1202";"Monday";10
"2017-10-31";"central_northwest";"morning peak";"1077";"Tuesday";10
"2017-11-01";"central_northwest";"morning peak";"1171";"Wednesday";11
"2017-11-02";"central_northwest";"morning peak";NA;"Thursday";11
"2017-11-03";"central_northwest";"morning peak";"753";"Friday";11
"2017-11-06";"central_northwest";"morning peak";"1180";"Monday";11
"2017-11-07";"central_northwest";"morning peak";"1153";"Tuesday";11
"2017-11-08";"central_northwest";"morning peak";"850";"Wednesday";11
"2017-11-09";"central_northwest";"morning peak";"1062";"Thursday";11
"2017-11-10";"central_northwest";"morning peak";"1049";"Friday";11
"2017-11-13";"central_northwest";"morning peak";"1194";"Monday";11
"2017-11-14";"central_northwest";"morning peak";"1171";"Tuesday";11
"2017-11-15";"central_northwest";"morning peak";NA;"Wednesday";11
"2017-11-16";"central_northwest";"morning peak";"1210";"Thursday";11
"2017-11-17";"central_northwest";"morning peak";"1204";"Friday";11
"2017-11-20";"central_northwest";"morning peak";"1271";"Monday";11
"2017-11-21";"central_northwest";"morning peak";"1221";"Tuesday";11
"2017-11-22";"central_northwest";"morning peak";"1286";"Wednesday";11
"2017-11-23";"central_northwest";"morning peak";"1139";"Thursday";11
"2017-11-24";"central_northwest";"morning peak";"1156";"Friday";11
"2017-11-27";"central_northwest";"morning peak";"1111";"Monday";11
"2017-11-28";"central_northwest";"morning peak";"1009";"Tuesday";11
"2017-11-29";"central_northwest";"morning peak";"1049";"Wednesday";11
"2017-11-30";"central_northwest";"morning peak";"1078";"Thursday";11
"2017-12-01";"central_northwest";"morning peak";"822";"Friday";12
"2017-12-04";"central_northwest";"morning peak";"1098";"Monday";12
