"DAY";"OD_PAIR";"PERIOD";"OD_FLOW";"WEEKDAY";"MONTH"
"2017-09-27";"northwest_south-west";"morning peak";"416";"Wednesday";9
"2017-09-28";"northwest_south-west";"morning peak";"433";"Thursday";9
"2017-09-29";"northwest_south-west";"morning peak";"428";"Friday";9
"2017-10-02";"northwest_south-west";"morning peak";"363";"Monday";10
"2017-10-03";"northwest_south-west";"morning peak";"353";"Tuesday";10
"2017-10-04";"northwest_south-west";"morning peak";"375";"Wednesday";10
"2017-10-05";"northwest_south-west";"morning peak";"339";"Thursday";10
"2017-10-06";"northwest_south-west";"morning peak";"409";"Friday";10
"2017-10-09";"northwest_south-west";"morning peak";"399";"Monday";10
"2017-10-10";"northwest_south-west";"morning peak";"350";"Tuesday";10
"2017-10-11";"northwest_south-west";"morning peak";"396";"Wednesday";10
"2017-10-12";"northwest_south-west";"morning peak";NA;"Thursday";10
"2017-10-13";"northwest_south-west";"morning peak";"290";"Friday";10
"2017-10-16";"northwest_south-west";"morning peak";"424";"Monday";10
"2017-10-17";"northwest_south-west";"morning peak";"433";"Tuesday";10
"2017-10-18";"northwest_south-west";"morning peak";"385";"Wednesday";10
"2017-10-19";"northwest_south-west";"morning peak";"447";"Thursday";10
"2017-10-20";"northwest_south-west";"morning peak";"455";"Friday";10
"2017-10-23";"northwest_south-west";"morning peak";"324";"Monday";10
"2017-10-24";"northwest_south-west";"morning peak";"380";"Tuesday";10
"2017-10-25";"northwest_south-west";"morning peak";"309";"Wednesday";10
"2017-10-26";"northwest_south-west";"morning peak";NA;"Thursday";10
"2017-10-27";"northwest_south-west";"morning peak";"374";"Friday";10
"2017-10-30";"northwest_south-west";"morning peak";"395";"Monday";10
"2017-10-31";"northwest_south-west";"morning peak";"348";"Tuesday";10
"2017-11-01";"northwest_south-west";"morning peak";"352";"Wednesday";11
"2017-11-02";"northwest_south-west";"morning peak";NA;"Thursday";11
"2017-11-03";"northwest_south-west";"morning peak";"297";"Friday";11
"2017-11-06";"northwest_south-west";"morning peak";"395";"Monday";11
"2017-11-07";"northwest_south-west";"morning peak";"370";"Tuesday";11
"2017-11-08";"northwest_south-west";"morning peak";"337";"Wednesday";11
