"DAY";"OD_PAIR";"PERIOD";"OD_FLOW";"WEEKDAY";"MONTH"
"2017-05-18";"northwest_south";"morning peak";"154";"Thursday";5
"2017-05-19";"northwest_south";"morning peak";"162";"Friday";5
"2017-05-22";"northwest_south";"morning peak";"193";"Monday";5
"2017-05-23";"northwest_south";"morning peak";"166";"Tuesday";5
"2017-05-24";"northwest_south";"morning peak";"154";"Wednesday";5
"2017-05-25";"northwest_south";"morning peak";"121";"Thursday";5
"2017-05-26";"northwest_south";"morning peak";"168";"Friday";5
"2017-05-29";"northwest_south";"morning peak";"143";"Monday";5
"2017-05-30";"northwest_south";"morning peak";"199";"Tuesday";5
"2017-05-31";"northwest_south";"morning peak";"174";"Wednesday";5
"2017-06-01";"northwest_south";"morning peak";"163";"Thursday";6
"2017-06-02";"northwest_south";"morning peak";"160";"Friday";6
"2017-06-05";"northwest_south";"morning peak";"171";"Monday";6
"2017-06-06";"northwest_south";"morning peak";"157";"Tuesday";6
"2017-06-07";"northwest_south";"morning peak";"150";"Wednesday";6
"2017-06-08";"northwest_south";"morning peak";"162";"Thursday";6
"2017-06-09";"northwest_south";"morning peak";"132";"Friday";6
"2017-06-12";"northwest_south";"morning peak";"148";"Monday";6
"2017-06-13";"northwest_south";"morning peak";"143";"Tuesday";6
"2017-06-14";"northwest_south";"morning peak";"151";"Wednesday";6
"2017-06-15";"northwest_south";"morning peak";NA;"Thursday";6
"2017-06-16";"northwest_south";"morning peak";"159";"Friday";6
"2017-06-19";"northwest_south";"morning peak";"141";"Monday";6
"2017-06-20";"northwest_south";"morning peak";"140";"Tuesday";6
"2017-06-21";"northwest_south";"morning peak";"125";"Wednesday";6
"2017-06-22";"northwest_south";"morning peak";"154";"Thursday";6
"2017-06-23";"northwest_south";"morning peak";"142";"Friday";6
"2017-06-26";"northwest_south";"morning peak";"141";"Monday";6
"2017-06-27";"northwest_south";"morning peak";"144";"Tuesday";6
"2017-06-28";"northwest_south";"morning peak";"126";"Wednesday";6
"2017-06-29";"northwest_south";"morning peak";"148";"Thursday";6
"2017-06-30";"northwest_south";"morning peak";"208";"Friday";6
"2017-07-03";"northwest_south";"morning peak";"171";"Monday";7
"2017-07-04";"northwest_south";"morning peak";"132";"Tuesday";7
"2017-07-05";"northwest_south";"morning peak";"125";"Wednesday";7
"2017-07-06";"northwest_south";"morning peak";"162";"Thursday";7
"2017-07-07";"northwest_south";"morning peak";"147";"Friday";7
"2017-07-10";"northwest_south";"morning peak";"147";"Monday";7
"2017-07-11";"northwest_south";"morning peak";"171";"Tuesday";7
"2017-07-12";"northwest_south";"morning peak";"133";"Wednesday";7
"2017-07-13";"northwest_south";"morning peak";"130";"Thursday";7
"2017-07-14";"northwest_south";"morning peak";"138";"Friday";7
"2017-07-17";"northwest_south";"morning peak";"166";"Monday";7
"2017-07-18";"northwest_south";"morning peak";"161";"Tuesday";7
"2017-07-19";"northwest_south";"morning peak";"159";"Wednesday";7
"2017-07-20";"northwest_south";"morning peak";"152";"Thursday";7
"2017-07-21";"northwest_south";"morning peak";"107";"Friday";7
"2017-07-24";"northwest_south";"morning peak";"144";"Monday";7
"2017-07-25";"northwest_south";"morning peak";"153";"Tuesday";7
"2017-07-26";"northwest_south";"morning peak";"147";"Wednesday";7
"2017-07-27";"northwest_south";"morning peak";"109";"Thursday";7
"2017-07-28";"northwest_south";"morning peak";"152";"Friday";7
"2017-07-31";"northwest_south";"morning peak";"126";"Monday";7
"2017-08-01";"northwest_south";"morning peak";"144";"Tuesday";8
"2017-08-02";"northwest_south";"morning peak";"158";"Wednesday";8
"2017-08-03";"northwest_south";"morning peak";"147";"Thursday";8
"2017-08-04";"northwest_south";"morning peak";"149";"Friday";8
"2017-08-07";"northwest_south";"morning peak";"202";"Monday";8
"2017-08-08";"northwest_south";"morning peak";"122";"Tuesday";8
"2017-08-09";"northwest_south";"morning peak";"143";"Wednesday";8
"2017-08-10";"northwest_south";"morning peak";"144";"Thursday";8
"2017-08-11";"northwest_south";"morning peak";"173";"Friday";8
"2017-08-14";"northwest_south";"morning peak";"133";"Monday";8
"2017-08-15";"northwest_south";"morning peak";NA;"Tuesday";8
"2017-08-16";"northwest_south";"morning peak";"164";"Wednesday";8
"2017-08-17";"northwest_south";"morning peak";"134";"Thursday";8
"2017-08-18";"northwest_south";"morning peak";"149";"Friday";8
"2017-08-21";"northwest_south";"morning peak";"128";"Monday";8
"2017-08-22";"northwest_south";"morning peak";"135";"Tuesday";8
"2017-08-23";"northwest_south";"morning peak";"135";"Wednesday";8
"2017-08-24";"northwest_south";"morning peak";"112";"Thursday";8
"2017-08-25";"northwest_south";"morning peak";"136";"Friday";8
