"DAY";"SENSOR_ID";"PERIOD";"VOLUME";"WEEKDAY";"MONTH"
"2017-01-02";"AT087";"morning peak";1050;"Monday";1
"2017-01-03";"AT087";"morning peak";1142;"Tuesday";1
"2017-01-04";"AT087";"morning peak";1097;"Wednesday";1
"2017-01-05";"AT087";"morning peak";1159;"Thursday";1
"2017-01-06";"AT087";"morning peak";1140;"Friday";1
"2017-01-09";"AT087";"morning peak";NA;"Monday";1
"2017-01-10";"AT087";"morning peak";NA;"Tuesday";1
"2017-01-11";"AT087";"morning peak";NA;"Wednesday";1
"2017-01-12";"AT087";"morning peak";NA;"Thursday";1
"2017-01-13";"AT087";"morning peak";1131;"Friday";1
"2017-01-16";"AT087";"morning peak";1157;"Monday";1
"2017-01-17";"AT087";"morning peak";1185;"Tuesday";1
"2017-01-18";"AT087";"morning peak";1194;"Wednesday";1
"2017-01-19";"AT087";"morning peak";1165;"Thursday";1
"2017-01-20";"AT087";"morning peak";1069;"Friday";1
"2017-01-23";"AT087";"morning peak";1194;"Monday";1
"2017-01-24";"AT087";"morning peak";1218;"Tuesday";1
"2017-01-25";"AT087";"morning peak";1232;"Wednesday";1
"2017-01-26";"AT087";"morning peak";1264;"Thursday";1
"2017-01-27";"AT087";"morning peak";1182;"Friday";1
"2017-01-30";"AT087";"morning peak";1159;"Monday";1
"2017-01-31";"AT087";"morning peak";1087;"Tuesday";1
"2017-02-01";"AT087";"morning peak";1222;"Wednesday";1
"2017-02-02";"AT087";"morning peak";1260;"Thursday";2
"2017-02-03";"AT087";"morning peak";1229;"Friday";2
"2017-02-06";"AT087";"morning peak";1221;"Monday";2
"2017-02-07";"AT087";"morning peak";1272;"Tuesday";2
"2017-02-08";"AT087";"morning peak";1242;"Wednesday";2
"2017-02-09";"AT087";"morning peak";1303;"Thursday";2
"2017-02-10";"AT087";"morning peak";1258;"Friday";2
"2017-02-13";"AT087";"morning peak";1231;"Monday";2
"2017-02-14";"AT087";"morning peak";1204;"Tuesday";2
"2017-02-15";"AT087";"morning peak";1244;"Wednesday";2
"2017-02-16";"AT087";"morning peak";1290;"Thursday";2
"2017-02-17";"AT087";"morning peak";1098;"Friday";2
"2017-02-20";"AT087";"morning peak";1142;"Monday";2
"2017-02-21";"AT087";"morning peak";1188;"Tuesday";2
"2017-02-22";"AT087";"morning peak";1246;"Wednesday";2
"2017-02-23";"AT087";"morning peak";1294;"Thursday";2
"2017-02-24";"AT087";"morning peak";1246;"Friday";2
"2017-02-27";"AT087";"morning peak";NA;"Monday";2
"2017-02-28";"AT087";"morning peak";NA;"Tuesday";2
"2017-03-01";"AT087";"morning peak";NA;"Wednesday";2
"2017-03-02";"AT087";"morning peak";1165;"Thursday";3
"2017-03-03";"AT087";"morning peak";1052;"Friday";3
"2017-03-06";"AT087";"morning peak";1216;"Monday";3
