"DAY";"SENSOR_ID";"PERIOD";"VOLUME";"WEEKDAY";"MONTH"
"2017-01-02";"FS005";"morning peak";NA;"Monday";1
"2017-01-03";"FS005";"morning peak";1013;"Tuesday";1
"2017-01-04";"FS005";"morning peak";994;"Wednesday";1
"2017-01-05";"FS005";"morning peak";963;"Thursday";1
"2017-01-06";"FS005";"morning peak";NA;"Friday";1
"2017-01-09";"FS005";"morning peak";NA;"Monday";1
"2017-01-10";"FS005";"morning peak";1068;"Tuesday";1
"2017-01-11";"FS005";"morning peak";NA;"Wednesday";1
"2017-01-12";"FS005";"morning peak";NA;"Thursday";1
"2017-01-13";"FS005";"morning peak";NA;"Friday";1
"2017-01-16";"FS005";"morning peak";1085;"Monday";1
"2017-01-17";"FS005";"morning peak";1023;"Tuesday";1
"2017-01-18";"FS005";"morning peak";1014;"Wednesday";1
"2017-01-19";"FS005";"morning peak";992;"Thursday";1
"2017-01-20";"FS005";"morning peak";960;"Friday";1
"2017-01-23";"FS005";"morning peak";1067;"Monday";1
"2017-01-24";"FS005";"morning peak";1006;"Tuesday";1
"2017-01-25";"FS005";"morning peak";998;"Wednesday";1
"2017-01-26";"FS005";"morning peak";994;"Thursday";1
"2017-01-27";"FS005";"morning peak";997;"Friday";1
"2017-01-30";"FS005";"morning peak";NA;"Monday";1
"2017-01-31";"FS005";"morning peak";918;"Tuesday";1
"2017-02-01";"FS005";"morning peak";976;"Wednesday";1
"2017-02-02";"FS005";"morning peak";961;"Thursday";2
"2017-02-03";"FS005";"morning peak";966;"Friday";2
"2017-02-06";"FS005";"morning peak";1031;"Monday";2
"2017-02-07";"FS005";"morning peak";997;"Tuesday";2
"2017-02-08";"FS005";"morning peak";987;"Wednesday";2
"2017-02-09";"FS005";"morning peak";NA;"Thursday";2
"2017-02-10";"FS005";"morning peak";1027;"Friday";2
"2017-02-13";"FS005";"morning peak";NA;"Monday";2
"2017-02-14";"FS005";"morning peak";NA;"Tuesday";2
"2017-02-15";"FS005";"morning peak";NA;"Wednesday";2
"2017-02-16";"FS005";"morning peak";NA;"Thursday";2
"2017-02-17";"FS005";"morning peak";NA;"Friday";2
"2017-02-20";"FS005";"morning peak";955;"Monday";2
"2017-02-21";"FS005";"morning peak";958;"Tuesday";2
"2017-02-22";"FS005";"morning peak";994;"Wednesday";2
"2017-02-23";"FS005";"morning peak";977;"Thursday";2
"2017-02-24";"FS005";"morning peak";NA;"Friday";2
"2017-02-27";"FS005";"morning peak";NA;"Monday";2
"2017-02-28";"FS005";"morning peak";NA;"Tuesday";2
"2017-03-01";"FS005";"morning peak";NA;"Wednesday";2
"2017-03-02";"FS005";"morning peak";939;"Thursday";3
"2017-03-03";"FS005";"morning peak";805;"Friday";3
"2017-03-06";"FS005";"morning peak";1009;"Monday";3
"2017-03-07";"FS005";"morning peak";930;"Tuesday";3
"2017-03-08";"FS005";"morning peak";975;"Wednesday";3
"2017-03-09";"FS005";"morning peak";850;"Thursday";3
"2017-03-10";"FS005";"morning peak";NA;"Friday";3
"2017-03-13";"FS005";"morning peak";995;"Monday";3
