"DAY";"SENSOR_ID";"PERIOD";"VOLUME";"WEEKDAY";"MONTH"
"2017-01-02";"AT225";"morning peak";498;"Monday";1
"2017-01-03";"AT225";"morning peak";608;"Tuesday";1
"2017-01-04";"AT225";"morning peak";620;"Wednesday";1
"2017-01-05";"AT225";"morning peak";603;"Thursday";1
"2017-01-06";"AT225";"morning peak";623;"Friday";1
"2017-01-09";"AT225";"morning peak";622;"Monday";1
"2017-01-10";"AT225";"morning peak";614;"Tuesday";1
"2017-01-11";"AT225";"morning peak";610;"Wednesday";1
"2017-01-12";"AT225";"morning peak";629;"Thursday";1
"2017-01-13";"AT225";"morning peak";622;"Friday";1
"2017-01-16";"AT225";"morning peak";639;"Monday";1
"2017-01-17";"AT225";"morning peak";636;"Tuesday";1
"2017-01-18";"AT225";"morning peak";653;"Wednesday";1
"2017-01-19";"AT225";"morning peak";663;"Thursday";1
"2017-01-20";"AT225";"morning peak";632;"Friday";1
"2017-01-23";"AT225";"morning peak";675;"Monday";1
"2017-01-24";"AT225";"morning peak";659;"Tuesday";1
"2017-01-25";"AT225";"morning peak";631;"Wednesday";1
"2017-01-26";"AT225";"morning peak";636;"Thursday";1
"2017-01-27";"AT225";"morning peak";656;"Friday";1
"2017-01-30";"AT225";"morning peak";657;"Monday";1
"2017-01-31";"AT225";"morning peak";612;"Tuesday";1
"2017-02-01";"AT225";"morning peak";648;"Wednesday";1
"2017-02-02";"AT225";"morning peak";657;"Thursday";2
"2017-02-03";"AT225";"morning peak";662;"Friday";2
"2017-02-06";"AT225";"morning peak";658;"Monday";2
"2017-02-07";"AT225";"morning peak";671;"Tuesday";2
"2017-02-08";"AT225";"morning peak";627;"Wednesday";2
"2017-02-09";"AT225";"morning peak";670;"Thursday";2
"2017-02-10";"AT225";"morning peak";553;"Friday";2
"2017-02-13";"AT225";"morning peak";532;"Monday";2
"2017-02-14";"AT225";"morning peak";524;"Tuesday";2
"2017-02-15";"AT225";"morning peak";NA;"Wednesday";2
"2017-02-16";"AT225";"morning peak";609;"Thursday";2
"2017-02-17";"AT225";"morning peak";768;"Friday";2
"2017-02-20";"AT225";"morning peak";791;"Monday";2
"2017-02-21";"AT225";"morning peak";776;"Tuesday";2
"2017-02-22";"AT225";"morning peak";778;"Wednesday";2
"2017-02-23";"AT225";"morning peak";843;"Thursday";2
"2017-02-24";"AT225";"morning peak";812;"Friday";2
"2017-02-27";"AT225";"morning peak";NA;"Monday";2
"2017-02-28";"AT225";"morning peak";NA;"Tuesday";2
"2017-03-01";"AT225";"morning peak";NA;"Wednesday";2
"2017-03-02";"AT225";"morning peak";736;"Thursday";3
"2017-03-03";"AT225";"morning peak";716;"Friday";3
"2017-03-06";"AT225";"morning peak";810;"Monday";3
"2017-03-07";"AT225";"morning peak";804;"Tuesday";3
"2017-03-08";"AT225";"morning peak";817;"Wednesday";3
"2017-03-09";"AT225";"morning peak";706;"Thursday";3
"2017-03-10";"AT225";"morning peak";770;"Friday";3
"2017-03-13";"AT225";"morning peak";823;"Monday";3
"2017-03-14";"AT225";"morning peak";815;"Tuesday";3
"2017-03-15";"AT225";"morning peak";802;"Wednesday";3
"2017-03-16";"AT225";"morning peak";785;"Thursday";3
"2017-03-17";"AT225";"morning peak";776;"Friday";3
"2017-03-20";"AT225";"morning peak";781;"Monday";3
"2017-03-21";"AT225";"morning peak";795;"Tuesday";3
"2017-03-22";"AT225";"morning peak";763;"Wednesday";3
"2017-03-23";"AT225";"morning peak";750;"Thursday";3
"2017-03-24";"AT225";"morning peak";740;"Friday";3
"2017-03-27";"AT225";"morning peak";754;"Monday";3
"2017-03-28";"AT225";"morning peak";783;"Tuesday";3
"2017-03-29";"AT225";"morning peak";781;"Wednesday";3
"2017-03-30";"AT225";"morning peak";775;"Thursday";3
"2017-03-31";"AT225";"morning peak";789;"Friday";3
"2017-04-03";"AT225";"morning peak";799;"Monday";4
"2017-04-04";"AT225";"morning peak";819;"Tuesday";4
"2017-04-05";"AT225";"morning peak";737;"Wednesday";4
"2017-04-06";"AT225";"morning peak";789;"Thursday";4
"2017-04-07";"AT225";"morning peak";831;"Friday";4
"2017-04-10";"AT225";"morning peak";799;"Monday";4
"2017-04-11";"AT225";"morning peak";694;"Tuesday";4
"2017-04-12";"AT225";"morning peak";823;"Wednesday";4
"2017-04-13";"AT225";"morning peak";NA;"Thursday";4
"2017-04-14";"AT225";"morning peak";NA;"Friday";4
"2017-04-17";"AT225";"morning peak";798;"Monday";4
"2017-04-18";"AT225";"morning peak";799;"Tuesday";4
"2017-04-19";"AT225";"morning peak";783;"Wednesday";4
"2017-04-20";"AT225";"morning peak";748;"Thursday";4
"2017-04-21";"AT225";"morning peak";NA;"Friday";4
"2017-04-24";"AT225";"morning peak";768;"Monday";4
"2017-04-25";"AT225";"morning peak";804;"Tuesday";4
"2017-04-26";"AT225";"morning peak";814;"Wednesday";4
"2017-04-27";"AT225";"morning peak";767;"Thursday";4
"2017-04-28";"AT225";"morning peak";838;"Friday";4
"2017-05-01";"AT225";"morning peak";NA;"Monday";4
"2017-05-02";"AT225";"morning peak";865;"Tuesday";5
"2017-05-03";"AT225";"morning peak";830;"Wednesday";5
"2017-05-04";"AT225";"morning peak";NA;"Thursday";5
"2017-05-05";"AT225";"morning peak";NA;"Friday";5
"2017-05-08";"AT225";"morning peak";NA;"Monday";5
"2017-05-09";"AT225";"morning peak";NA;"Tuesday";5
"2017-05-10";"AT225";"morning peak";NA;"Wednesday";5
"2017-05-11";"AT225";"morning peak";792;"Thursday";5
"2017-05-12";"AT225";"morning peak";NA;"Friday";5
"2017-05-15";"AT225";"morning peak";783;"Monday";5
"2017-05-16";"AT225";"morning peak";775;"Tuesday";5
"2017-05-17";"AT225";"morning peak";764;"Wednesday";5
"2017-05-18";"AT225";"morning peak";779;"Thursday";5
"2017-05-19";"AT225";"morning peak";770;"Friday";5
"2017-05-22";"AT225";"morning peak";800;"Monday";5
"2017-05-23";"AT225";"morning peak";807;"Tuesday";5
"2017-05-24";"AT225";"morning peak";798;"Wednesday";5
"2017-05-25";"AT225";"morning peak";775;"Thursday";5
"2017-05-26";"AT225";"morning peak";788;"Friday";5
"2017-05-29";"AT225";"morning peak";724;"Monday";5
"2017-05-30";"AT225";"morning peak";795;"Tuesday";5
"2017-05-31";"AT225";"morning peak";783;"Wednesday";5
"2017-06-01";"AT225";"morning peak";772;"Thursday";5
"2017-06-02";"AT225";"morning peak";780;"Friday";6
"2017-06-05";"AT225";"morning peak";804;"Monday";6
"2017-06-06";"AT225";"morning peak";815;"Tuesday";6
"2017-06-07";"AT225";"morning peak";799;"Wednesday";6
"2017-06-08";"AT225";"morning peak";779;"Thursday";6
"2017-06-09";"AT225";"morning peak";806;"Friday";6
"2017-06-12";"AT225";"morning peak";779;"Monday";6
"2017-06-13";"AT225";"morning peak";805;"Tuesday";6
"2017-06-14";"AT225";"morning peak";785;"Wednesday";6
"2017-06-15";"AT225";"morning peak";NA;"Thursday";6
"2017-06-16";"AT225";"morning peak";724;"Friday";6
"2017-06-19";"AT225";"morning peak";755;"Monday";6
"2017-06-20";"AT225";"morning peak";824;"Tuesday";6
"2017-06-21";"AT225";"morning peak";799;"Wednesday";6
"2017-06-22";"AT225";"morning peak";813;"Thursday";6
"2017-06-23";"AT225";"morning peak";791;"Friday";6
"2017-06-26";"AT225";"morning peak";773;"Monday";6
"2017-06-27";"AT225";"morning peak";817;"Tuesday";6
"2017-06-28";"AT225";"morning peak";761;"Wednesday";6
"2017-06-29";"AT225";"morning peak";777;"Thursday";6
"2017-06-30";"AT225";"morning peak";837;"Friday";6
"2017-07-03";"AT225";"morning peak";777;"Monday";7
"2017-07-04";"AT225";"morning peak";871;"Tuesday";7
"2017-07-05";"AT225";"morning peak";811;"Wednesday";7
"2017-07-06";"AT225";"morning peak";805;"Thursday";7
"2017-07-07";"AT225";"morning peak";847;"Friday";7
"2017-07-10";"AT225";"morning peak";786;"Monday";7
"2017-07-11";"AT225";"morning peak";819;"Tuesday";7
"2017-07-12";"AT225";"morning peak";821;"Wednesday";7
"2017-07-13";"AT225";"morning peak";786;"Thursday";7
"2017-07-14";"AT225";"morning peak";848;"Friday";7
"2017-07-17";"AT225";"morning peak";801;"Monday";7
"2017-07-18";"AT225";"morning peak";750;"Tuesday";7
"2017-07-19";"AT225";"morning peak";NA;"Wednesday";7
"2017-07-20";"AT225";"morning peak";NA;"Thursday";7
"2017-07-21";"AT225";"morning peak";NA;"Friday";7
"2017-07-24";"AT225";"morning peak";NA;"Monday";7
"2017-07-25";"AT225";"morning peak";NA;"Tuesday";7
"2017-07-26";"AT225";"morning peak";NA;"Wednesday";7
"2017-07-27";"AT225";"morning peak";NA;"Thursday";7
"2017-07-28";"AT225";"morning peak";825;"Friday";7
"2017-07-31";"AT225";"morning peak";753;"Monday";7
"2017-08-01";"AT225";"morning peak";795;"Tuesday";7
"2017-08-02";"AT225";"morning peak";804;"Wednesday";8
"2017-08-03";"AT225";"morning peak";788;"Thursday";8
"2017-08-04";"AT225";"morning peak";812;"Friday";8
"2017-08-07";"AT225";"morning peak";790;"Monday";8
"2017-08-08";"AT225";"morning peak";780;"Tuesday";8
"2017-08-09";"AT225";"morning peak";812;"Wednesday";8
"2017-08-10";"AT225";"morning peak";784;"Thursday";8
"2017-08-11";"AT225";"morning peak";829;"Friday";8
"2017-08-14";"AT225";"morning peak";782;"Monday";8
"2017-08-15";"AT225";"morning peak";420;"Tuesday";8
"2017-08-16";"AT225";"morning peak";817;"Wednesday";8
"2017-08-17";"AT225";"morning peak";809;"Thursday";8
"2017-08-18";"AT225";"morning peak";821;"Friday";8
"2017-08-21";"AT225";"morning peak";803;"Monday";8
"2017-08-22";"AT225";"morning peak";788;"Tuesday";8
