"DAY";"SENSOR_ID";"PERIOD";"VOLUME";"WEEKDAY";"MONTH"
"2017-01-02";"FS004";"morning peak";1148;"Monday";1
"2017-01-03";"FS004";"morning peak";1288;"Tuesday";1
"2017-01-04";"FS004";"morning peak";1331;"Wednesday";1
"2017-01-05";"FS004";"morning peak";1327;"Thursday";1
"2017-01-06";"FS004";"morning peak";1365;"Friday";1
"2017-01-09";"FS004";"morning peak";1376;"Monday";1
"2017-01-10";"FS004";"morning peak";1403;"Tuesday";1
"2017-01-11";"FS004";"morning peak";1389;"Wednesday";1
"2017-01-12";"FS004";"morning peak";1362;"Thursday";1
"2017-01-13";"FS004";"morning peak";1397;"Friday";1
"2017-01-16";"FS004";"morning peak";1429;"Monday";1
"2017-01-17";"FS004";"morning peak";1367;"Tuesday";1
"2017-01-18";"FS004";"morning peak";1424;"Wednesday";1
"2017-01-19";"FS004";"morning peak";1395;"Thursday";1
"2017-01-20";"FS004";"morning peak";1444;"Friday";1
"2017-01-23";"FS004";"morning peak";1457;"Monday";1
"2017-01-24";"FS004";"morning peak";1439;"Tuesday";1
"2017-01-25";"FS004";"morning peak";1447;"Wednesday";1
"2017-01-26";"FS004";"morning peak";1443;"Thursday";1
"2017-01-27";"FS004";"morning peak";1448;"Friday";1
"2017-01-30";"FS004";"morning peak";1438;"Monday";1
"2017-01-31";"FS004";"morning peak";1467;"Tuesday";1
"2017-02-01";"FS004";"morning peak";1545;"Wednesday";1
"2017-02-02";"FS004";"morning peak";1485;"Thursday";2
"2017-02-03";"FS004";"morning peak";1533;"Friday";2
"2017-02-06";"FS004";"morning peak";NA;"Monday";2
"2017-02-07";"FS004";"morning peak";NA;"Tuesday";2
"2017-02-08";"FS004";"morning peak";NA;"Wednesday";2
"2017-02-09";"FS004";"morning peak";NA;"Thursday";2
"2017-02-10";"FS004";"morning peak";NA;"Friday";2
"2017-02-13";"FS004";"morning peak";1442;"Monday";2
"2017-02-14";"FS004";"morning peak";1307;"Tuesday";2
"2017-02-15";"FS004";"morning peak";1414;"Wednesday";2
"2017-02-16";"FS004";"morning peak";1454;"Thursday";2
"2017-02-17";"FS004";"morning peak";1429;"Friday";2
"2017-02-20";"FS004";"morning peak";1430;"Monday";2
"2017-02-21";"FS004";"morning peak";1417;"Tuesday";2
"2017-02-22";"FS004";"morning peak";1416;"Wednesday";2
"2017-02-23";"FS004";"morning peak";1405;"Thursday";2
"2017-02-24";"FS004";"morning peak";1421;"Friday";2
"2017-02-27";"FS004";"morning peak";NA;"Monday";2
"2017-02-28";"FS004";"morning peak";NA;"Tuesday";2
"2017-03-01";"FS004";"morning peak";NA;"Wednesday";2
"2017-03-02";"FS004";"morning peak";1372;"Thursday";3
"2017-03-03";"FS004";"morning peak";NA;"Friday";3
"2017-03-06";"FS004";"morning peak";1433;"Monday";3
"2017-03-07";"FS004";"morning peak";1426;"Tuesday";3
"2017-03-08";"FS004";"morning peak";1458;"Wednesday";3
"2017-03-09";"FS004";"morning peak";NA;"Thursday";3
"2017-03-10";"FS004";"morning peak";1469;"Friday";3
"2017-03-13";"FS004";"morning peak";NA;"Monday";3
"2017-03-14";"FS004";"morning peak";1448;"Tuesday";3
"2017-03-15";"FS004";"morning peak";1410;"Wednesday";3
"2017-03-16";"FS004";"morning peak";1345;"Thursday";3
"2017-03-17";"FS004";"morning peak";NA;"Friday";3
"2017-03-20";"FS004";"morning peak";1450;"Monday";3
"2017-03-21";"FS004";"morning peak";1427;"Tuesday";3
"2017-03-22";"FS004";"morning peak";1388;"Wednesday";3
"2017-03-23";"FS004";"morning peak";1385;"Thursday";3
"2017-03-24";"FS004";"morning peak";1426;"Friday";3
"2017-03-27";"FS004";"morning peak";1397;"Monday";3
"2017-03-28";"FS004";"morning peak";1348;"Tuesday";3
"2017-03-29";"FS004";"morning peak";1368;"Wednesday";3
"2017-03-30";"FS004";"morning peak";NA;"Thursday";3
"2017-03-31";"FS004";"morning peak";1326;"Friday";3
"2017-04-03";"FS004";"morning peak";NA;"Monday";4
"2017-04-04";"FS004";"morning peak";1426;"Tuesday";4
"2017-04-05";"FS004";"morning peak";1431;"Wednesday";4
"2017-04-06";"FS004";"morning peak";1355;"Thursday";4
"2017-04-07";"FS004";"morning peak";1465;"Friday";4
"2017-04-10";"FS004";"morning peak";1424;"Monday";4
"2017-04-11";"FS004";"morning peak";1527;"Tuesday";4
"2017-04-12";"FS004";"morning peak";1432;"Wednesday";4
"2017-04-13";"FS004";"morning peak";NA;"Thursday";4
"2017-04-14";"FS004";"morning peak";NA;"Friday";4
"2017-04-17";"FS004";"morning peak";NA;"Monday";4
"2017-04-18";"FS004";"morning peak";1421;"Tuesday";4
"2017-04-19";"FS004";"morning peak";1381;"Wednesday";4
"2017-04-20";"FS004";"morning peak";1443;"Thursday";4
"2017-04-21";"FS004";"morning peak";NA;"Friday";4
"2017-04-24";"FS004";"morning peak";NA;"Monday";4
"2017-04-25";"FS004";"morning peak";1359;"Tuesday";4
"2017-04-26";"FS004";"morning peak";1324;"Wednesday";4
"2017-04-27";"FS004";"morning peak";1115;"Thursday";4
"2017-04-28";"FS004";"morning peak";1008;"Friday";4
"2017-05-01";"FS004";"morning peak";NA;"Monday";4
"2017-05-02";"FS004";"morning peak";NA;"Tuesday";5
"2017-05-03";"FS004";"morning peak";1375;"Wednesday";5
"2017-05-04";"FS004";"morning peak";1383;"Thursday";5
"2017-05-05";"FS004";"morning peak";1426;"Friday";5
"2017-05-08";"FS004";"morning peak";NA;"Monday";5
"2017-05-09";"FS004";"morning peak";1436;"Tuesday";5
"2017-05-10";"FS004";"morning peak";1354;"Wednesday";5
"2017-05-11";"FS004";"morning peak";1390;"Thursday";5
"2017-05-12";"FS004";"morning peak";1359;"Friday";5
"2017-05-15";"FS004";"morning peak";NA;"Monday";5
"2017-05-16";"FS004";"morning peak";1325;"Tuesday";5
"2017-05-17";"FS004";"morning peak";1121;"Wednesday";5
"2017-05-18";"FS004";"morning peak";1137;"Thursday";5
"2017-05-19";"FS004";"morning peak";1211;"Friday";5
"2017-05-22";"FS004";"morning peak";1334;"Monday";5
"2017-05-23";"FS004";"morning peak";1387;"Tuesday";5
"2017-05-24";"FS004";"morning peak";1302;"Wednesday";5
"2017-05-25";"FS004";"morning peak";1286;"Thursday";5
"2017-05-26";"FS004";"morning peak";1312;"Friday";5
"2017-05-29";"FS004";"morning peak";NA;"Monday";5
"2017-05-30";"FS004";"morning peak";1319;"Tuesday";5
"2017-05-31";"FS004";"morning peak";1265;"Wednesday";5
"2017-06-01";"FS004";"morning peak";1293;"Thursday";5
"2017-06-02";"FS004";"morning peak";1374;"Friday";6
"2017-06-05";"FS004";"morning peak";1280;"Monday";6
"2017-06-06";"FS004";"morning peak";1305;"Tuesday";6
"2017-06-07";"FS004";"morning peak";1256;"Wednesday";6
"2017-06-08";"FS004";"morning peak";NA;"Thursday";6
"2017-06-09";"FS004";"morning peak";1257;"Friday";6
"2017-06-12";"FS004";"morning peak";NA;"Monday";6
"2017-06-13";"FS004";"morning peak";1269;"Tuesday";6
"2017-06-14";"FS004";"morning peak";1289;"Wednesday";6
"2017-06-15";"FS004";"morning peak";NA;"Thursday";6
"2017-06-16";"FS004";"morning peak";1171;"Friday";6
"2017-06-19";"FS004";"morning peak";NA;"Monday";6
"2017-06-20";"FS004";"morning peak";1262;"Tuesday";6
"2017-06-21";"FS004";"morning peak";1253;"Wednesday";6
"2017-06-22";"FS004";"morning peak";1232;"Thursday";6
"2017-06-23";"FS004";"morning peak";1111;"Friday";6
"2017-06-26";"FS004";"morning peak";1223;"Monday";6
"2017-06-27";"FS004";"morning peak";1223;"Tuesday";6
"2017-06-28";"FS004";"morning peak";1239;"Wednesday";6
