"DAY";"SENSOR_ID";"PERIOD";"VOLUME";"WEEKDAY";"MONTH"
"2017-01-02";"01385220";"morning peak";NA;"Monday";1
"2017-01-03";"01385220";"morning peak";685;"Tuesday";1
"2017-01-04";"01385220";"morning peak";652;"Wednesday";1
"2017-01-05";"01385220";"morning peak";706;"Thursday";1
"2017-01-06";"01385220";"morning peak";663;"Friday";1
"2017-01-09";"01385220";"morning peak";755;"Monday";1
"2017-01-10";"01385220";"morning peak";767;"Tuesday";1
"2017-01-11";"01385220";"morning peak";739;"Wednesday";1
"2017-01-12";"01385220";"morning peak";767;"Thursday";1
"2017-01-13";"01385220";"morning peak";727;"Friday";1
"2017-01-16";"01385220";"morning peak";763;"Monday";1
"2017-01-17";"01385220";"morning peak";789;"Tuesday";1
"2017-01-18";"01385220";"morning peak";839;"Wednesday";1
"2017-01-19";"01385220";"morning peak";837;"Thursday";1
"2017-01-20";"01385220";"morning peak";787;"Friday";1
"2017-01-23";"01385220";"morning peak";872;"Monday";1
"2017-01-24";"01385220";"morning peak";904;"Tuesday";1
"2017-01-25";"01385220";"morning peak";888;"Wednesday";1
"2017-01-26";"01385220";"morning peak";908;"Thursday";1
"2017-01-27";"01385220";"morning peak";858;"Friday";1
"2017-01-30";"01385220";"morning peak";902;"Monday";1
"2017-01-31";"01385220";"morning peak";911;"Tuesday";1
"2017-02-01";"01385220";"morning peak";901;"Wednesday";1
"2017-02-02";"01385220";"morning peak";922;"Thursday";2
"2017-02-03";"01385220";"morning peak";898;"Friday";2
"2017-02-06";"01385220";"morning peak";960;"Monday";2
"2017-02-07";"01385220";"morning peak";937;"Tuesday";2
"2017-02-08";"01385220";"morning peak";907;"Wednesday";2
"2017-02-09";"01385220";"morning peak";900;"Thursday";2
"2017-02-10";"01385220";"morning peak";910;"Friday";2
"2017-02-13";"01385220";"morning peak";869;"Monday";2
"2017-02-14";"01385220";"morning peak";878;"Tuesday";2
"2017-02-15";"01385220";"morning peak";874;"Wednesday";2
"2017-02-16";"01385220";"morning peak";897;"Thursday";2
"2017-02-17";"01385220";"morning peak";846;"Friday";2
"2017-02-20";"01385220";"morning peak";902;"Monday";2
"2017-02-21";"01385220";"morning peak";882;"Tuesday";2
"2017-02-22";"01385220";"morning peak";863;"Wednesday";2
"2017-02-23";"01385220";"morning peak";892;"Thursday";2
"2017-02-24";"01385220";"morning peak";836;"Friday";2
"2017-02-27";"01385220";"morning peak";NA;"Monday";2
"2017-02-28";"01385220";"morning peak";NA;"Tuesday";2
"2017-03-01";"01385220";"morning peak";NA;"Wednesday";2
"2017-03-02";"01385220";"morning peak";836;"Thursday";3
"2017-03-03";"01385220";"morning peak";795;"Friday";3
"2017-03-06";"01385220";"morning peak";945;"Monday";3
"2017-03-07";"01385220";"morning peak";960;"Tuesday";3
"2017-03-08";"01385220";"morning peak";945;"Wednesday";3
"2017-03-09";"01385220";"morning peak";889;"Thursday";3
"2017-03-10";"01385220";"morning peak";934;"Friday";3
"2017-03-13";"01385220";"morning peak";950;"Monday";3
"2017-03-14";"01385220";"morning peak";925;"Tuesday";3
"2017-03-15";"01385220";"morning peak";912;"Wednesday";3
"2017-03-16";"01385220";"morning peak";950;"Thursday";3
"2017-03-17";"01385220";"morning peak";905;"Friday";3
"2017-03-20";"01385220";"morning peak";969;"Monday";3
"2017-03-21";"01385220";"morning peak";1004;"Tuesday";3
"2017-03-22";"01385220";"morning peak";925;"Wednesday";3
"2017-03-23";"01385220";"morning peak";938;"Thursday";3
"2017-03-24";"01385220";"morning peak";868;"Friday";3
