"DAY";"SENSOR_ID";"PERIOD";"VOLUME";"WEEKDAY";"MONTH"
"2017-01-02";"AT210";"morning peak";NA;"Monday";1
"2017-01-03";"AT210";"morning peak";479;"Tuesday";1
"2017-01-04";"AT210";"morning peak";474;"Wednesday";1
"2017-01-05";"AT210";"morning peak";497;"Thursday";1
"2017-01-06";"AT210";"morning peak";491;"Friday";1
"2017-01-09";"AT210";"morning peak";501;"Monday";1
"2017-01-10";"AT210";"morning peak";516;"Tuesday";1
"2017-01-11";"AT210";"morning peak";490;"Wednesday";1
"2017-01-12";"AT210";"morning peak";489;"Thursday";1
"2017-01-13";"AT210";"morning peak";480;"Friday";1
"2017-01-16";"AT210";"morning peak";483;"Monday";1
"2017-01-17";"AT210";"morning peak";509;"Tuesday";1
"2017-01-18";"AT210";"morning peak";479;"Wednesday";1
"2017-01-19";"AT210";"morning peak";488;"Thursday";1
"2017-01-20";"AT210";"morning peak";470;"Friday";1
"2017-01-23";"AT210";"morning peak";484;"Monday";1
"2017-01-24";"AT210";"morning peak";514;"Tuesday";1
"2017-01-25";"AT210";"morning peak";504;"Wednesday";1
"2017-01-26";"AT210";"morning peak";496;"Thursday";1
"2017-01-27";"AT210";"morning peak";497;"Friday";1
"2017-01-30";"AT210";"morning peak";500;"Monday";1
"2017-01-31";"AT210";"morning peak";477;"Tuesday";1
"2017-02-01";"AT210";"morning peak";516;"Wednesday";1
"2017-02-02";"AT210";"morning peak";491;"Thursday";2
"2017-02-03";"AT210";"morning peak";529;"Friday";2
"2017-02-06";"AT210";"morning peak";525;"Monday";2
"2017-02-07";"AT210";"morning peak";540;"Tuesday";2
"2017-02-08";"AT210";"morning peak";493;"Wednesday";2
"2017-02-09";"AT210";"morning peak";532;"Thursday";2
"2017-02-10";"AT210";"morning peak";514;"Friday";2
"2017-02-13";"AT210";"morning peak";517;"Monday";2
"2017-02-14";"AT210";"morning peak";495;"Tuesday";2
"2017-02-15";"AT210";"morning peak";505;"Wednesday";2
"2017-02-16";"AT210";"morning peak";531;"Thursday";2
"2017-02-17";"AT210";"morning peak";467;"Friday";2
"2017-02-20";"AT210";"morning peak";478;"Monday";2
"2017-02-21";"AT210";"morning peak";515;"Tuesday";2
"2017-02-22";"AT210";"morning peak";485;"Wednesday";2
"2017-02-23";"AT210";"morning peak";511;"Thursday";2
"2017-02-24";"AT210";"morning peak";513;"Friday";2
"2017-02-27";"AT210";"morning peak";NA;"Monday";2
"2017-02-28";"AT210";"morning peak";NA;"Tuesday";2
"2017-03-01";"AT210";"morning peak";NA;"Wednesday";2
"2017-03-02";"AT210";"morning peak";NA;"Thursday";3
"2017-03-03";"AT210";"morning peak";NA;"Friday";3
"2017-03-06";"AT210";"morning peak";NA;"Monday";3
"2017-03-07";"AT210";"morning peak";529;"Tuesday";3
"2017-03-08";"AT210";"morning peak";519;"Wednesday";3
"2017-03-09";"AT210";"morning peak";450;"Thursday";3
"2017-03-10";"AT210";"morning peak";486;"Friday";3
"2017-03-13";"AT210";"morning peak";512;"Monday";3
"2017-03-14";"AT210";"morning peak";533;"Tuesday";3
"2017-03-15";"AT210";"morning peak";489;"Wednesday";3
"2017-03-16";"AT210";"morning peak";519;"Thursday";3
"2017-03-17";"AT210";"morning peak";498;"Friday";3
"2017-03-20";"AT210";"morning peak";506;"Monday";3
"2017-03-21";"AT210";"morning peak";527;"Tuesday";3
"2017-03-22";"AT210";"morning peak";515;"Wednesday";3
"2017-03-23";"AT210";"morning peak";485;"Thursday";3
"2017-03-24";"AT210";"morning peak";493;"Friday";3
