"DAY";"SENSOR_ID";"PERIOD";"VOLUME";"WEEKDAY";"MONTH"
"2017-01-02";"AT211";"morning peak";996;"Monday";1
"2017-01-03";"AT211";"morning peak";1067;"Tuesday";1
"2017-01-04";"AT211";"morning peak";1096;"Wednesday";1
"2017-01-05";"AT211";"morning peak";1016;"Thursday";1
"2017-01-06";"AT211";"morning peak";1068;"Friday";1
"2017-01-09";"AT211";"morning peak";1094;"Monday";1
"2017-01-10";"AT211";"morning peak";977;"Tuesday";1
"2017-01-11";"AT211";"morning peak";NA;"Wednesday";1
"2017-01-12";"AT211";"morning peak";168;"Thursday";1
"2017-01-13";"AT211";"morning peak";180;"Friday";1
"2017-01-16";"AT211";"morning peak";193;"Monday";1
"2017-01-17";"AT211";"morning peak";149;"Tuesday";1
"2017-01-18";"AT211";"morning peak";154;"Wednesday";1
"2017-01-19";"AT211";"morning peak";130;"Thursday";1
"2017-01-20";"AT211";"morning peak";125;"Friday";1
"2017-01-23";"AT211";"morning peak";140;"Monday";1
"2017-01-24";"AT211";"morning peak";158;"Tuesday";1
"2017-01-25";"AT211";"morning peak";152;"Wednesday";1
"2017-01-26";"AT211";"morning peak";153;"Thursday";1
"2017-01-27";"AT211";"morning peak";NA;"Friday";1
"2017-01-30";"AT211";"morning peak";163;"Monday";1
"2017-01-31";"AT211";"morning peak";159;"Tuesday";1
"2017-02-01";"AT211";"morning peak";NA;"Wednesday";1
"2017-02-02";"AT211";"morning peak";152;"Thursday";2
"2017-02-03";"AT211";"morning peak";183;"Friday";2
"2017-02-06";"AT211";"morning peak";169;"Monday";2
"2017-02-07";"AT211";"morning peak";163;"Tuesday";2
"2017-02-08";"AT211";"morning peak";161;"Wednesday";2
"2017-02-09";"AT211";"morning peak";165;"Thursday";2
"2017-02-10";"AT211";"morning peak";163;"Friday";2
"2017-02-13";"AT211";"morning peak";171;"Monday";2
"2017-02-14";"AT211";"morning peak";NA;"Tuesday";2
"2017-02-15";"AT211";"morning peak";180;"Wednesday";2
"2017-02-16";"AT211";"morning peak";157;"Thursday";2
"2017-02-17";"AT211";"morning peak";92;"Friday";2
"2017-02-20";"AT211";"morning peak";145;"Monday";2
"2017-02-21";"AT211";"morning peak";150;"Tuesday";2
"2017-02-22";"AT211";"morning peak";162;"Wednesday";2
"2017-02-23";"AT211";"morning peak";170;"Thursday";2
"2017-02-24";"AT211";"morning peak";158;"Friday";2
"2017-02-27";"AT211";"morning peak";NA;"Monday";2
"2017-02-28";"AT211";"morning peak";NA;"Tuesday";2
"2017-03-01";"AT211";"morning peak";NA;"Wednesday";2
"2017-03-02";"AT211";"morning peak";136;"Thursday";3
"2017-03-03";"AT211";"morning peak";112;"Friday";3
"2017-03-06";"AT211";"morning peak";144;"Monday";3
"2017-03-07";"AT211";"morning peak";165;"Tuesday";3
"2017-03-08";"AT211";"morning peak";157;"Wednesday";3
"2017-03-09";"AT211";"morning peak";NA;"Thursday";3
"2017-03-10";"AT211";"morning peak";126;"Friday";3
"2017-03-13";"AT211";"morning peak";NA;"Monday";3
"2017-03-14";"AT211";"morning peak";163;"Tuesday";3
"2017-03-15";"AT211";"morning peak";144;"Wednesday";3
"2017-03-16";"AT211";"morning peak";148;"Thursday";3
"2017-03-17";"AT211";"morning peak";137;"Friday";3
"2017-03-20";"AT211";"morning peak";133;"Monday";3
"2017-03-21";"AT211";"morning peak";NA;"Tuesday";3
"2017-03-22";"AT211";"morning peak";145;"Wednesday";3
"2017-03-23";"AT211";"morning peak";NA;"Thursday";3
"2017-03-24";"AT211";"morning peak";NA;"Friday";3
"2017-03-27";"AT211";"morning peak";144;"Monday";3
"2017-03-28";"AT211";"morning peak";157;"Tuesday";3
"2017-03-29";"AT211";"morning peak";151;"Wednesday";3
"2017-03-30";"AT211";"morning peak";175;"Thursday";3
"2017-03-31";"AT211";"morning peak";174;"Friday";3
"2017-04-03";"AT211";"morning peak";172;"Monday";4
"2017-04-04";"AT211";"morning peak";NA;"Tuesday";4
"2017-04-05";"AT211";"morning peak";153;"Wednesday";4
"2017-04-06";"AT211";"morning peak";171;"Thursday";4
"2017-04-07";"AT211";"morning peak";NA;"Friday";4
"2017-04-10";"AT211";"morning peak";182;"Monday";4
"2017-04-11";"AT211";"morning peak";NA;"Tuesday";4
"2017-04-12";"AT211";"morning peak";NA;"Wednesday";4
"2017-04-13";"AT211";"morning peak";NA;"Thursday";4
"2017-04-14";"AT211";"morning peak";NA;"Friday";4
"2017-04-17";"AT211";"morning peak";171;"Monday";4
"2017-04-18";"AT211";"morning peak";169;"Tuesday";4
"2017-04-19";"AT211";"morning peak";218;"Wednesday";4
"2017-04-20";"AT211";"morning peak";177;"Thursday";4
"2017-04-21";"AT211";"morning peak";NA;"Friday";4
"2017-04-24";"AT211";"morning peak";191;"Monday";4
"2017-04-25";"AT211";"morning peak";189;"Tuesday";4
"2017-04-26";"AT211";"morning peak";175;"Wednesday";4
"2017-04-27";"AT211";"morning peak";157;"Thursday";4
"2017-04-28";"AT211";"morning peak";124;"Friday";4
"2017-05-01";"AT211";"morning peak";NA;"Monday";4
"2017-05-02";"AT211";"morning peak";198;"Tuesday";5
"2017-05-03";"AT211";"morning peak";NA;"Wednesday";5
"2017-05-04";"AT211";"morning peak";204;"Thursday";5
"2017-05-05";"AT211";"morning peak";191;"Friday";5
"2017-05-08";"AT211";"morning peak";173;"Monday";5
"2017-05-09";"AT211";"morning peak";192;"Tuesday";5
"2017-05-10";"AT211";"morning peak";210;"Wednesday";5
"2017-05-11";"AT211";"morning peak";188;"Thursday";5
"2017-05-12";"AT211";"morning peak";191;"Friday";5
"2017-05-15";"AT211";"morning peak";225;"Monday";5
"2017-05-16";"AT211";"morning peak";214;"Tuesday";5
"2017-05-17";"AT211";"morning peak";202;"Wednesday";5
"2017-05-18";"AT211";"morning peak";158;"Thursday";5
"2017-05-19";"AT211";"morning peak";187;"Friday";5
"2017-05-22";"AT211";"morning peak";211;"Monday";5
"2017-05-23";"AT211";"morning peak";NA;"Tuesday";5
"2017-05-24";"AT211";"morning peak";169;"Wednesday";5
"2017-05-25";"AT211";"morning peak";175;"Thursday";5
"2017-05-26";"AT211";"morning peak";175;"Friday";5
"2017-05-29";"AT211";"morning peak";188;"Monday";5
"2017-05-30";"AT211";"morning peak";NA;"Tuesday";5
"2017-05-31";"AT211";"morning peak";195;"Wednesday";5
"2017-06-01";"AT211";"morning peak";177;"Thursday";5
"2017-06-02";"AT211";"morning peak";227;"Friday";6
"2017-06-05";"AT211";"morning peak";208;"Monday";6
"2017-06-06";"AT211";"morning peak";167;"Tuesday";6
"2017-06-07";"AT211";"morning peak";203;"Wednesday";6
"2017-06-08";"AT211";"morning peak";NA;"Thursday";6
"2017-06-09";"AT211";"morning peak";196;"Friday";6
"2017-06-12";"AT211";"morning peak";239;"Monday";6
"2017-06-13";"AT211";"morning peak";198;"Tuesday";6
"2017-06-14";"AT211";"morning peak";149;"Wednesday";6
"2017-06-15";"AT211";"morning peak";NA;"Thursday";6
"2017-06-16";"AT211";"morning peak";138;"Friday";6
"2017-06-19";"AT211";"morning peak";223;"Monday";6
"2017-06-20";"AT211";"morning peak";180;"Tuesday";6
"2017-06-21";"AT211";"morning peak";NA;"Wednesday";6
"2017-06-22";"AT211";"morning peak";161;"Thursday";6
"2017-06-23";"AT211";"morning peak";301;"Friday";6
"2017-06-26";"AT211";"morning peak";424;"Monday";6
"2017-06-27";"AT211";"morning peak";474;"Tuesday";6
"2017-06-28";"AT211";"morning peak";495;"Wednesday";6
"2017-06-29";"AT211";"morning peak";557;"Thursday";6
"2017-06-30";"AT211";"morning peak";647;"Friday";6
"2017-07-03";"AT211";"morning peak";641;"Monday";7
"2017-07-04";"AT211";"morning peak";726;"Tuesday";7
"2017-07-05";"AT211";"morning peak";796;"Wednesday";7
"2017-07-06";"AT211";"morning peak";799;"Thursday";7
"2017-07-07";"AT211";"morning peak";822;"Friday";7
"2017-07-10";"AT211";"morning peak";896;"Monday";7
"2017-07-11";"AT211";"morning peak";902;"Tuesday";7
"2017-07-12";"AT211";"morning peak";896;"Wednesday";7
"2017-07-13";"AT211";"morning peak";910;"Thursday";7
"2017-07-14";"AT211";"morning peak";930;"Friday";7
"2017-07-17";"AT211";"morning peak";922;"Monday";7
"2017-07-18";"AT211";"morning peak";926;"Tuesday";7
"2017-07-19";"AT211";"morning peak";990;"Wednesday";7
"2017-07-20";"AT211";"morning peak";938;"Thursday";7
"2017-07-21";"AT211";"morning peak";952;"Friday";7
"2017-07-24";"AT211";"morning peak";935;"Monday";7
"2017-07-25";"AT211";"morning peak";953;"Tuesday";7
"2017-07-26";"AT211";"morning peak";959;"Wednesday";7
"2017-07-27";"AT211";"morning peak";949;"Thursday";7
"2017-07-28";"AT211";"morning peak";951;"Friday";7
"2017-07-31";"AT211";"morning peak";962;"Monday";7
"2017-08-01";"AT211";"morning peak";990;"Tuesday";7
"2017-08-02";"AT211";"morning peak";1054;"Wednesday";8
"2017-08-03";"AT211";"morning peak";1044;"Thursday";8
"2017-08-04";"AT211";"morning peak";1000;"Friday";8
"2017-08-07";"AT211";"morning peak";1075;"Monday";8
"2017-08-08";"AT211";"morning peak";1025;"Tuesday";8
"2017-08-09";"AT211";"morning peak";1071;"Wednesday";8
"2017-08-10";"AT211";"morning peak";1087;"Thursday";8
"2017-08-11";"AT211";"morning peak";1046;"Friday";8
"2017-08-14";"AT211";"morning peak";1001;"Monday";8
"2017-08-15";"AT211";"morning peak";459;"Tuesday";8
"2017-08-16";"AT211";"morning peak";1056;"Wednesday";8
"2017-08-17";"AT211";"morning peak";1127;"Thursday";8
"2017-08-18";"AT211";"morning peak";1075;"Friday";8
"2017-08-21";"AT211";"morning peak";974;"Monday";8
"2017-08-22";"AT211";"morning peak";1149;"Tuesday";8
"2017-08-23";"AT211";"morning peak";1127;"Wednesday";8
"2017-08-24";"AT211";"morning peak";1076;"Thursday";8
"2017-08-25";"AT211";"morning peak";1040;"Friday";8
"2017-08-28";"AT211";"morning peak";NA;"Monday";8
"2017-08-29";"AT211";"morning peak";1055;"Tuesday";8
"2017-08-30";"AT211";"morning peak";981;"Wednesday";8
"2017-08-31";"AT211";"morning peak";1102;"Thursday";8
"2017-09-01";"AT211";"morning peak";920;"Friday";8
"2017-09-04";"AT211";"morning peak";920;"Monday";9
"2017-09-05";"AT211";"morning peak";1066;"Tuesday";9
"2017-09-06";"AT211";"morning peak";1039;"Wednesday";9
"2017-09-07";"AT211";"morning peak";NA;"Thursday";9
"2017-09-08";"AT211";"morning peak";944;"Friday";9
"2017-09-11";"AT211";"morning peak";1107;"Monday";9
"2017-09-12";"AT211";"morning peak";1102;"Tuesday";9
"2017-09-13";"AT211";"morning peak";1057;"Wednesday";9
"2017-09-14";"AT211";"morning peak";1175;"Thursday";9
"2017-09-15";"AT211";"morning peak";1118;"Friday";9
"2017-09-18";"AT211";"morning peak";1123;"Monday";9
"2017-09-19";"AT211";"morning peak";959;"Tuesday";9
"2017-09-20";"AT211";"morning peak";1149;"Wednesday";9
"2017-09-21";"AT211";"morning peak";1146;"Thursday";9
"2017-09-22";"AT211";"morning peak";1163;"Friday";9
"2017-09-25";"AT211";"morning peak";1034;"Monday";9
"2017-09-26";"AT211";"morning peak";1110;"Tuesday";9
"2017-09-27";"AT211";"morning peak";1143;"Wednesday";9
"2017-09-28";"AT211";"morning peak";1160;"Thursday";9
"2017-09-29";"AT211";"morning peak";1011;"Friday";9
"2017-10-02";"AT211";"morning peak";NA;"Monday";10
"2017-10-03";"AT211";"morning peak";NA;"Tuesday";10
"2017-10-04";"AT211";"morning peak";1102;"Wednesday";10
"2017-10-05";"AT211";"morning peak";1170;"Thursday";10
"2017-10-06";"AT211";"morning peak";967;"Friday";10
