"DAY";"SENSOR_ID";"PERIOD";"VOLUME";"WEEKDAY";"MONTH"
"2017-01-02";"01385207";"morning peak";NA;"Monday";1
"2017-01-03";"01385207";"morning peak";1310;"Tuesday";1
"2017-01-04";"01385207";"morning peak";1332;"Wednesday";1
"2017-01-05";"01385207";"morning peak";1379;"Thursday";1
"2017-01-06";"01385207";"morning peak";NA;"Friday";1
"2017-01-09";"01385207";"morning peak";1455;"Monday";1
"2017-01-10";"01385207";"morning peak";1479;"Tuesday";1
"2017-01-11";"01385207";"morning peak";1403;"Wednesday";1
"2017-01-12";"01385207";"morning peak";1417;"Thursday";1
"2017-01-13";"01385207";"morning peak";1448;"Friday";1
"2017-01-16";"01385207";"morning peak";1447;"Monday";1
"2017-01-17";"01385207";"morning peak";1390;"Tuesday";1
"2017-01-18";"01385207";"morning peak";1547;"Wednesday";1
"2017-01-19";"01385207";"morning peak";1383;"Thursday";1
"2017-01-20";"01385207";"morning peak";1490;"Friday";1
"2017-01-23";"01385207";"morning peak";1572;"Monday";1
"2017-01-24";"01385207";"morning peak";1579;"Tuesday";1
"2017-01-25";"01385207";"morning peak";1662;"Wednesday";1
"2017-01-26";"01385207";"morning peak";1450;"Thursday";1
"2017-01-27";"01385207";"morning peak";1538;"Friday";1
"2017-01-30";"01385207";"morning peak";1451;"Monday";1
"2017-01-31";"01385207";"morning peak";NA;"Tuesday";1
"2017-02-01";"01385207";"morning peak";1528;"Wednesday";1
"2017-02-02";"01385207";"morning peak";1593;"Thursday";2
"2017-02-03";"01385207";"morning peak";1670;"Friday";2
"2017-02-06";"01385207";"morning peak";1493;"Monday";2
"2017-02-07";"01385207";"morning peak";1484;"Tuesday";2
"2017-02-08";"01385207";"morning peak";1468;"Wednesday";2
"2017-02-09";"01385207";"morning peak";1529;"Thursday";2
"2017-02-10";"01385207";"morning peak";1543;"Friday";2
"2017-02-13";"01385207";"morning peak";1470;"Monday";2
"2017-02-14";"01385207";"morning peak";1452;"Tuesday";2
"2017-02-15";"01385207";"morning peak";1515;"Wednesday";2
"2017-02-16";"01385207";"morning peak";1539;"Thursday";2
"2017-02-17";"01385207";"morning peak";1441;"Friday";2
"2017-02-20";"01385207";"morning peak";1322;"Monday";2
"2017-02-21";"01385207";"morning peak";1510;"Tuesday";2
"2017-02-22";"01385207";"morning peak";1590;"Wednesday";2
"2017-02-23";"01385207";"morning peak";1609;"Thursday";2
"2017-02-24";"01385207";"morning peak";1455;"Friday";2
"2017-02-27";"01385207";"morning peak";NA;"Monday";2
"2017-02-28";"01385207";"morning peak";NA;"Tuesday";2
"2017-03-01";"01385207";"morning peak";NA;"Wednesday";2
"2017-03-02";"01385207";"morning peak";1637;"Thursday";3
"2017-03-03";"01385207";"morning peak";1388;"Friday";3
"2017-03-06";"01385207";"morning peak";1597;"Monday";3
"2017-03-07";"01385207";"morning peak";1504;"Tuesday";3
"2017-03-08";"01385207";"morning peak";1472;"Wednesday";3
"2017-03-09";"01385207";"morning peak";1460;"Thursday";3
"2017-03-10";"01385207";"morning peak";1509;"Friday";3
"2017-03-13";"01385207";"morning peak";1551;"Monday";3
"2017-03-14";"01385207";"morning peak";1603;"Tuesday";3
"2017-03-15";"01385207";"morning peak";1537;"Wednesday";3
"2017-03-16";"01385207";"morning peak";1389;"Thursday";3
"2017-03-17";"01385207";"morning peak";1552;"Friday";3
"2017-03-20";"01385207";"morning peak";1561;"Monday";3
"2017-03-21";"01385207";"morning peak";1576;"Tuesday";3
"2017-03-22";"01385207";"morning peak";1538;"Wednesday";3
"2017-03-23";"01385207";"morning peak";1569;"Thursday";3
"2017-03-24";"01385207";"morning peak";1506;"Friday";3
"2017-03-27";"01385207";"morning peak";1556;"Monday";3
"2017-03-28";"01385207";"morning peak";1582;"Tuesday";3
"2017-03-29";"01385207";"morning peak";1631;"Wednesday";3
"2017-03-30";"01385207";"morning peak";1599;"Thursday";3
"2017-03-31";"01385207";"morning peak";1533;"Friday";3
"2017-04-03";"01385207";"morning peak";1495;"Monday";4
"2017-04-04";"01385207";"morning peak";1431;"Tuesday";4
"2017-04-05";"01385207";"morning peak";1563;"Wednesday";4
"2017-04-06";"01385207";"morning peak";1605;"Thursday";4
"2017-04-07";"01385207";"morning peak";1644;"Friday";4
