"DAY";"SENSOR_ID";"PERIOD";"VOLUME";"WEEKDAY";"MONTH"
"2017-01-02";"AT208";"morning peak";1384;"Monday";1
"2017-01-03";"AT208";"morning peak";1493;"Tuesday";1
"2017-01-04";"AT208";"morning peak";1490;"Wednesday";1
"2017-01-05";"AT208";"morning peak";NA;"Thursday";1
"2017-01-06";"AT208";"morning peak";1522;"Friday";1
"2017-01-09";"AT208";"morning peak";1579;"Monday";1
"2017-01-10";"AT208";"morning peak";1610;"Tuesday";1
"2017-01-11";"AT208";"morning peak";1548;"Wednesday";1
"2017-01-12";"AT208";"morning peak";1566;"Thursday";1
"2017-01-13";"AT208";"morning peak";1577;"Friday";1
"2017-01-16";"AT208";"morning peak";1570;"Monday";1
"2017-01-17";"AT208";"morning peak";1596;"Tuesday";1
"2017-01-18";"AT208";"morning peak";1619;"Wednesday";1
"2017-01-19";"AT208";"morning peak";1555;"Thursday";1
"2017-01-20";"AT208";"morning peak";1535;"Friday";1
"2017-01-23";"AT208";"morning peak";1565;"Monday";1
"2017-01-24";"AT208";"morning peak";1633;"Tuesday";1
"2017-01-25";"AT208";"morning peak";1605;"Wednesday";1
"2017-01-26";"AT208";"morning peak";1618;"Thursday";1
"2017-01-27";"AT208";"morning peak";1499;"Friday";1
"2017-01-30";"AT208";"morning peak";1363;"Monday";1
"2017-01-31";"AT208";"morning peak";1367;"Tuesday";1
"2017-02-01";"AT208";"morning peak";1626;"Wednesday";1
"2017-02-02";"AT208";"morning peak";1039;"Thursday";2
"2017-02-03";"AT208";"morning peak";1605;"Friday";2
"2017-02-06";"AT208";"morning peak";1578;"Monday";2
"2017-02-07";"AT208";"morning peak";1595;"Tuesday";2
"2017-02-08";"AT208";"morning peak";1539;"Wednesday";2
"2017-02-09";"AT208";"morning peak";1492;"Thursday";2
"2017-02-10";"AT208";"morning peak";1517;"Friday";2
"2017-02-13";"AT208";"morning peak";1493;"Monday";2
"2017-02-14";"AT208";"morning peak";1569;"Tuesday";2
"2017-02-15";"AT208";"morning peak";1591;"Wednesday";2
"2017-02-16";"AT208";"morning peak";1569;"Thursday";2
"2017-02-17";"AT208";"morning peak";1093;"Friday";2
"2017-02-20";"AT208";"morning peak";1120;"Monday";2
"2017-02-21";"AT208";"morning peak";1263;"Tuesday";2
"2017-02-22";"AT208";"morning peak";1356;"Wednesday";2
"2017-02-23";"AT208";"morning peak";1266;"Thursday";2
"2017-02-24";"AT208";"morning peak";1457;"Friday";2
"2017-02-27";"AT208";"morning peak";NA;"Monday";2
"2017-02-28";"AT208";"morning peak";NA;"Tuesday";2
"2017-03-01";"AT208";"morning peak";NA;"Wednesday";2
"2017-03-02";"AT208";"morning peak";1403;"Thursday";3
"2017-03-03";"AT208";"morning peak";1271;"Friday";3
"2017-03-06";"AT208";"morning peak";1422;"Monday";3
"2017-03-07";"AT208";"morning peak";1450;"Tuesday";3
"2017-03-08";"AT208";"morning peak";1328;"Wednesday";3
"2017-03-09";"AT208";"morning peak";1077;"Thursday";3
"2017-03-10";"AT208";"morning peak";1194;"Friday";3
"2017-03-13";"AT208";"morning peak";1407;"Monday";3
"2017-03-14";"AT208";"morning peak";1364;"Tuesday";3
"2017-03-15";"AT208";"morning peak";1519;"Wednesday";3
"2017-03-16";"AT208";"morning peak";1413;"Thursday";3
"2017-03-17";"AT208";"morning peak";1249;"Friday";3
"2017-03-20";"AT208";"morning peak";1396;"Monday";3
"2017-03-21";"AT208";"morning peak";1455;"Tuesday";3
"2017-03-22";"AT208";"morning peak";1332;"Wednesday";3
"2017-03-23";"AT208";"morning peak";1194;"Thursday";3
"2017-03-24";"AT208";"morning peak";NA;"Friday";3
"2017-03-27";"AT208";"morning peak";NA;"Monday";3
"2017-03-28";"AT208";"morning peak";NA;"Tuesday";3
"2017-03-29";"AT208";"morning peak";NA;"Wednesday";3
"2017-03-30";"AT208";"morning peak";NA;"Thursday";3
"2017-03-31";"AT208";"morning peak";NA;"Friday";3
"2017-04-03";"AT208";"morning peak";NA;"Monday";4
"2017-04-04";"AT208";"morning peak";962;"Tuesday";4
"2017-04-05";"AT208";"morning peak";1245;"Wednesday";4
"2017-04-06";"AT208";"morning peak";1601;"Thursday";4
"2017-04-07";"AT208";"morning peak";1530;"Friday";4
"2017-04-10";"AT208";"morning peak";1152;"Monday";4
"2017-04-11";"AT208";"morning peak";1033;"Tuesday";4
"2017-04-12";"AT208";"morning peak";1563;"Wednesday";4
"2017-04-13";"AT208";"morning peak";NA;"Thursday";4
"2017-04-14";"AT208";"morning peak";NA;"Friday";4
"2017-04-17";"AT208";"morning peak";1306;"Monday";4
"2017-04-18";"AT208";"morning peak";1299;"Tuesday";4
"2017-04-19";"AT208";"morning peak";1382;"Wednesday";4
"2017-04-20";"AT208";"morning peak";992;"Thursday";4
"2017-04-21";"AT208";"morning peak";NA;"Friday";4
"2017-04-24";"AT208";"morning peak";1147;"Monday";4
"2017-04-25";"AT208";"morning peak";1227;"Tuesday";4
"2017-04-26";"AT208";"morning peak";1402;"Wednesday";4
"2017-04-27";"AT208";"morning peak";1422;"Thursday";4
"2017-04-28";"AT208";"morning peak";1188;"Friday";4
"2017-05-01";"AT208";"morning peak";NA;"Monday";4
"2017-05-02";"AT208";"morning peak";1304;"Tuesday";5
"2017-05-03";"AT208";"morning peak";1323;"Wednesday";5
"2017-05-04";"AT208";"morning peak";1334;"Thursday";5
"2017-05-05";"AT208";"morning peak";1419;"Friday";5
"2017-05-08";"AT208";"morning peak";1036;"Monday";5
"2017-05-09";"AT208";"morning peak";1445;"Tuesday";5
"2017-05-10";"AT208";"morning peak";1302;"Wednesday";5
"2017-05-11";"AT208";"morning peak";1316;"Thursday";5
"2017-05-12";"AT208";"morning peak";1235;"Friday";5
"2017-05-15";"AT208";"morning peak";1557;"Monday";5
"2017-05-16";"AT208";"morning peak";1420;"Tuesday";5
"2017-05-17";"AT208";"morning peak";1554;"Wednesday";5
"2017-05-18";"AT208";"morning peak";1548;"Thursday";5
"2017-05-19";"AT208";"morning peak";1548;"Friday";5
"2017-05-22";"AT208";"morning peak";1500;"Monday";5
"2017-05-23";"AT208";"morning peak";1227;"Tuesday";5
"2017-05-24";"AT208";"morning peak";1163;"Wednesday";5
"2017-05-25";"AT208";"morning peak";NA;"Thursday";5
"2017-05-26";"AT208";"morning peak";1143;"Friday";5
"2017-05-29";"AT208";"morning peak";NA;"Monday";5
"2017-05-30";"AT208";"morning peak";1175;"Tuesday";5
"2017-05-31";"AT208";"morning peak";1015;"Wednesday";5
"2017-06-01";"AT208";"morning peak";1260;"Thursday";5
"2017-06-02";"AT208";"morning peak";1228;"Friday";6
"2017-06-05";"AT208";"morning peak";1123;"Monday";6
"2017-06-06";"AT208";"morning peak";1142;"Tuesday";6
"2017-06-07";"AT208";"morning peak";1352;"Wednesday";6
"2017-06-08";"AT208";"morning peak";1213;"Thursday";6
"2017-06-09";"AT208";"morning peak";1292;"Friday";6
"2017-06-12";"AT208";"morning peak";1329;"Monday";6
"2017-06-13";"AT208";"morning peak";947;"Tuesday";6
"2017-06-14";"AT208";"morning peak";1168;"Wednesday";6
"2017-06-15";"AT208";"morning peak";NA;"Thursday";6
"2017-06-16";"AT208";"morning peak";1101;"Friday";6
"2017-06-19";"AT208";"morning peak";NA;"Monday";6
"2017-06-20";"AT208";"morning peak";777;"Tuesday";6
"2017-06-21";"AT208";"morning peak";931;"Wednesday";6
"2017-06-22";"AT208";"morning peak";875;"Thursday";6
"2017-06-23";"AT208";"morning peak";1138;"Friday";6
"2017-06-26";"AT208";"morning peak";1146;"Monday";6
"2017-06-27";"AT208";"morning peak";1161;"Tuesday";6
"2017-06-28";"AT208";"morning peak";1199;"Wednesday";6
"2017-06-29";"AT208";"morning peak";1102;"Thursday";6
"2017-06-30";"AT208";"morning peak";765;"Friday";6
"2017-07-03";"AT208";"morning peak";1441;"Monday";7
"2017-07-04";"AT208";"morning peak";1446;"Tuesday";7
"2017-07-05";"AT208";"morning peak";1446;"Wednesday";7
"2017-07-06";"AT208";"morning peak";1470;"Thursday";7
"2017-07-07";"AT208";"morning peak";1496;"Friday";7
"2017-07-10";"AT208";"morning peak";1437;"Monday";7
"2017-07-11";"AT208";"morning peak";1466;"Tuesday";7
"2017-07-12";"AT208";"morning peak";NA;"Wednesday";7
"2017-07-13";"AT208";"morning peak";1440;"Thursday";7
"2017-07-14";"AT208";"morning peak";NA;"Friday";7
"2017-07-17";"AT208";"morning peak";1433;"Monday";7
"2017-07-18";"AT208";"morning peak";1385;"Tuesday";7
"2017-07-19";"AT208";"morning peak";1538;"Wednesday";7
"2017-07-20";"AT208";"morning peak";NA;"Thursday";7
"2017-07-21";"AT208";"morning peak";NA;"Friday";7
"2017-07-24";"AT208";"morning peak";NA;"Monday";7
"2017-07-25";"AT208";"morning peak";NA;"Tuesday";7
"2017-07-26";"AT208";"morning peak";NA;"Wednesday";7
"2017-07-27";"AT208";"morning peak";1493;"Thursday";7
"2017-07-28";"AT208";"morning peak";1472;"Friday";7
"2017-07-31";"AT208";"morning peak";1465;"Monday";7
"2017-08-01";"AT208";"morning peak";1571;"Tuesday";7
"2017-08-02";"AT208";"morning peak";1548;"Wednesday";8
"2017-08-03";"AT208";"morning peak";1484;"Thursday";8
"2017-08-04";"AT208";"morning peak";1549;"Friday";8
"2017-08-07";"AT208";"morning peak";1488;"Monday";8
"2017-08-08";"AT208";"morning peak";1277;"Tuesday";8
"2017-08-09";"AT208";"morning peak";1384;"Wednesday";8
"2017-08-10";"AT208";"morning peak";1287;"Thursday";8
"2017-08-11";"AT208";"morning peak";NA;"Friday";8
"2017-08-14";"AT208";"morning peak";1477;"Monday";8
"2017-08-15";"AT208";"morning peak";NA;"Tuesday";8
"2017-08-16";"AT208";"morning peak";1495;"Wednesday";8
