"DAY";"SENSOR_ID";"PERIOD";"VOLUME";"WEEKDAY";"MONTH"
"2017-01-02";"AT067";"morning peak";NA;"Monday";1
"2017-01-03";"AT067";"morning peak";NA;"Tuesday";1
"2017-01-04";"AT067";"morning peak";NA;"Wednesday";1
"2017-01-05";"AT067";"morning peak";NA;"Thursday";1
"2017-01-06";"AT067";"morning peak";NA;"Friday";1
"2017-01-09";"AT067";"morning peak";NA;"Monday";1
"2017-01-10";"AT067";"morning peak";NA;"Tuesday";1
"2017-01-11";"AT067";"morning peak";NA;"Wednesday";1
"2017-01-12";"AT067";"morning peak";NA;"Thursday";1
"2017-01-13";"AT067";"morning peak";NA;"Friday";1
"2017-01-16";"AT067";"morning peak";NA;"Monday";1
"2017-01-17";"AT067";"morning peak";NA;"Tuesday";1
"2017-01-18";"AT067";"morning peak";977;"Wednesday";1
"2017-01-19";"AT067";"morning peak";942;"Thursday";1
"2017-01-20";"AT067";"morning peak";NA;"Friday";1
"2017-01-23";"AT067";"morning peak";NA;"Monday";1
"2017-01-24";"AT067";"morning peak";NA;"Tuesday";1
"2017-01-25";"AT067";"morning peak";NA;"Wednesday";1
"2017-01-26";"AT067";"morning peak";963;"Thursday";1
"2017-01-27";"AT067";"morning peak";958;"Friday";1
"2017-01-30";"AT067";"morning peak";954;"Monday";1
"2017-01-31";"AT067";"morning peak";821;"Tuesday";1
"2017-02-01";"AT067";"morning peak";967;"Wednesday";1
"2017-02-02";"AT067";"morning peak";964;"Thursday";2
"2017-02-03";"AT067";"morning peak";931;"Friday";2
"2017-02-06";"AT067";"morning peak";982;"Monday";2
"2017-02-07";"AT067";"morning peak";991;"Tuesday";2
"2017-02-08";"AT067";"morning peak";1003;"Wednesday";2
"2017-02-09";"AT067";"morning peak";NA;"Thursday";2
"2017-02-10";"AT067";"morning peak";987;"Friday";2
"2017-02-13";"AT067";"morning peak";984;"Monday";2
"2017-02-14";"AT067";"morning peak";994;"Tuesday";2
"2017-02-15";"AT067";"morning peak";1006;"Wednesday";2
"2017-02-16";"AT067";"morning peak";1022;"Thursday";2
"2017-02-17";"AT067";"morning peak";941;"Friday";2
"2017-02-20";"AT067";"morning peak";919;"Monday";2
"2017-02-21";"AT067";"morning peak";NA;"Tuesday";2
"2017-02-22";"AT067";"morning peak";1001;"Wednesday";2
"2017-02-23";"AT067";"morning peak";1030;"Thursday";2
"2017-02-24";"AT067";"morning peak";995;"Friday";2
"2017-02-27";"AT067";"morning peak";NA;"Monday";2
"2017-02-28";"AT067";"morning peak";NA;"Tuesday";2
"2017-03-01";"AT067";"morning peak";NA;"Wednesday";2
"2017-03-02";"AT067";"morning peak";881;"Thursday";3
"2017-03-03";"AT067";"morning peak";824;"Friday";3
"2017-03-06";"AT067";"morning peak";984;"Monday";3
"2017-03-07";"AT067";"morning peak";964;"Tuesday";3
"2017-03-08";"AT067";"morning peak";NA;"Wednesday";3
"2017-03-09";"AT067";"morning peak";NA;"Thursday";3
"2017-03-10";"AT067";"morning peak";NA;"Friday";3
"2017-03-13";"AT067";"morning peak";943;"Monday";3
"2017-03-14";"AT067";"morning peak";NA;"Tuesday";3
"2017-03-15";"AT067";"morning peak";NA;"Wednesday";3
"2017-03-16";"AT067";"morning peak";NA;"Thursday";3
"2017-03-17";"AT067";"morning peak";921;"Friday";3
"2017-03-20";"AT067";"morning peak";NA;"Monday";3
"2017-03-21";"AT067";"morning peak";NA;"Tuesday";3
"2017-03-22";"AT067";"morning peak";843;"Wednesday";3
"2017-03-23";"AT067";"morning peak";820;"Thursday";3
"2017-03-24";"AT067";"morning peak";760;"Friday";3
"2017-03-27";"AT067";"morning peak";838;"Monday";3
"2017-03-28";"AT067";"morning peak";832;"Tuesday";3
"2017-03-29";"AT067";"morning peak";867;"Wednesday";3
