"DAY";"SENSOR_ID";"PERIOD";"VOLUME";"WEEKDAY";"MONTH"
"2017-01-02";"FS120";"morning peak";NA;"Monday";1
"2017-01-03";"FS120";"morning peak";1179;"Tuesday";1
"2017-01-04";"FS120";"morning peak";1125;"Wednesday";1
"2017-01-05";"FS120";"morning peak";1195;"Thursday";1
"2017-01-06";"FS120";"morning peak";1202;"Friday";1
"2017-01-09";"FS120";"morning peak";1190;"Monday";1
"2017-01-10";"FS120";"morning peak";1230;"Tuesday";1
"2017-01-11";"FS120";"morning peak";1259;"Wednesday";1
"2017-01-12";"FS120";"morning peak";1240;"Thursday";1
"2017-01-13";"FS120";"morning peak";1309;"Friday";1
"2017-01-16";"FS120";"morning peak";1202;"Monday";1
"2017-01-17";"FS120";"morning peak";1236;"Tuesday";1
"2017-01-18";"FS120";"morning peak";1259;"Wednesday";1
"2017-01-19";"FS120";"morning peak";NA;"Thursday";1
"2017-01-20";"FS120";"morning peak";1245;"Friday";1
"2017-01-23";"FS120";"morning peak";1345;"Monday";1
"2017-01-24";"FS120";"morning peak";1246;"Tuesday";1
"2017-01-25";"FS120";"morning peak";1329;"Wednesday";1
"2017-01-26";"FS120";"morning peak";1337;"Thursday";1
"2017-01-27";"FS120";"morning peak";1310;"Friday";1
"2017-01-30";"FS120";"morning peak";1420;"Monday";1
"2017-01-31";"FS120";"morning peak";1290;"Tuesday";1
"2017-02-01";"FS120";"morning peak";1417;"Wednesday";1
"2017-02-02";"FS120";"morning peak";1380;"Thursday";2
"2017-02-03";"FS120";"morning peak";1435;"Friday";2
"2017-02-06";"FS120";"morning peak";NA;"Monday";2
"2017-02-07";"FS120";"morning peak";1473;"Tuesday";2
"2017-02-08";"FS120";"morning peak";NA;"Wednesday";2
"2017-02-09";"FS120";"morning peak";NA;"Thursday";2
"2017-02-10";"FS120";"morning peak";1475;"Friday";2
"2017-02-13";"FS120";"morning peak";1450;"Monday";2
"2017-02-14";"FS120";"morning peak";1418;"Tuesday";2
"2017-02-15";"FS120";"morning peak";NA;"Wednesday";2
"2017-02-16";"FS120";"morning peak";1386;"Thursday";2
"2017-02-17";"FS120";"morning peak";1384;"Friday";2
"2017-02-20";"FS120";"morning peak";1384;"Monday";2
"2017-02-21";"FS120";"morning peak";1476;"Tuesday";2
"2017-02-22";"FS120";"morning peak";1441;"Wednesday";2
"2017-02-23";"FS120";"morning peak";1353;"Thursday";2
"2017-02-24";"FS120";"morning peak";1451;"Friday";2
"2017-02-27";"FS120";"morning peak";NA;"Monday";2
"2017-02-28";"FS120";"morning peak";NA;"Tuesday";2
"2017-03-01";"FS120";"morning peak";NA;"Wednesday";2
"2017-03-02";"FS120";"morning peak";1184;"Thursday";3
"2017-03-03";"FS120";"morning peak";1158;"Friday";3
"2017-03-06";"FS120";"morning peak";1393;"Monday";3
"2017-03-07";"FS120";"morning peak";1401;"Tuesday";3
"2017-03-08";"FS120";"morning peak";1341;"Wednesday";3
"2017-03-09";"FS120";"morning peak";1194;"Thursday";3
"2017-03-10";"FS120";"morning peak";1288;"Friday";3
"2017-03-13";"FS120";"morning peak";1371;"Monday";3
"2017-03-14";"FS120";"morning peak";1442;"Tuesday";3
"2017-03-15";"FS120";"morning peak";1219;"Wednesday";3
"2017-03-16";"FS120";"morning peak";1236;"Thursday";3
"2017-03-17";"FS120";"morning peak";1312;"Friday";3
"2017-03-20";"FS120";"morning peak";1363;"Monday";3
"2017-03-21";"FS120";"morning peak";NA;"Tuesday";3
"2017-03-22";"FS120";"morning peak";1318;"Wednesday";3
"2017-03-23";"FS120";"morning peak";1321;"Thursday";3
"2017-03-24";"FS120";"morning peak";1298;"Friday";3
"2017-03-27";"FS120";"morning peak";1387;"Monday";3
"2017-03-28";"FS120";"morning peak";1449;"Tuesday";3
"2017-03-29";"FS120";"morning peak";1417;"Wednesday";3
"2017-03-30";"FS120";"morning peak";1393;"Thursday";3
"2017-03-31";"FS120";"morning peak";1497;"Friday";3
"2017-04-03";"FS120";"morning peak";1402;"Monday";4
"2017-04-04";"FS120";"morning peak";1416;"Tuesday";4
"2017-04-05";"FS120";"morning peak";1209;"Wednesday";4
"2017-04-06";"FS120";"morning peak";1388;"Thursday";4
"2017-04-07";"FS120";"morning peak";1303;"Friday";4
"2017-04-10";"FS120";"morning peak";1475;"Monday";4
"2017-04-11";"FS120";"morning peak";NA;"Tuesday";4
"2017-04-12";"FS120";"morning peak";1460;"Wednesday";4
"2017-04-13";"FS120";"morning peak";NA;"Thursday";4
"2017-04-14";"FS120";"morning peak";NA;"Friday";4
"2017-04-17";"FS120";"morning peak";1564;"Monday";4
"2017-04-18";"FS120";"morning peak";1380;"Tuesday";4
"2017-04-19";"FS120";"morning peak";1459;"Wednesday";4
"2017-04-20";"FS120";"morning peak";1464;"Thursday";4
"2017-04-21";"FS120";"morning peak";NA;"Friday";4
"2017-04-24";"FS120";"morning peak";1457;"Monday";4
"2017-04-25";"FS120";"morning peak";1448;"Tuesday";4
"2017-04-26";"FS120";"morning peak";1428;"Wednesday";4
"2017-04-27";"FS120";"morning peak";NA;"Thursday";4
"2017-04-28";"FS120";"morning peak";1278;"Friday";4
"2017-05-01";"FS120";"morning peak";NA;"Monday";4
"2017-05-02";"FS120";"morning peak";1459;"Tuesday";5
"2017-05-03";"FS120";"morning peak";1342;"Wednesday";5
"2017-05-04";"FS120";"morning peak";1420;"Thursday";5
"2017-05-05";"FS120";"morning peak";1338;"Friday";5
"2017-05-08";"FS120";"morning peak";1202;"Monday";5
"2017-05-09";"FS120";"morning peak";1073;"Tuesday";5
"2017-05-10";"FS120";"morning peak";1392;"Wednesday";5
"2017-05-11";"FS120";"morning peak";1337;"Thursday";5
"2017-05-12";"FS120";"morning peak";1347;"Friday";5
"2017-05-15";"FS120";"morning peak";1377;"Monday";5
"2017-05-16";"FS120";"morning peak";NA;"Tuesday";5
"2017-05-17";"FS120";"morning peak";NA;"Wednesday";5
"2017-05-18";"FS120";"morning peak";1275;"Thursday";5
"2017-05-19";"FS120";"morning peak";1336;"Friday";5
"2017-05-22";"FS120";"morning peak";1379;"Monday";5
"2017-05-23";"FS120";"morning peak";1369;"Tuesday";5
"2017-05-24";"FS120";"morning peak";NA;"Wednesday";5
"2017-05-25";"FS120";"morning peak";1306;"Thursday";5
"2017-05-26";"FS120";"morning peak";1396;"Friday";5
"2017-05-29";"FS120";"morning peak";NA;"Monday";5
"2017-05-30";"FS120";"morning peak";NA;"Tuesday";5
"2017-05-31";"FS120";"morning peak";1405;"Wednesday";5
"2017-06-01";"FS120";"morning peak";1314;"Thursday";5
"2017-06-02";"FS120";"morning peak";1587;"Friday";6
"2017-06-05";"FS120";"morning peak";1365;"Monday";6
"2017-06-06";"FS120";"morning peak";1332;"Tuesday";6
"2017-06-07";"FS120";"morning peak";1318;"Wednesday";6
"2017-06-08";"FS120";"morning peak";NA;"Thursday";6
"2017-06-09";"FS120";"morning peak";1334;"Friday";6
"2017-06-12";"FS120";"morning peak";NA;"Monday";6
"2017-06-13";"FS120";"morning peak";1391;"Tuesday";6
"2017-06-14";"FS120";"morning peak";1310;"Wednesday";6
"2017-06-15";"FS120";"morning peak";NA;"Thursday";6
"2017-06-16";"FS120";"morning peak";1218;"Friday";6
"2017-06-19";"FS120";"morning peak";1327;"Monday";6
"2017-06-20";"FS120";"morning peak";1529;"Tuesday";6
"2017-06-21";"FS120";"morning peak";NA;"Wednesday";6
"2017-06-22";"FS120";"morning peak";1333;"Thursday";6
"2017-06-23";"FS120";"morning peak";1337;"Friday";6
"2017-06-26";"FS120";"morning peak";1273;"Monday";6
"2017-06-27";"FS120";"morning peak";1296;"Tuesday";6
"2017-06-28";"FS120";"morning peak";1282;"Wednesday";6
"2017-06-29";"FS120";"morning peak";1368;"Thursday";6
"2017-06-30";"FS120";"morning peak";1371;"Friday";6
"2017-07-03";"FS120";"morning peak";1199;"Monday";7
"2017-07-04";"FS120";"morning peak";1207;"Tuesday";7
"2017-07-05";"FS120";"morning peak";1188;"Wednesday";7
"2017-07-06";"FS120";"morning peak";1440;"Thursday";7
"2017-07-07";"FS120";"morning peak";1293;"Friday";7
"2017-07-10";"FS120";"morning peak";1284;"Monday";7
"2017-07-11";"FS120";"morning peak";1225;"Tuesday";7
"2017-07-12";"FS120";"morning peak";1240;"Wednesday";7
"2017-07-13";"FS120";"morning peak";1213;"Thursday";7
"2017-07-14";"FS120";"morning peak";1282;"Friday";7
"2017-07-17";"FS120";"morning peak";1204;"Monday";7
"2017-07-18";"FS120";"morning peak";1258;"Tuesday";7
"2017-07-19";"FS120";"morning peak";NA;"Wednesday";7
"2017-07-20";"FS120";"morning peak";1226;"Thursday";7
"2017-07-21";"FS120";"morning peak";1177;"Friday";7
"2017-07-24";"FS120";"morning peak";1258;"Monday";7
"2017-07-25";"FS120";"morning peak";1178;"Tuesday";7
"2017-07-26";"FS120";"morning peak";NA;"Wednesday";7
"2017-07-27";"FS120";"morning peak";1198;"Thursday";7
"2017-07-28";"FS120";"morning peak";1217;"Friday";7
"2017-07-31";"FS120";"morning peak";NA;"Monday";7
"2017-08-01";"FS120";"morning peak";NA;"Tuesday";7
"2017-08-02";"FS120";"morning peak";1402;"Wednesday";8
"2017-08-03";"FS120";"morning peak";NA;"Thursday";8
"2017-08-04";"FS120";"morning peak";1369;"Friday";8
"2017-08-07";"FS120";"morning peak";NA;"Monday";8
"2017-08-08";"FS120";"morning peak";NA;"Tuesday";8
"2017-08-09";"FS120";"morning peak";NA;"Wednesday";8
"2017-08-10";"FS120";"morning peak";1316;"Thursday";8
"2017-08-11";"FS120";"morning peak";NA;"Friday";8
"2017-08-14";"FS120";"morning peak";NA;"Monday";8
"2017-08-15";"FS120";"morning peak";755;"Tuesday";8
"2017-08-16";"FS120";"morning peak";1409;"Wednesday";8
"2017-08-17";"FS120";"morning peak";NA;"Thursday";8
"2017-08-18";"FS120";"morning peak";NA;"Friday";8
"2017-08-21";"FS120";"morning peak";NA;"Monday";8
"2017-08-22";"FS120";"morning peak";NA;"Tuesday";8
"2017-08-23";"FS120";"morning peak";1307;"Wednesday";8
"2017-08-24";"FS120";"morning peak";1374;"Thursday";8
"2017-08-25";"FS120";"morning peak";NA;"Friday";8
"2017-08-28";"FS120";"morning peak";NA;"Monday";8
"2017-08-29";"FS120";"morning peak";1371;"Tuesday";8
"2017-08-30";"FS120";"morning peak";1415;"Wednesday";8
"2017-08-31";"FS120";"morning peak";NA;"Thursday";8
"2017-09-01";"FS120";"morning peak";1497;"Friday";8
"2017-09-04";"FS120";"morning peak";NA;"Monday";9
"2017-09-05";"FS120";"morning peak";1256;"Tuesday";9
"2017-09-06";"FS120";"morning peak";1361;"Wednesday";9
"2017-09-07";"FS120";"morning peak";NA;"Thursday";9
"2017-09-08";"FS120";"morning peak";NA;"Friday";9
"2017-09-11";"FS120";"morning peak";NA;"Monday";9
"2017-09-12";"FS120";"morning peak";1367;"Tuesday";9
"2017-09-13";"FS120";"morning peak";NA;"Wednesday";9
"2017-09-14";"FS120";"morning peak";1367;"Thursday";9
"2017-09-15";"FS120";"morning peak";1376;"Friday";9
"2017-09-18";"FS120";"morning peak";NA;"Monday";9
"2017-09-19";"FS120";"morning peak";1335;"Tuesday";9
"2017-09-20";"FS120";"morning peak";1346;"Wednesday";9
"2017-09-21";"FS120";"morning peak";1357;"Thursday";9
"2017-09-22";"FS120";"morning peak";NA;"Friday";9
"2017-09-25";"FS120";"morning peak";1307;"Monday";9
"2017-09-26";"FS120";"morning peak";1376;"Tuesday";9
"2017-09-27";"FS120";"morning peak";1330;"Wednesday";9
"2017-09-28";"FS120";"morning peak";1369;"Thursday";9
"2017-09-29";"FS120";"morning peak";NA;"Friday";9
"2017-10-02";"FS120";"morning peak";1369;"Monday";10
"2017-10-03";"FS120";"morning peak";1369;"Tuesday";10
"2017-10-04";"FS120";"morning peak";1350;"Wednesday";10
"2017-10-05";"FS120";"morning peak";1385;"Thursday";10
"2017-10-06";"FS120";"morning peak";1300;"Friday";10
"2017-10-09";"FS120";"morning peak";1527;"Monday";10
"2017-10-10";"FS120";"morning peak";1358;"Tuesday";10
"2017-10-11";"FS120";"morning peak";1366;"Wednesday";10
"2017-10-12";"FS120";"morning peak";NA;"Thursday";10
"2017-10-13";"FS120";"morning peak";1245;"Friday";10
"2017-10-16";"FS120";"morning peak";1444;"Monday";10
"2017-10-17";"FS120";"morning peak";1348;"Tuesday";10
"2017-10-18";"FS120";"morning peak";1424;"Wednesday";10
"2017-10-19";"FS120";"morning peak";1450;"Thursday";10
"2017-10-20";"FS120";"morning peak";NA;"Friday";10
"2017-10-23";"FS120";"morning peak";1453;"Monday";10
"2017-10-24";"FS120";"morning peak";1463;"Tuesday";10
"2017-10-25";"FS120";"morning peak";1421;"Wednesday";10
"2017-10-26";"FS120";"morning peak";NA;"Thursday";10
"2017-10-27";"FS120";"morning peak";1446;"Friday";10
"2017-10-30";"FS120";"morning peak";1611;"Monday";10
"2017-10-31";"FS120";"morning peak";1399;"Tuesday";10
"2017-11-01";"FS120";"morning peak";813;"Wednesday";10
"2017-11-02";"FS120";"morning peak";NA;"Thursday";11
"2017-11-03";"FS120";"morning peak";1255;"Friday";11
"2017-11-06";"FS120";"morning peak";817;"Monday";11
"2017-11-07";"FS120";"morning peak";756;"Tuesday";11
"2017-11-08";"FS120";"morning peak";NA;"Wednesday";11
"2017-11-09";"FS120";"morning peak";1409;"Thursday";11
"2017-11-10";"FS120";"morning peak";1388;"Friday";11
"2017-11-13";"FS120";"morning peak";NA;"Monday";11
"2017-11-14";"FS120";"morning peak";NA;"Tuesday";11
"2017-11-15";"FS120";"morning peak";NA;"Wednesday";11
"2017-11-16";"FS120";"morning peak";NA;"Thursday";11
"2017-11-17";"FS120";"morning peak";NA;"Friday";11
"2017-11-20";"FS120";"morning peak";NA;"Monday";11
"2017-11-21";"FS120";"morning peak";NA;"Tuesday";11
"2017-11-22";"FS120";"morning peak";NA;"Wednesday";11
"2017-11-23";"FS120";"morning peak";NA;"Thursday";11
"2017-11-24";"FS120";"morning peak";NA;"Friday";11
"2017-11-27";"FS120";"morning peak";NA;"Monday";11
"2017-11-28";"FS120";"morning peak";1380;"Tuesday";11
"2017-11-29";"FS120";"morning peak";NA;"Wednesday";11
"2017-11-30";"FS120";"morning peak";1380;"Thursday";11
"2017-12-01";"FS120";"morning peak";NA;"Friday";11
"2017-12-04";"FS120";"morning peak";NA;"Monday";12
"2017-12-05";"FS120";"morning peak";NA;"Tuesday";12
"2017-12-06";"FS120";"morning peak";NA;"Wednesday";12
"2017-12-07";"FS120";"morning peak";NA;"Thursday";12
"2017-12-08";"FS120";"morning peak";NA;"Friday";12
"2017-12-11";"FS120";"morning peak";NA;"Monday";12
"2017-12-12";"FS120";"morning peak";NA;"Tuesday";12
"2017-12-13";"FS120";"morning peak";NA;"Wednesday";12
"2017-12-14";"FS120";"morning peak";NA;"Thursday";12
"2017-12-15";"FS120";"morning peak";NA;"Friday";12
"2017-12-18";"FS120";"morning peak";NA;"Monday";12
"2017-12-19";"FS120";"morning peak";NA;"Tuesday";12
"2017-12-20";"FS120";"morning peak";NA;"Wednesday";12
"2017-12-21";"FS120";"morning peak";NA;"Thursday";12
"2017-12-22";"FS120";"morning peak";NA;"Friday";12
"2017-12-25";"FS120";"morning peak";NA;"Monday";12
"2017-12-26";"FS120";"morning peak";NA;"Tuesday";12
"2017-12-27";"FS120";"morning peak";NA;"Wednesday";12
"2017-12-28";"FS120";"morning peak";NA;"Thursday";12
"2017-12-29";"FS120";"morning peak";NA;"Friday";12
"2017-01-02";"FS120";"midday period";1344;"Monday";1
"2017-01-03";"FS120";"midday period";1387;"Tuesday";1
"2017-01-04";"FS120";"midday period";1465;"Wednesday";1
"2017-01-05";"FS120";"midday period";1447;"Thursday";1
"2017-01-06";"FS120";"midday period";1621;"Friday";1
"2017-01-09";"FS120";"midday period";1486;"Monday";1
"2017-01-10";"FS120";"midday period";1445;"Tuesday";1
"2017-01-11";"FS120";"midday period";1471;"Wednesday";1
"2017-01-12";"FS120";"midday period";1540;"Thursday";1
"2017-01-13";"FS120";"midday period";1622;"Friday";1
"2017-01-16";"FS120";"midday period";1422;"Monday";1
"2017-01-17";"FS120";"midday period";1430;"Tuesday";1
"2017-01-18";"FS120";"midday period";1440;"Wednesday";1
"2017-01-19";"FS120";"midday period";1448;"Thursday";1
"2017-01-20";"FS120";"midday period";1564;"Friday";1
"2017-01-23";"FS120";"midday period";1406;"Monday";1
"2017-01-24";"FS120";"midday period";1436;"Tuesday";1
"2017-01-25";"FS120";"midday period";1466;"Wednesday";1
"2017-01-26";"FS120";"midday period";1502;"Thursday";1
"2017-01-27";"FS120";"midday period";1546;"Friday";1
"2017-01-30";"FS120";"midday period";1434;"Monday";1
"2017-01-31";"FS120";"midday period";1470;"Tuesday";1
"2017-02-01";"FS120";"midday period";NA;"Wednesday";1
"2017-02-02";"FS120";"midday period";1479;"Thursday";2
"2017-02-03";"FS120";"midday period";1616;"Friday";2
"2017-02-06";"FS120";"midday period";1438;"Monday";2
"2017-02-07";"FS120";"midday period";1735;"Tuesday";2
"2017-02-08";"FS120";"midday period";1490;"Wednesday";2
"2017-02-09";"FS120";"midday period";1504;"Thursday";2
"2017-02-10";"FS120";"midday period";1633;"Friday";2
"2017-02-13";"FS120";"midday period";1429;"Monday";2
"2017-02-14";"FS120";"midday period";1500;"Tuesday";2
"2017-02-15";"FS120";"midday period";1445;"Wednesday";2
"2017-02-16";"FS120";"midday period";1546;"Thursday";2
"2017-02-17";"FS120";"midday period";1660;"Friday";2
"2017-02-20";"FS120";"midday period";1503;"Monday";2
"2017-02-21";"FS120";"midday period";1461;"Tuesday";2
"2017-02-22";"FS120";"midday period";1543;"Wednesday";2
"2017-02-23";"FS120";"midday period";1480;"Thursday";2
"2017-02-24";"FS120";"midday period";1693;"Friday";2
"2017-02-27";"FS120";"midday period";NA;"Monday";2
"2017-02-28";"FS120";"midday period";NA;"Tuesday";2
"2017-03-01";"FS120";"midday period";NA;"Wednesday";2
"2017-03-02";"FS120";"midday period";1470;"Thursday";3
"2017-03-03";"FS120";"midday period";1179;"Friday";3
"2017-03-06";"FS120";"midday period";NA;"Monday";3
"2017-03-07";"FS120";"midday period";1492;"Tuesday";3
"2017-03-08";"FS120";"midday period";NA;"Wednesday";3
"2017-03-09";"FS120";"midday period";1157;"Thursday";3
"2017-03-10";"FS120";"midday period";1708;"Friday";3
"2017-03-13";"FS120";"midday period";1234;"Monday";3
"2017-03-14";"FS120";"midday period";1172;"Tuesday";3
"2017-03-15";"FS120";"midday period";NA;"Wednesday";3
"2017-03-16";"FS120";"midday period";NA;"Thursday";3
"2017-03-17";"FS120";"midday period";1687;"Friday";3
"2017-03-20";"FS120";"midday period";1534;"Monday";3
"2017-03-21";"FS120";"midday period";1494;"Tuesday";3
"2017-03-22";"FS120";"midday period";1424;"Wednesday";3
"2017-03-23";"FS120";"midday period";1493;"Thursday";3
"2017-03-24";"FS120";"midday period";1463;"Friday";3
"2017-03-27";"FS120";"midday period";1435;"Monday";3
"2017-03-28";"FS120";"midday period";1503;"Tuesday";3
"2017-03-29";"FS120";"midday period";1477;"Wednesday";3
"2017-03-30";"FS120";"midday period";1493;"Thursday";3
"2017-03-31";"FS120";"midday period";1617;"Friday";3
"2017-04-03";"FS120";"midday period";1465;"Monday";4
"2017-04-04";"FS120";"midday period";1480;"Tuesday";4
"2017-04-05";"FS120";"midday period";1504;"Wednesday";4
"2017-04-06";"FS120";"midday period";1484;"Thursday";4
"2017-04-07";"FS120";"midday period";1643;"Friday";4
"2017-04-10";"FS120";"midday period";1506;"Monday";4
"2017-04-11";"FS120";"midday period";1557;"Tuesday";4
"2017-04-12";"FS120";"midday period";1577;"Wednesday";4
"2017-04-13";"FS120";"midday period";NA;"Thursday";4
"2017-04-14";"FS120";"midday period";NA;"Friday";4
"2017-04-17";"FS120";"midday period";1452;"Monday";4
"2017-04-18";"FS120";"midday period";1595;"Tuesday";4
"2017-04-19";"FS120";"midday period";1730;"Wednesday";4
"2017-04-20";"FS120";"midday period";1709;"Thursday";4
"2017-04-21";"FS120";"midday period";NA;"Friday";4
"2017-04-24";"FS120";"midday period";1381;"Monday";4
"2017-04-25";"FS120";"midday period";NA;"Tuesday";4
"2017-04-26";"FS120";"midday period";NA;"Wednesday";4
"2017-04-27";"FS120";"midday period";1602;"Thursday";4
"2017-04-28";"FS120";"midday period";1580;"Friday";4
"2017-05-01";"FS120";"midday period";NA;"Monday";4
"2017-05-02";"FS120";"midday period";1538;"Tuesday";5
"2017-05-03";"FS120";"midday period";1570;"Wednesday";5
"2017-05-04";"FS120";"midday period";1515;"Thursday";5
"2017-05-05";"FS120";"midday period";1625;"Friday";5
"2017-05-08";"FS120";"midday period";1147;"Monday";5
"2017-05-09";"FS120";"midday period";1410;"Tuesday";5
"2017-05-10";"FS120";"midday period";1196;"Wednesday";5
"2017-05-11";"FS120";"midday period";NA;"Thursday";5
"2017-05-12";"FS120";"midday period";1561;"Friday";5
"2017-05-15";"FS120";"midday period";NA;"Monday";5
"2017-05-16";"FS120";"midday period";NA;"Tuesday";5
"2017-05-17";"FS120";"midday period";1422;"Wednesday";5
"2017-05-18";"FS120";"midday period";1490;"Thursday";5
"2017-05-19";"FS120";"midday period";NA;"Friday";5
"2017-05-22";"FS120";"midday period";1471;"Monday";5
"2017-05-23";"FS120";"midday period";1687;"Tuesday";5
"2017-05-24";"FS120";"midday period";NA;"Wednesday";5
"2017-05-25";"FS120";"midday period";1539;"Thursday";5
"2017-05-26";"FS120";"midday period";1592;"Friday";5
"2017-05-29";"FS120";"midday period";1424;"Monday";5
"2017-05-30";"FS120";"midday period";1503;"Tuesday";5
"2017-05-31";"FS120";"midday period";1436;"Wednesday";5
"2017-06-01";"FS120";"midday period";1472;"Thursday";5
"2017-06-02";"FS120";"midday period";1624;"Friday";6
"2017-06-05";"FS120";"midday period";1293;"Monday";6
"2017-06-06";"FS120";"midday period";1484;"Tuesday";6
"2017-06-07";"FS120";"midday period";1564;"Wednesday";6
"2017-06-08";"FS120";"midday period";1486;"Thursday";6
"2017-06-09";"FS120";"midday period";1619;"Friday";6
"2017-06-12";"FS120";"midday period";1368;"Monday";6
"2017-06-13";"FS120";"midday period";1485;"Tuesday";6
"2017-06-14";"FS120";"midday period";1532;"Wednesday";6
"2017-06-15";"FS120";"midday period";NA;"Thursday";6
"2017-06-16";"FS120";"midday period";1605;"Friday";6
"2017-06-19";"FS120";"midday period";1488;"Monday";6
"2017-06-20";"FS120";"midday period";1521;"Tuesday";6
"2017-06-21";"FS120";"midday period";1548;"Wednesday";6
"2017-06-22";"FS120";"midday period";1555;"Thursday";6
"2017-06-23";"FS120";"midday period";1750;"Friday";6
"2017-06-26";"FS120";"midday period";1359;"Monday";6
"2017-06-27";"FS120";"midday period";1505;"Tuesday";6
"2017-06-28";"FS120";"midday period";1484;"Wednesday";6
"2017-06-29";"FS120";"midday period";1598;"Thursday";6
"2017-06-30";"FS120";"midday period";1697;"Friday";6
"2017-07-03";"FS120";"midday period";1562;"Monday";7
"2017-07-04";"FS120";"midday period";1450;"Tuesday";7
"2017-07-05";"FS120";"midday period";1523;"Wednesday";7
"2017-07-06";"FS120";"midday period";1552;"Thursday";7
"2017-07-07";"FS120";"midday period";1581;"Friday";7
"2017-07-10";"FS120";"midday period";1474;"Monday";7
"2017-07-11";"FS120";"midday period";1524;"Tuesday";7
"2017-07-12";"FS120";"midday period";1524;"Wednesday";7
"2017-07-13";"FS120";"midday period";1481;"Thursday";7
"2017-07-14";"FS120";"midday period";1608;"Friday";7
"2017-07-17";"FS120";"midday period";1506;"Monday";7
"2017-07-18";"FS120";"midday period";1523;"Tuesday";7
"2017-07-19";"FS120";"midday period";1615;"Wednesday";7
"2017-07-20";"FS120";"midday period";1577;"Thursday";7
"2017-07-21";"FS120";"midday period";1585;"Friday";7
"2017-07-24";"FS120";"midday period";1527;"Monday";7
"2017-07-25";"FS120";"midday period";1469;"Tuesday";7
"2017-07-26";"FS120";"midday period";1490;"Wednesday";7
"2017-07-27";"FS120";"midday period";1489;"Thursday";7
"2017-07-28";"FS120";"midday period";1718;"Friday";7
"2017-07-31";"FS120";"midday period";1498;"Monday";7
"2017-08-01";"FS120";"midday period";1531;"Tuesday";7
"2017-08-02";"FS120";"midday period";1489;"Wednesday";8
"2017-08-03";"FS120";"midday period";1514;"Thursday";8
"2017-08-04";"FS120";"midday period";1681;"Friday";8
"2017-08-07";"FS120";"midday period";1454;"Monday";8
"2017-08-08";"FS120";"midday period";1522;"Tuesday";8
"2017-08-09";"FS120";"midday period";1517;"Wednesday";8
"2017-08-10";"FS120";"midday period";1562;"Thursday";8
