"DAY";"SENSOR_ID";"PERIOD";"VOLUME";"WEEKDAY";"MONTH"
"2017-01-02";"FS003";"morning peak";686;"Monday";1
"2017-01-03";"FS003";"morning peak";722;"Tuesday";1
"2017-01-04";"FS003";"morning peak";782;"Wednesday";1
"2017-01-05";"FS003";"morning peak";728;"Thursday";1
"2017-01-06";"FS003";"morning peak";772;"Friday";1
"2017-01-09";"FS003";"morning peak";791;"Monday";1
"2017-01-10";"FS003";"morning peak";791;"Tuesday";1
"2017-01-11";"FS003";"morning peak";735;"Wednesday";1
"2017-01-12";"FS003";"morning peak";764;"Thursday";1
"2017-01-13";"FS003";"morning peak";702;"Friday";1
"2017-01-16";"FS003";"morning peak";773;"Monday";1
"2017-01-17";"FS003";"morning peak";800;"Tuesday";1
"2017-01-18";"FS003";"morning peak";803;"Wednesday";1
"2017-01-19";"FS003";"morning peak";818;"Thursday";1
"2017-01-20";"FS003";"morning peak";714;"Friday";1
"2017-01-23";"FS003";"morning peak";819;"Monday";1
"2017-01-24";"FS003";"morning peak";776;"Tuesday";1
"2017-01-25";"FS003";"morning peak";832;"Wednesday";1
"2017-01-26";"FS003";"morning peak";843;"Thursday";1
"2017-01-27";"FS003";"morning peak";831;"Friday";1
"2017-01-30";"FS003";"morning peak";869;"Monday";1
"2017-01-31";"FS003";"morning peak";834;"Tuesday";1
"2017-02-01";"FS003";"morning peak";878;"Wednesday";1
"2017-02-02";"FS003";"morning peak";859;"Thursday";2
"2017-02-03";"FS003";"morning peak";861;"Friday";2
"2017-02-06";"FS003";"morning peak";818;"Monday";2
"2017-02-07";"FS003";"morning peak";874;"Tuesday";2
"2017-02-08";"FS003";"morning peak";819;"Wednesday";2
"2017-02-09";"FS003";"morning peak";895;"Thursday";2
"2017-02-10";"FS003";"morning peak";866;"Friday";2
"2017-02-13";"FS003";"morning peak";808;"Monday";2
"2017-02-14";"FS003";"morning peak";853;"Tuesday";2
"2017-02-15";"FS003";"morning peak";804;"Wednesday";2
"2017-02-16";"FS003";"morning peak";816;"Thursday";2
"2017-02-17";"FS003";"morning peak";811;"Friday";2
"2017-02-20";"FS003";"morning peak";858;"Monday";2
"2017-02-21";"FS003";"morning peak";862;"Tuesday";2
"2017-02-22";"FS003";"morning peak";856;"Wednesday";2
"2017-02-23";"FS003";"morning peak";830;"Thursday";2
"2017-02-24";"FS003";"morning peak";858;"Friday";2
"2017-02-27";"FS003";"morning peak";NA;"Monday";2
"2017-02-28";"FS003";"morning peak";NA;"Tuesday";2
"2017-03-01";"FS003";"morning peak";NA;"Wednesday";2
"2017-03-02";"FS003";"morning peak";704;"Thursday";3
"2017-03-03";"FS003";"morning peak";757;"Friday";3
"2017-03-06";"FS003";"morning peak";800;"Monday";3
"2017-03-07";"FS003";"morning peak";848;"Tuesday";3
"2017-03-08";"FS003";"morning peak";820;"Wednesday";3
"2017-03-09";"FS003";"morning peak";774;"Thursday";3
"2017-03-10";"FS003";"morning peak";836;"Friday";3
"2017-03-13";"FS003";"morning peak";876;"Monday";3
"2017-03-14";"FS003";"morning peak";830;"Tuesday";3
"2017-03-15";"FS003";"morning peak";800;"Wednesday";3
"2017-03-16";"FS003";"morning peak";848;"Thursday";3
"2017-03-17";"FS003";"morning peak";824;"Friday";3
"2017-03-20";"FS003";"morning peak";840;"Monday";3
"2017-03-21";"FS003";"morning peak";829;"Tuesday";3
"2017-03-22";"FS003";"morning peak";791;"Wednesday";3
"2017-03-23";"FS003";"morning peak";859;"Thursday";3
"2017-03-24";"FS003";"morning peak";795;"Friday";3
"2017-03-27";"FS003";"morning peak";850;"Monday";3
"2017-03-28";"FS003";"morning peak";844;"Tuesday";3
"2017-03-29";"FS003";"morning peak";811;"Wednesday";3
"2017-03-30";"FS003";"morning peak";869;"Thursday";3
"2017-03-31";"FS003";"morning peak";783;"Friday";3
"2017-04-03";"FS003";"morning peak";893;"Monday";4
"2017-04-04";"FS003";"morning peak";893;"Tuesday";4
"2017-04-05";"FS003";"morning peak";900;"Wednesday";4
"2017-04-06";"FS003";"morning peak";897;"Thursday";4
"2017-04-07";"FS003";"morning peak";733;"Friday";4
"2017-04-10";"FS003";"morning peak";857;"Monday";4
"2017-04-11";"FS003";"morning peak";856;"Tuesday";4
"2017-04-12";"FS003";"morning peak";926;"Wednesday";4
"2017-04-13";"FS003";"morning peak";NA;"Thursday";4
"2017-04-14";"FS003";"morning peak";NA;"Friday";4
"2017-04-17";"FS003";"morning peak";755;"Monday";4
"2017-04-18";"FS003";"morning peak";853;"Tuesday";4
"2017-04-19";"FS003";"morning peak";842;"Wednesday";4
"2017-04-20";"FS003";"morning peak";874;"Thursday";4
"2017-04-21";"FS003";"morning peak";NA;"Friday";4
"2017-04-24";"FS003";"morning peak";898;"Monday";4
"2017-04-25";"FS003";"morning peak";880;"Tuesday";4
"2017-04-26";"FS003";"morning peak";888;"Wednesday";4
"2017-04-27";"FS003";"morning peak";879;"Thursday";4
"2017-04-28";"FS003";"morning peak";797;"Friday";4
"2017-05-01";"FS003";"morning peak";NA;"Monday";4
"2017-05-02";"FS003";"morning peak";862;"Tuesday";5
"2017-05-03";"FS003";"morning peak";836;"Wednesday";5
"2017-05-04";"FS003";"morning peak";818;"Thursday";5
"2017-05-05";"FS003";"morning peak";834;"Friday";5
"2017-05-08";"FS003";"morning peak";864;"Monday";5
"2017-05-09";"FS003";"morning peak";889;"Tuesday";5
"2017-05-10";"FS003";"morning peak";849;"Wednesday";5
"2017-05-11";"FS003";"morning peak";876;"Thursday";5
"2017-05-12";"FS003";"morning peak";873;"Friday";5
"2017-05-15";"FS003";"morning peak";NA;"Monday";5
"2017-05-16";"FS003";"morning peak";883;"Tuesday";5
"2017-05-17";"FS003";"morning peak";892;"Wednesday";5
"2017-05-18";"FS003";"morning peak";873;"Thursday";5
"2017-05-19";"FS003";"morning peak";862;"Friday";5
"2017-05-22";"FS003";"morning peak";858;"Monday";5
"2017-05-23";"FS003";"morning peak";898;"Tuesday";5
"2017-05-24";"FS003";"morning peak";875;"Wednesday";5
"2017-05-25";"FS003";"morning peak";864;"Thursday";5
"2017-05-26";"FS003";"morning peak";858;"Friday";5
"2017-05-29";"FS003";"morning peak";NA;"Monday";5
"2017-05-30";"FS003";"morning peak";907;"Tuesday";5
"2017-05-31";"FS003";"morning peak";814;"Wednesday";5
"2017-06-01";"FS003";"morning peak";829;"Thursday";5
"2017-06-02";"FS003";"morning peak";909;"Friday";6
"2017-06-05";"FS003";"morning peak";905;"Monday";6
"2017-06-06";"FS003";"morning peak";921;"Tuesday";6
"2017-06-07";"FS003";"morning peak";908;"Wednesday";6
"2017-06-08";"FS003";"morning peak";866;"Thursday";6
"2017-06-09";"FS003";"morning peak";852;"Friday";6
"2017-06-12";"FS003";"morning peak";881;"Monday";6
"2017-06-13";"FS003";"morning peak";NA;"Tuesday";6
"2017-06-14";"FS003";"morning peak";NA;"Wednesday";6
"2017-06-15";"FS003";"morning peak";NA;"Thursday";6
"2017-06-16";"FS003";"morning peak";NA;"Friday";6
"2017-06-19";"FS003";"morning peak";878;"Monday";6
"2017-06-20";"FS003";"morning peak";894;"Tuesday";6
"2017-06-21";"FS003";"morning peak";853;"Wednesday";6
"2017-06-22";"FS003";"morning peak";850;"Thursday";6
"2017-06-23";"FS003";"morning peak";841;"Friday";6
"2017-06-26";"FS003";"morning peak";872;"Monday";6
"2017-06-27";"FS003";"morning peak";869;"Tuesday";6
"2017-06-28";"FS003";"morning peak";843;"Wednesday";6
"2017-06-29";"FS003";"morning peak";854;"Thursday";6
"2017-06-30";"FS003";"morning peak";828;"Friday";6
"2017-07-03";"FS003";"morning peak";869;"Monday";7
"2017-07-04";"FS003";"morning peak";836;"Tuesday";7
"2017-07-05";"FS003";"morning peak";821;"Wednesday";7
"2017-07-06";"FS003";"morning peak";739;"Thursday";7
"2017-07-07";"FS003";"morning peak";740;"Friday";7
"2017-07-10";"FS003";"morning peak";858;"Monday";7
"2017-07-11";"FS003";"morning peak";817;"Tuesday";7
"2017-07-12";"FS003";"morning peak";810;"Wednesday";7
"2017-07-13";"FS003";"morning peak";818;"Thursday";7
"2017-07-14";"FS003";"morning peak";785;"Friday";7
"2017-07-17";"FS003";"morning peak";NA;"Monday";7
"2017-07-18";"FS003";"morning peak";788;"Tuesday";7
"2017-07-19";"FS003";"morning peak";773;"Wednesday";7
"2017-07-20";"FS003";"morning peak";710;"Thursday";7
"2017-07-21";"FS003";"morning peak";776;"Friday";7
"2017-07-24";"FS003";"morning peak";NA;"Monday";7
"2017-07-25";"FS003";"morning peak";NA;"Tuesday";7
"2017-07-26";"FS003";"morning peak";792;"Wednesday";7
"2017-07-27";"FS003";"morning peak";776;"Thursday";7
"2017-07-28";"FS003";"morning peak";NA;"Friday";7
"2017-07-31";"FS003";"morning peak";834;"Monday";7
"2017-08-01";"FS003";"morning peak";NA;"Tuesday";7
"2017-08-02";"FS003";"morning peak";NA;"Wednesday";8
"2017-08-03";"FS003";"morning peak";882;"Thursday";8
"2017-08-04";"FS003";"morning peak";NA;"Friday";8
"2017-08-07";"FS003";"morning peak";898;"Monday";8
"2017-08-08";"FS003";"morning peak";887;"Tuesday";8
"2017-08-09";"FS003";"morning peak";829;"Wednesday";8
"2017-08-10";"FS003";"morning peak";875;"Thursday";8
"2017-08-11";"FS003";"morning peak";788;"Friday";8
"2017-08-14";"FS003";"morning peak";799;"Monday";8
"2017-08-15";"FS003";"morning peak";NA;"Tuesday";8
"2017-08-16";"FS003";"morning peak";NA;"Wednesday";8
"2017-08-17";"FS003";"morning peak";617;"Thursday";8
"2017-08-18";"FS003";"morning peak";882;"Friday";8
"2017-08-21";"FS003";"morning peak";861;"Monday";8
"2017-08-22";"FS003";"morning peak";883;"Tuesday";8
"2017-08-23";"FS003";"morning peak";855;"Wednesday";8
