"DAY";"SENSOR_ID";"PERIOD";"VOLUME";"WEEKDAY";"MONTH"
"2017-01-02";"FS114";"morning peak";962;"Monday";1
"2017-01-03";"FS114";"morning peak";987;"Tuesday";1
"2017-01-04";"FS114";"morning peak";931;"Wednesday";1
"2017-01-05";"FS114";"morning peak";947;"Thursday";1
"2017-01-06";"FS114";"morning peak";979;"Friday";1
"2017-01-09";"FS114";"morning peak";961;"Monday";1
"2017-01-10";"FS114";"morning peak";976;"Tuesday";1
"2017-01-11";"FS114";"morning peak";946;"Wednesday";1
"2017-01-12";"FS114";"morning peak";NA;"Thursday";1
"2017-01-13";"FS114";"morning peak";NA;"Friday";1
"2017-01-16";"FS114";"morning peak";1060;"Monday";1
"2017-01-17";"FS114";"morning peak";1001;"Tuesday";1
"2017-01-18";"FS114";"morning peak";1030;"Wednesday";1
"2017-01-19";"FS114";"morning peak";NA;"Thursday";1
"2017-01-20";"FS114";"morning peak";NA;"Friday";1
"2017-01-23";"FS114";"morning peak";1080;"Monday";1
"2017-01-24";"FS114";"morning peak";1057;"Tuesday";1
"2017-01-25";"FS114";"morning peak";1074;"Wednesday";1
"2017-01-26";"FS114";"morning peak";1037;"Thursday";1
"2017-01-27";"FS114";"morning peak";1091;"Friday";1
"2017-01-30";"FS114";"morning peak";1094;"Monday";1
"2017-01-31";"FS114";"morning peak";992;"Tuesday";1
"2017-02-01";"FS114";"morning peak";1002;"Wednesday";1
"2017-02-02";"FS114";"morning peak";1077;"Thursday";2
"2017-02-03";"FS114";"morning peak";NA;"Friday";2
"2017-02-06";"FS114";"morning peak";1082;"Monday";2
"2017-02-07";"FS114";"morning peak";1135;"Tuesday";2
"2017-02-08";"FS114";"morning peak";1044;"Wednesday";2
"2017-02-09";"FS114";"morning peak";1081;"Thursday";2
"2017-02-10";"FS114";"morning peak";1068;"Friday";2
"2017-02-13";"FS114";"morning peak";1135;"Monday";2
"2017-02-14";"FS114";"morning peak";1066;"Tuesday";2
"2017-02-15";"FS114";"morning peak";1066;"Wednesday";2
"2017-02-16";"FS114";"morning peak";1043;"Thursday";2
"2017-02-17";"FS114";"morning peak";NA;"Friday";2
"2017-02-20";"FS114";"morning peak";1020;"Monday";2
"2017-02-21";"FS114";"morning peak";1017;"Tuesday";2
"2017-02-22";"FS114";"morning peak";1079;"Wednesday";2
"2017-02-23";"FS114";"morning peak";1088;"Thursday";2
"2017-02-24";"FS114";"morning peak";NA;"Friday";2
"2017-02-27";"FS114";"morning peak";NA;"Monday";2
"2017-02-28";"FS114";"morning peak";NA;"Tuesday";2
"2017-03-01";"FS114";"morning peak";NA;"Wednesday";2
"2017-03-02";"FS114";"morning peak";1070;"Thursday";3
"2017-03-03";"FS114";"morning peak";917;"Friday";3
"2017-03-06";"FS114";"morning peak";1089;"Monday";3
"2017-03-07";"FS114";"morning peak";1117;"Tuesday";3
"2017-03-08";"FS114";"morning peak";NA;"Wednesday";3
"2017-03-09";"FS114";"morning peak";929;"Thursday";3
"2017-03-10";"FS114";"morning peak";1088;"Friday";3
"2017-03-13";"FS114";"morning peak";1121;"Monday";3
"2017-03-14";"FS114";"morning peak";1101;"Tuesday";3
"2017-03-15";"FS114";"morning peak";1121;"Wednesday";3
"2017-03-16";"FS114";"morning peak";1063;"Thursday";3
"2017-03-17";"FS114";"morning peak";1057;"Friday";3
"2017-03-20";"FS114";"morning peak";1154;"Monday";3
"2017-03-21";"FS114";"morning peak";1064;"Tuesday";3
"2017-03-22";"FS114";"morning peak";NA;"Wednesday";3
"2017-03-23";"FS114";"morning peak";NA;"Thursday";3
"2017-03-24";"FS114";"morning peak";74;"Friday";3
"2017-03-27";"FS114";"morning peak";78;"Monday";3
"2017-03-28";"FS114";"morning peak";NA;"Tuesday";3
"2017-03-29";"FS114";"morning peak";1068;"Wednesday";3
"2017-03-30";"FS114";"morning peak";1079;"Thursday";3
"2017-03-31";"FS114";"morning peak";NA;"Friday";3
"2017-04-03";"FS114";"morning peak";NA;"Monday";4
"2017-04-04";"FS114";"morning peak";1061;"Tuesday";4
"2017-04-05";"FS114";"morning peak";1146;"Wednesday";4
"2017-04-06";"FS114";"morning peak";1169;"Thursday";4
"2017-04-07";"FS114";"morning peak";1159;"Friday";4
"2017-04-10";"FS114";"morning peak";1131;"Monday";4
"2017-04-11";"FS114";"morning peak";902;"Tuesday";4
"2017-04-12";"FS114";"morning peak";1151;"Wednesday";4
"2017-04-13";"FS114";"morning peak";NA;"Thursday";4
"2017-04-14";"FS114";"morning peak";NA;"Friday";4
"2017-04-17";"FS114";"morning peak";1174;"Monday";4
"2017-04-18";"FS114";"morning peak";1145;"Tuesday";4
"2017-04-19";"FS114";"morning peak";1166;"Wednesday";4
"2017-04-20";"FS114";"morning peak";1217;"Thursday";4
"2017-04-21";"FS114";"morning peak";NA;"Friday";4
"2017-04-24";"FS114";"morning peak";1100;"Monday";4
"2017-04-25";"FS114";"morning peak";1061;"Tuesday";4
"2017-04-26";"FS114";"morning peak";1101;"Wednesday";4
"2017-04-27";"FS114";"morning peak";1129;"Thursday";4
"2017-04-28";"FS114";"morning peak";1043;"Friday";4
"2017-05-01";"FS114";"morning peak";NA;"Monday";4
"2017-05-02";"FS114";"morning peak";1144;"Tuesday";5
"2017-05-03";"FS114";"morning peak";1154;"Wednesday";5
"2017-05-04";"FS114";"morning peak";1108;"Thursday";5
"2017-05-05";"FS114";"morning peak";1120;"Friday";5
"2017-05-08";"FS114";"morning peak";1118;"Monday";5
"2017-05-09";"FS114";"morning peak";1158;"Tuesday";5
"2017-05-10";"FS114";"morning peak";1145;"Wednesday";5
"2017-05-11";"FS114";"morning peak";1139;"Thursday";5
"2017-05-12";"FS114";"morning peak";1155;"Friday";5
"2017-05-15";"FS114";"morning peak";1149;"Monday";5
"2017-05-16";"FS114";"morning peak";1162;"Tuesday";5
"2017-05-17";"FS114";"morning peak";1145;"Wednesday";5
"2017-05-18";"FS114";"morning peak";1100;"Thursday";5
"2017-05-19";"FS114";"morning peak";1144;"Friday";5
"2017-05-22";"FS114";"morning peak";1122;"Monday";5
"2017-05-23";"FS114";"morning peak";1145;"Tuesday";5
"2017-05-24";"FS114";"morning peak";1034;"Wednesday";5
"2017-05-25";"FS114";"morning peak";1161;"Thursday";5
"2017-05-26";"FS114";"morning peak";1186;"Friday";5
"2017-05-29";"FS114";"morning peak";1106;"Monday";5
"2017-05-30";"FS114";"morning peak";1148;"Tuesday";5
"2017-05-31";"FS114";"morning peak";1160;"Wednesday";5
"2017-06-01";"FS114";"morning peak";1162;"Thursday";5
"2017-06-02";"FS114";"morning peak";1146;"Friday";6
"2017-06-05";"FS114";"morning peak";1092;"Monday";6
"2017-06-06";"FS114";"morning peak";1105;"Tuesday";6
"2017-06-07";"FS114";"morning peak";1186;"Wednesday";6
"2017-06-08";"FS114";"morning peak";1167;"Thursday";6
"2017-06-09";"FS114";"morning peak";1183;"Friday";6
"2017-06-12";"FS114";"morning peak";1213;"Monday";6
"2017-06-13";"FS114";"morning peak";1146;"Tuesday";6
"2017-06-14";"FS114";"morning peak";1178;"Wednesday";6
"2017-06-15";"FS114";"morning peak";NA;"Thursday";6
"2017-06-16";"FS114";"morning peak";956;"Friday";6
"2017-06-19";"FS114";"morning peak";1186;"Monday";6
"2017-06-20";"FS114";"morning peak";1191;"Tuesday";6
"2017-06-21";"FS114";"morning peak";1202;"Wednesday";6
"2017-06-22";"FS114";"morning peak";1191;"Thursday";6
"2017-06-23";"FS114";"morning peak";1162;"Friday";6
"2017-06-26";"FS114";"morning peak";1178;"Monday";6
"2017-06-27";"FS114";"morning peak";1151;"Tuesday";6
"2017-06-28";"FS114";"morning peak";1186;"Wednesday";6
"2017-06-29";"FS114";"morning peak";1164;"Thursday";6
"2017-06-30";"FS114";"morning peak";1171;"Friday";6
"2017-07-03";"FS114";"morning peak";1076;"Monday";7
"2017-07-04";"FS114";"morning peak";NA;"Tuesday";7
"2017-07-05";"FS114";"morning peak";1153;"Wednesday";7
"2017-07-06";"FS114";"morning peak";NA;"Thursday";7
"2017-07-07";"FS114";"morning peak";NA;"Friday";7
"2017-07-10";"FS114";"morning peak";NA;"Monday";7
"2017-07-11";"FS114";"morning peak";NA;"Tuesday";7
"2017-07-12";"FS114";"morning peak";NA;"Wednesday";7
"2017-07-13";"FS114";"morning peak";1086;"Thursday";7
"2017-07-14";"FS114";"morning peak";65;"Friday";7
"2017-07-17";"FS114";"morning peak";812;"Monday";7
"2017-07-18";"FS114";"morning peak";NA;"Tuesday";7
"2017-07-19";"FS114";"morning peak";NA;"Wednesday";7
"2017-07-20";"FS114";"morning peak";NA;"Thursday";7
"2017-07-21";"FS114";"morning peak";311;"Friday";7
"2017-07-24";"FS114";"morning peak";395;"Monday";7
"2017-07-25";"FS114";"morning peak";375;"Tuesday";7
"2017-07-26";"FS114";"morning peak";400;"Wednesday";7
"2017-07-27";"FS114";"morning peak";401;"Thursday";7
"2017-07-28";"FS114";"morning peak";386;"Friday";7
"2017-07-31";"FS114";"morning peak";424;"Monday";7
"2017-08-01";"FS114";"morning peak";428;"Tuesday";7
"2017-08-02";"FS114";"morning peak";412;"Wednesday";8
"2017-08-03";"FS114";"morning peak";394;"Thursday";8
"2017-08-04";"FS114";"morning peak";413;"Friday";8
"2017-08-07";"FS114";"morning peak";446;"Monday";8
"2017-08-08";"FS114";"morning peak";423;"Tuesday";8
"2017-08-09";"FS114";"morning peak";406;"Wednesday";8
"2017-08-10";"FS114";"morning peak";398;"Thursday";8
"2017-08-11";"FS114";"morning peak";394;"Friday";8
"2017-08-14";"FS114";"morning peak";343;"Monday";8
"2017-08-15";"FS114";"morning peak";218;"Tuesday";8
"2017-08-16";"FS114";"morning peak";442;"Wednesday";8
"2017-08-17";"FS114";"morning peak";409;"Thursday";8
"2017-08-18";"FS114";"morning peak";441;"Friday";8
"2017-08-21";"FS114";"morning peak";409;"Monday";8
"2017-08-22";"FS114";"morning peak";423;"Tuesday";8
"2017-08-23";"FS114";"morning peak";415;"Wednesday";8
"2017-08-24";"FS114";"morning peak";406;"Thursday";8
"2017-08-25";"FS114";"morning peak";430;"Friday";8
"2017-08-28";"FS114";"morning peak";424;"Monday";8
"2017-08-29";"FS114";"morning peak";422;"Tuesday";8
"2017-08-30";"FS114";"morning peak";326;"Wednesday";8
"2017-08-31";"FS114";"morning peak";325;"Thursday";8
"2017-09-01";"FS114";"morning peak";421;"Friday";8
"2017-09-04";"FS114";"morning peak";412;"Monday";9
"2017-09-05";"FS114";"morning peak";316;"Tuesday";9
"2017-09-06";"FS114";"morning peak";301;"Wednesday";9
"2017-09-07";"FS114";"morning peak";NA;"Thursday";9
"2017-09-08";"FS114";"morning peak";284;"Friday";9
"2017-09-11";"FS114";"morning peak";439;"Monday";9
"2017-09-12";"FS114";"morning peak";405;"Tuesday";9
"2017-09-13";"FS114";"morning peak";433;"Wednesday";9
"2017-09-14";"FS114";"morning peak";304;"Thursday";9
"2017-09-15";"FS114";"morning peak";444;"Friday";9
"2017-09-18";"FS114";"morning peak";399;"Monday";9
"2017-09-19";"FS114";"morning peak";304;"Tuesday";9
"2017-09-20";"FS114";"morning peak";416;"Wednesday";9
"2017-09-21";"FS114";"morning peak";387;"Thursday";9
"2017-09-22";"FS114";"morning peak";377;"Friday";9
"2017-09-25";"FS114";"morning peak";294;"Monday";9
"2017-09-26";"FS114";"morning peak";410;"Tuesday";9
"2017-09-27";"FS114";"morning peak";422;"Wednesday";9
"2017-09-28";"FS114";"morning peak";406;"Thursday";9
"2017-09-29";"FS114";"morning peak";417;"Friday";9
"2017-10-02";"FS114";"morning peak";431;"Monday";10
