"DAY";"SENSOR_ID";"PERIOD";"VOLUME";"WEEKDAY";"MONTH"
"2017-01-02";"01385163";"morning peak";NA;"Monday";1
"2017-01-03";"01385163";"morning peak";1090;"Tuesday";1
"2017-01-04";"01385163";"morning peak";1077;"Wednesday";1
"2017-01-05";"01385163";"morning peak";1085;"Thursday";1
"2017-01-06";"01385163";"morning peak";1128;"Friday";1
"2017-01-09";"01385163";"morning peak";1213;"Monday";1
"2017-01-10";"01385163";"morning peak";1133;"Tuesday";1
"2017-01-11";"01385163";"morning peak";1187;"Wednesday";1
"2017-01-12";"01385163";"morning peak";1131;"Thursday";1
"2017-01-13";"01385163";"morning peak";1208;"Friday";1
"2017-01-16";"01385163";"morning peak";NA;"Monday";1
"2017-01-17";"01385163";"morning peak";NA;"Tuesday";1
"2017-01-18";"01385163";"morning peak";1179;"Wednesday";1
"2017-01-19";"01385163";"morning peak";1239;"Thursday";1
"2017-01-20";"01385163";"morning peak";1277;"Friday";1
"2017-01-23";"01385163";"morning peak";1293;"Monday";1
"2017-01-24";"01385163";"morning peak";1209;"Tuesday";1
"2017-01-25";"01385163";"morning peak";1252;"Wednesday";1
"2017-01-26";"01385163";"morning peak";1249;"Thursday";1
"2017-01-27";"01385163";"morning peak";1261;"Friday";1
"2017-01-30";"01385163";"morning peak";1319;"Monday";1
"2017-01-31";"01385163";"morning peak";1294;"Tuesday";1
"2017-02-01";"01385163";"morning peak";1389;"Wednesday";1
"2017-02-02";"01385163";"morning peak";1322;"Thursday";2
"2017-02-03";"01385163";"morning peak";1414;"Friday";2
"2017-02-06";"01385163";"morning peak";1349;"Monday";2
"2017-02-07";"01385163";"morning peak";1462;"Tuesday";2
"2017-02-08";"01385163";"morning peak";1372;"Wednesday";2
"2017-02-09";"01385163";"morning peak";1413;"Thursday";2
"2017-02-10";"01385163";"morning peak";1451;"Friday";2
"2017-02-13";"01385163";"morning peak";1407;"Monday";2
"2017-02-14";"01385163";"morning peak";1402;"Tuesday";2
"2017-02-15";"01385163";"morning peak";1295;"Wednesday";2
"2017-02-16";"01385163";"morning peak";1359;"Thursday";2
"2017-02-17";"01385163";"morning peak";1378;"Friday";2
"2017-02-20";"01385163";"morning peak";NA;"Monday";2
"2017-02-21";"01385163";"morning peak";NA;"Tuesday";2
"2017-02-22";"01385163";"morning peak";1349;"Wednesday";2
"2017-02-23";"01385163";"morning peak";NA;"Thursday";2
"2017-02-24";"01385163";"morning peak";1287;"Friday";2
"2017-02-27";"01385163";"morning peak";NA;"Monday";2
"2017-02-28";"01385163";"morning peak";NA;"Tuesday";2
"2017-03-01";"01385163";"morning peak";NA;"Wednesday";2
"2017-03-02";"01385163";"morning peak";1179;"Thursday";3
"2017-03-03";"01385163";"morning peak";1070;"Friday";3
"2017-03-06";"01385163";"morning peak";1317;"Monday";3
"2017-03-07";"01385163";"morning peak";1350;"Tuesday";3
"2017-03-08";"01385163";"morning peak";1289;"Wednesday";3
"2017-03-09";"01385163";"morning peak";1253;"Thursday";3
"2017-03-10";"01385163";"morning peak";1258;"Friday";3
"2017-03-13";"01385163";"morning peak";1247;"Monday";3
"2017-03-14";"01385163";"morning peak";1266;"Tuesday";3
"2017-03-15";"01385163";"morning peak";1213;"Wednesday";3
"2017-03-16";"01385163";"morning peak";1188;"Thursday";3
"2017-03-17";"01385163";"morning peak";1288;"Friday";3
"2017-03-20";"01385163";"morning peak";1238;"Monday";3
