"DAY";"SENSOR_ID";"PERIOD";"VOLUME";"WEEKDAY";"MONTH"
"2017-01-02";"01385212";"morning peak";976;"Monday";1
"2017-01-03";"01385212";"morning peak";1045;"Tuesday";1
"2017-01-04";"01385212";"morning peak";1017;"Wednesday";1
"2017-01-05";"01385212";"morning peak";1032;"Thursday";1
"2017-01-06";"01385212";"morning peak";1080;"Friday";1
"2017-01-09";"01385212";"morning peak";1050;"Monday";1
"2017-01-10";"01385212";"morning peak";1082;"Tuesday";1
"2017-01-11";"01385212";"morning peak";1055;"Wednesday";1
"2017-01-12";"01385212";"morning peak";1068;"Thursday";1
"2017-01-13";"01385212";"morning peak";1134;"Friday";1
"2017-01-16";"01385212";"morning peak";1112;"Monday";1
"2017-01-17";"01385212";"morning peak";1133;"Tuesday";1
"2017-01-18";"01385212";"morning peak";1113;"Wednesday";1
"2017-01-19";"01385212";"morning peak";1130;"Thursday";1
"2017-01-20";"01385212";"morning peak";1005;"Friday";1
"2017-01-23";"01385212";"morning peak";1100;"Monday";1
"2017-01-24";"01385212";"morning peak";1093;"Tuesday";1
"2017-01-25";"01385212";"morning peak";1131;"Wednesday";1
"2017-01-26";"01385212";"morning peak";1061;"Thursday";1
"2017-01-27";"01385212";"morning peak";1171;"Friday";1
"2017-01-30";"01385212";"morning peak";1106;"Monday";1
"2017-01-31";"01385212";"morning peak";NA;"Tuesday";1
"2017-02-01";"01385212";"morning peak";NA;"Wednesday";1
"2017-02-02";"01385212";"morning peak";1092;"Thursday";2
"2017-02-03";"01385212";"morning peak";1136;"Friday";2
"2017-02-06";"01385212";"morning peak";1152;"Monday";2
"2017-02-07";"01385212";"morning peak";1117;"Tuesday";2
"2017-02-08";"01385212";"morning peak";1108;"Wednesday";2
"2017-02-09";"01385212";"morning peak";1086;"Thursday";2
"2017-02-10";"01385212";"morning peak";1195;"Friday";2
"2017-02-13";"01385212";"morning peak";1180;"Monday";2
"2017-02-14";"01385212";"morning peak";1195;"Tuesday";2
"2017-02-15";"01385212";"morning peak";1204;"Wednesday";2
"2017-02-16";"01385212";"morning peak";1186;"Thursday";2
"2017-02-17";"01385212";"morning peak";1103;"Friday";2
"2017-02-20";"01385212";"morning peak";1047;"Monday";2
"2017-02-21";"01385212";"morning peak";1109;"Tuesday";2
"2017-02-22";"01385212";"morning peak";1119;"Wednesday";2
"2017-02-23";"01385212";"morning peak";1086;"Thursday";2
"2017-02-24";"01385212";"morning peak";1142;"Friday";2
"2017-02-27";"01385212";"morning peak";NA;"Monday";2
"2017-02-28";"01385212";"morning peak";NA;"Tuesday";2
"2017-03-01";"01385212";"morning peak";NA;"Wednesday";2
"2017-03-02";"01385212";"morning peak";1112;"Thursday";3
"2017-03-03";"01385212";"morning peak";1044;"Friday";3
"2017-03-06";"01385212";"morning peak";1125;"Monday";3
"2017-03-07";"01385212";"morning peak";1127;"Tuesday";3
"2017-03-08";"01385212";"morning peak";1124;"Wednesday";3
"2017-03-09";"01385212";"morning peak";961;"Thursday";3
"2017-03-10";"01385212";"morning peak";1078;"Friday";3
"2017-03-13";"01385212";"morning peak";1118;"Monday";3
"2017-03-14";"01385212";"morning peak";1126;"Tuesday";3
"2017-03-15";"01385212";"morning peak";1122;"Wednesday";3
"2017-03-16";"01385212";"morning peak";1029;"Thursday";3
"2017-03-17";"01385212";"morning peak";1100;"Friday";3
"2017-03-20";"01385212";"morning peak";1105;"Monday";3
"2017-03-21";"01385212";"morning peak";1138;"Tuesday";3
"2017-03-22";"01385212";"morning peak";1083;"Wednesday";3
"2017-03-23";"01385212";"morning peak";1042;"Thursday";3
"2017-03-24";"01385212";"morning peak";1018;"Friday";3
"2017-03-27";"01385212";"morning peak";1096;"Monday";3
"2017-03-28";"01385212";"morning peak";1095;"Tuesday";3
"2017-03-29";"01385212";"morning peak";1094;"Wednesday";3
"2017-03-30";"01385212";"morning peak";1028;"Thursday";3
