"DAY";"SENSOR_ID";"PERIOD";"VOLUME";"WEEKDAY";"MONTH"
"2017-01-02";"FS021";"morning peak";863;"Monday";1
"2017-01-03";"FS021";"morning peak";963;"Tuesday";1
"2017-01-04";"FS021";"morning peak";964;"Wednesday";1
"2017-01-05";"FS021";"morning peak";967;"Thursday";1
"2017-01-06";"FS021";"morning peak";NA;"Friday";1
"2017-01-09";"FS021";"morning peak";1074;"Monday";1
"2017-01-10";"FS021";"morning peak";NA;"Tuesday";1
"2017-01-11";"FS021";"morning peak";1003;"Wednesday";1
"2017-01-12";"FS021";"morning peak";1020;"Thursday";1
"2017-01-13";"FS021";"morning peak";1019;"Friday";1
"2017-01-16";"FS021";"morning peak";1037;"Monday";1
"2017-01-17";"FS021";"morning peak";1025;"Tuesday";1
"2017-01-18";"FS021";"morning peak";1025;"Wednesday";1
"2017-01-19";"FS021";"morning peak";1051;"Thursday";1
"2017-01-20";"FS021";"morning peak";978;"Friday";1
"2017-01-23";"FS021";"morning peak";1074;"Monday";1
"2017-01-24";"FS021";"morning peak";1102;"Tuesday";1
"2017-01-25";"FS021";"morning peak";NA;"Wednesday";1
"2017-01-26";"FS021";"morning peak";NA;"Thursday";1
"2017-01-27";"FS021";"morning peak";1090;"Friday";1
"2017-01-30";"FS021";"morning peak";1162;"Monday";1
"2017-01-31";"FS021";"morning peak";NA;"Tuesday";1
"2017-02-01";"FS021";"morning peak";1124;"Wednesday";1
"2017-02-02";"FS021";"morning peak";NA;"Thursday";2
"2017-02-03";"FS021";"morning peak";1105;"Friday";2
"2017-02-06";"FS021";"morning peak";1126;"Monday";2
"2017-02-07";"FS021";"morning peak";1086;"Tuesday";2
"2017-02-08";"FS021";"morning peak";1068;"Wednesday";2
"2017-02-09";"FS021";"morning peak";1033;"Thursday";2
"2017-02-10";"FS021";"morning peak";1084;"Friday";2
"2017-02-13";"FS021";"morning peak";1073;"Monday";2
"2017-02-14";"FS021";"morning peak";NA;"Tuesday";2
"2017-02-15";"FS021";"morning peak";NA;"Wednesday";2
"2017-02-16";"FS021";"morning peak";1004;"Thursday";2
"2017-02-17";"FS021";"morning peak";NA;"Friday";2
"2017-02-20";"FS021";"morning peak";NA;"Monday";2
"2017-02-21";"FS021";"morning peak";NA;"Tuesday";2
"2017-02-22";"FS021";"morning peak";1054;"Wednesday";2
"2017-02-23";"FS021";"morning peak";NA;"Thursday";2
"2017-02-24";"FS021";"morning peak";NA;"Friday";2
"2017-02-27";"FS021";"morning peak";NA;"Monday";2
"2017-02-28";"FS021";"morning peak";NA;"Tuesday";2
"2017-03-01";"FS021";"morning peak";NA;"Wednesday";2
"2017-03-02";"FS021";"morning peak";1067;"Thursday";3
"2017-03-03";"FS021";"morning peak";941;"Friday";3
"2017-03-06";"FS021";"morning peak";1098;"Monday";3
"2017-03-07";"FS021";"morning peak";1042;"Tuesday";3
"2017-03-08";"FS021";"morning peak";1027;"Wednesday";3
