"DAY";"SENSOR_ID";"PERIOD";"VOLUME";"WEEKDAY";"MONTH"
"2017-01-02";"FS074";"morning peak";1257;"Monday";1
"2017-01-03";"FS074";"morning peak";1435;"Tuesday";1
"2017-01-04";"FS074";"morning peak";1451;"Wednesday";1
"2017-01-05";"FS074";"morning peak";1155;"Thursday";1
"2017-01-06";"FS074";"morning peak";1350;"Friday";1
"2017-01-09";"FS074";"morning peak";1397;"Monday";1
"2017-01-10";"FS074";"morning peak";1556;"Tuesday";1
"2017-01-11";"FS074";"morning peak";1573;"Wednesday";1
"2017-01-12";"FS074";"morning peak";1527;"Thursday";1
"2017-01-13";"FS074";"morning peak";1547;"Friday";1
"2017-01-16";"FS074";"morning peak";1580;"Monday";1
"2017-01-17";"FS074";"morning peak";NA;"Tuesday";1
"2017-01-18";"FS074";"morning peak";1643;"Wednesday";1
"2017-01-19";"FS074";"morning peak";NA;"Thursday";1
"2017-01-20";"FS074";"morning peak";1516;"Friday";1
"2017-01-23";"FS074";"morning peak";1601;"Monday";1
"2017-01-24";"FS074";"morning peak";1615;"Tuesday";1
"2017-01-25";"FS074";"morning peak";1640;"Wednesday";1
"2017-01-26";"FS074";"morning peak";1618;"Thursday";1
"2017-01-27";"FS074";"morning peak";1532;"Friday";1
"2017-01-30";"FS074";"morning peak";1644;"Monday";1
"2017-01-31";"FS074";"morning peak";1618;"Tuesday";1
"2017-02-01";"FS074";"morning peak";1772;"Wednesday";1
"2017-02-02";"FS074";"morning peak";1754;"Thursday";2
"2017-02-03";"FS074";"morning peak";1816;"Friday";2
"2017-02-06";"FS074";"morning peak";1714;"Monday";2
"2017-02-07";"FS074";"morning peak";1441;"Tuesday";2
"2017-02-08";"FS074";"morning peak";1824;"Wednesday";2
"2017-02-09";"FS074";"morning peak";1734;"Thursday";2
"2017-02-10";"FS074";"morning peak";NA;"Friday";2
"2017-02-13";"FS074";"morning peak";NA;"Monday";2
"2017-02-14";"FS074";"morning peak";1805;"Tuesday";2
"2017-02-15";"FS074";"morning peak";1548;"Wednesday";2
"2017-02-16";"FS074";"morning peak";1810;"Thursday";2
"2017-02-17";"FS074";"morning peak";NA;"Friday";2
"2017-02-20";"FS074";"morning peak";NA;"Monday";2
"2017-02-21";"FS074";"morning peak";NA;"Tuesday";2
"2017-02-22";"FS074";"morning peak";NA;"Wednesday";2
"2017-02-23";"FS074";"morning peak";NA;"Thursday";2
"2017-02-24";"FS074";"morning peak";NA;"Friday";2
"2017-02-27";"FS074";"morning peak";NA;"Monday";2
"2017-02-28";"FS074";"morning peak";NA;"Tuesday";2
"2017-03-01";"FS074";"morning peak";NA;"Wednesday";2
"2017-03-02";"FS074";"morning peak";1005;"Thursday";3
"2017-03-03";"FS074";"morning peak";988;"Friday";3
"2017-03-06";"FS074";"morning peak";938;"Monday";3
"2017-03-07";"FS074";"morning peak";NA;"Tuesday";3
"2017-03-08";"FS074";"morning peak";991;"Wednesday";3
"2017-03-09";"FS074";"morning peak";821;"Thursday";3
"2017-03-10";"FS074";"morning peak";1082;"Friday";3
"2017-03-13";"FS074";"morning peak";999;"Monday";3
"2017-03-14";"FS074";"morning peak";987;"Tuesday";3
"2017-03-15";"FS074";"morning peak";1737;"Wednesday";3
"2017-03-16";"FS074";"morning peak";1710;"Thursday";3
"2017-03-17";"FS074";"morning peak";1477;"Friday";3
"2017-03-20";"FS074";"morning peak";NA;"Monday";3
"2017-03-21";"FS074";"morning peak";1222;"Tuesday";3
"2017-03-22";"FS074";"morning peak";1550;"Wednesday";3
"2017-03-23";"FS074";"morning peak";1528;"Thursday";3
"2017-03-24";"FS074";"morning peak";1377;"Friday";3
"2017-03-27";"FS074";"morning peak";1403;"Monday";3
"2017-03-28";"FS074";"morning peak";1373;"Tuesday";3
"2017-03-29";"FS074";"morning peak";1624;"Wednesday";3
"2017-03-30";"FS074";"morning peak";1605;"Thursday";3
"2017-03-31";"FS074";"morning peak";1211;"Friday";3
"2017-04-03";"FS074";"morning peak";1370;"Monday";4
"2017-04-04";"FS074";"morning peak";1371;"Tuesday";4
"2017-04-05";"FS074";"morning peak";1462;"Wednesday";4
"2017-04-06";"FS074";"morning peak";1266;"Thursday";4
"2017-04-07";"FS074";"morning peak";1765;"Friday";4
"2017-04-10";"FS074";"morning peak";1766;"Monday";4
"2017-04-11";"FS074";"morning peak";1447;"Tuesday";4
"2017-04-12";"FS074";"morning peak";1839;"Wednesday";4
"2017-04-13";"FS074";"morning peak";NA;"Thursday";4
"2017-04-14";"FS074";"morning peak";NA;"Friday";4
"2017-04-17";"FS074";"morning peak";1810;"Monday";4
"2017-04-18";"FS074";"morning peak";1491;"Tuesday";4
"2017-04-19";"FS074";"morning peak";1730;"Wednesday";4
"2017-04-20";"FS074";"morning peak";1885;"Thursday";4
"2017-04-21";"FS074";"morning peak";NA;"Friday";4
"2017-04-24";"FS074";"morning peak";1781;"Monday";4
"2017-04-25";"FS074";"morning peak";1752;"Tuesday";4
"2017-04-26";"FS074";"morning peak";1824;"Wednesday";4
"2017-04-27";"FS074";"morning peak";1713;"Thursday";4
"2017-04-28";"FS074";"morning peak";1652;"Friday";4
"2017-05-01";"FS074";"morning peak";NA;"Monday";4
"2017-05-02";"FS074";"morning peak";1802;"Tuesday";5
"2017-05-03";"FS074";"morning peak";1642;"Wednesday";5
"2017-05-04";"FS074";"morning peak";1786;"Thursday";5
"2017-05-05";"FS074";"morning peak";1734;"Friday";5
"2017-05-08";"FS074";"morning peak";1753;"Monday";5
"2017-05-09";"FS074";"morning peak";1805;"Tuesday";5
"2017-05-10";"FS074";"morning peak";1785;"Wednesday";5
"2017-05-11";"FS074";"morning peak";1738;"Thursday";5
"2017-05-12";"FS074";"morning peak";1885;"Friday";5
"2017-05-15";"FS074";"morning peak";1400;"Monday";5
"2017-05-16";"FS074";"morning peak";1931;"Tuesday";5
"2017-05-17";"FS074";"morning peak";1681;"Wednesday";5
"2017-05-18";"FS074";"morning peak";925;"Thursday";5
"2017-05-19";"FS074";"morning peak";NA;"Friday";5
"2017-05-22";"FS074";"morning peak";1772;"Monday";5
"2017-05-23";"FS074";"morning peak";1700;"Tuesday";5
"2017-05-24";"FS074";"morning peak";1102;"Wednesday";5
"2017-05-25";"FS074";"morning peak";1071;"Thursday";5
"2017-05-26";"FS074";"morning peak";1645;"Friday";5
"2017-05-29";"FS074";"morning peak";966;"Monday";5
"2017-05-30";"FS074";"morning peak";1777;"Tuesday";5
"2017-05-31";"FS074";"morning peak";NA;"Wednesday";5
"2017-06-01";"FS074";"morning peak";1756;"Thursday";5
"2017-06-02";"FS074";"morning peak";1636;"Friday";6
"2017-06-05";"FS074";"morning peak";1611;"Monday";6
"2017-06-06";"FS074";"morning peak";1758;"Tuesday";6
"2017-06-07";"FS074";"morning peak";1659;"Wednesday";6
"2017-06-08";"FS074";"morning peak";1825;"Thursday";6
"2017-06-09";"FS074";"morning peak";1760;"Friday";6
"2017-06-12";"FS074";"morning peak";NA;"Monday";6
"2017-06-13";"FS074";"morning peak";1754;"Tuesday";6
"2017-06-14";"FS074";"morning peak";1785;"Wednesday";6
"2017-06-15";"FS074";"morning peak";NA;"Thursday";6
"2017-06-16";"FS074";"morning peak";1491;"Friday";6
"2017-06-19";"FS074";"morning peak";1645;"Monday";6
"2017-06-20";"FS074";"morning peak";1761;"Tuesday";6
"2017-06-21";"FS074";"morning peak";1731;"Wednesday";6
"2017-06-22";"FS074";"morning peak";1729;"Thursday";6
"2017-06-23";"FS074";"morning peak";1022;"Friday";6
"2017-06-26";"FS074";"morning peak";1694;"Monday";6
"2017-06-27";"FS074";"morning peak";NA;"Tuesday";6
"2017-06-28";"FS074";"morning peak";1644;"Wednesday";6
"2017-06-29";"FS074";"morning peak";1610;"Thursday";6
"2017-06-30";"FS074";"morning peak";1593;"Friday";6
"2017-07-03";"FS074";"morning peak";910;"Monday";7
"2017-07-04";"FS074";"morning peak";1503;"Tuesday";7
"2017-07-05";"FS074";"morning peak";NA;"Wednesday";7
"2017-07-06";"FS074";"morning peak";1717;"Thursday";7
"2017-07-07";"FS074";"morning peak";1616;"Friday";7
"2017-07-10";"FS074";"morning peak";782;"Monday";7
"2017-07-11";"FS074";"morning peak";1502;"Tuesday";7
"2017-07-12";"FS074";"morning peak";1706;"Wednesday";7
"2017-07-13";"FS074";"morning peak";1531;"Thursday";7
"2017-07-14";"FS074";"morning peak";1600;"Friday";7
"2017-07-17";"FS074";"morning peak";947;"Monday";7
"2017-07-18";"FS074";"morning peak";NA;"Tuesday";7
"2017-07-19";"FS074";"morning peak";1620;"Wednesday";7
"2017-07-20";"FS074";"morning peak";1630;"Thursday";7
"2017-07-21";"FS074";"morning peak";1589;"Friday";7
"2017-07-24";"FS074";"morning peak";1563;"Monday";7
"2017-07-25";"FS074";"morning peak";1612;"Tuesday";7
"2017-07-26";"FS074";"morning peak";1559;"Wednesday";7
"2017-07-27";"FS074";"morning peak";1601;"Thursday";7
"2017-07-28";"FS074";"morning peak";1678;"Friday";7
"2017-07-31";"FS074";"morning peak";1616;"Monday";7
"2017-08-01";"FS074";"morning peak";1909;"Tuesday";7
"2017-08-02";"FS074";"morning peak";1604;"Wednesday";8
"2017-08-03";"FS074";"morning peak";1842;"Thursday";8
"2017-08-04";"FS074";"morning peak";1855;"Friday";8
"2017-08-07";"FS074";"morning peak";1512;"Monday";8
"2017-08-08";"FS074";"morning peak";1629;"Tuesday";8
"2017-08-09";"FS074";"morning peak";1602;"Wednesday";8
"2017-08-10";"FS074";"morning peak";1473;"Thursday";8
"2017-08-11";"FS074";"morning peak";1238;"Friday";8
"2017-08-14";"FS074";"morning peak";1257;"Monday";8
"2017-08-15";"FS074";"morning peak";NA;"Tuesday";8
"2017-08-16";"FS074";"morning peak";1479;"Wednesday";8
"2017-08-17";"FS074";"morning peak";1459;"Thursday";8
"2017-08-18";"FS074";"morning peak";1489;"Friday";8
"2017-08-21";"FS074";"morning peak";NA;"Monday";8
"2017-08-22";"FS074";"morning peak";1567;"Tuesday";8
"2017-08-23";"FS074";"morning peak";1617;"Wednesday";8
"2017-08-24";"FS074";"morning peak";1758;"Thursday";8
"2017-08-25";"FS074";"morning peak";1838;"Friday";8
"2017-08-28";"FS074";"morning peak";892;"Monday";8
"2017-08-29";"FS074";"morning peak";1813;"Tuesday";8
"2017-08-30";"FS074";"morning peak";NA;"Wednesday";8
"2017-08-31";"FS074";"morning peak";1795;"Thursday";8
"2017-09-01";"FS074";"morning peak";1746;"Friday";8
"2017-09-04";"FS074";"morning peak";1797;"Monday";9
"2017-09-05";"FS074";"morning peak";NA;"Tuesday";9
"2017-09-06";"FS074";"morning peak";868;"Wednesday";9
"2017-09-07";"FS074";"morning peak";NA;"Thursday";9
"2017-09-08";"FS074";"morning peak";803;"Friday";9
"2017-09-11";"FS074";"morning peak";1789;"Monday";9
"2017-09-12";"FS074";"morning peak";1742;"Tuesday";9
"2017-09-13";"FS074";"morning peak";1234;"Wednesday";9
"2017-09-14";"FS074";"morning peak";1747;"Thursday";9
"2017-09-15";"FS074";"morning peak";1806;"Friday";9
"2017-09-18";"FS074";"morning peak";NA;"Monday";9
"2017-09-19";"FS074";"morning peak";NA;"Tuesday";9
"2017-09-20";"FS074";"morning peak";1800;"Wednesday";9
"2017-09-21";"FS074";"morning peak";1595;"Thursday";9
"2017-09-22";"FS074";"morning peak";NA;"Friday";9
"2017-09-25";"FS074";"morning peak";1588;"Monday";9
"2017-09-26";"FS074";"morning peak";NA;"Tuesday";9
"2017-09-27";"FS074";"morning peak";1759;"Wednesday";9
"2017-09-28";"FS074";"morning peak";1785;"Thursday";9
"2017-09-29";"FS074";"morning peak";1818;"Friday";9
"2017-10-02";"FS074";"morning peak";1795;"Monday";10
"2017-10-03";"FS074";"morning peak";1788;"Tuesday";10
"2017-10-04";"FS074";"morning peak";1737;"Wednesday";10
"2017-10-05";"FS074";"morning peak";1373;"Thursday";10
"2017-10-06";"FS074";"morning peak";1802;"Friday";10
"2017-10-09";"FS074";"morning peak";1502;"Monday";10
"2017-10-10";"FS074";"morning peak";1813;"Tuesday";10
"2017-10-11";"FS074";"morning peak";1849;"Wednesday";10
"2017-10-12";"FS074";"morning peak";NA;"Thursday";10
"2017-10-13";"FS074";"morning peak";1576;"Friday";10
"2017-10-16";"FS074";"morning peak";NA;"Monday";10
"2017-10-17";"FS074";"morning peak";1759;"Tuesday";10
"2017-10-18";"FS074";"morning peak";1797;"Wednesday";10
"2017-10-19";"FS074";"morning peak";1808;"Thursday";10
"2017-10-20";"FS074";"morning peak";1902;"Friday";10
"2017-10-23";"FS074";"morning peak";1832;"Monday";10
"2017-10-24";"FS074";"morning peak";1832;"Tuesday";10
"2017-10-25";"FS074";"morning peak";1815;"Wednesday";10
"2017-10-26";"FS074";"morning peak";NA;"Thursday";10
"2017-10-27";"FS074";"morning peak";885;"Friday";10
"2017-10-30";"FS074";"morning peak";1627;"Monday";10
"2017-10-31";"FS074";"morning peak";1791;"Tuesday";10
"2017-11-01";"FS074";"morning peak";1857;"Wednesday";10
"2017-11-02";"FS074";"morning peak";NA;"Thursday";11
"2017-11-03";"FS074";"morning peak";1554;"Friday";11
"2017-11-06";"FS074";"morning peak";1805;"Monday";11
"2017-11-07";"FS074";"morning peak";1854;"Tuesday";11
"2017-11-08";"FS074";"morning peak";NA;"Wednesday";11
"2017-11-09";"FS074";"morning peak";1688;"Thursday";11
"2017-11-10";"FS074";"morning peak";1631;"Friday";11
"2017-11-13";"FS074";"morning peak";NA;"Monday";11
"2017-11-14";"FS074";"morning peak";1782;"Tuesday";11
"2017-11-15";"FS074";"morning peak";NA;"Wednesday";11
"2017-11-16";"FS074";"morning peak";1758;"Thursday";11
"2017-11-17";"FS074";"morning peak";1753;"Friday";11
"2017-11-20";"FS074";"morning peak";1144;"Monday";11
"2017-11-21";"FS074";"morning peak";825;"Tuesday";11
"2017-11-22";"FS074";"morning peak";1780;"Wednesday";11
"2017-11-23";"FS074";"morning peak";1777;"Thursday";11
"2017-11-24";"FS074";"morning peak";1812;"Friday";11
"2017-11-27";"FS074";"morning peak";849;"Monday";11
"2017-11-28";"FS074";"morning peak";1595;"Tuesday";11
"2017-11-29";"FS074";"morning peak";1602;"Wednesday";11
"2017-11-30";"FS074";"morning peak";1739;"Thursday";11
"2017-12-01";"FS074";"morning peak";1214;"Friday";11
"2017-12-04";"FS074";"morning peak";864;"Monday";12
"2017-12-05";"FS074";"morning peak";1805;"Tuesday";12
"2017-12-06";"FS074";"morning peak";1815;"Wednesday";12
"2017-12-07";"FS074";"morning peak";1770;"Thursday";12
"2017-12-08";"FS074";"morning peak";NA;"Friday";12
"2017-12-11";"FS074";"morning peak";1726;"Monday";12
"2017-12-12";"FS074";"morning peak";838;"Tuesday";12
"2017-12-13";"FS074";"morning peak";868;"Wednesday";12
"2017-12-14";"FS074";"morning peak";1425;"Thursday";12
"2017-12-15";"FS074";"morning peak";1725;"Friday";12
"2017-12-18";"FS074";"morning peak";1702;"Monday";12
"2017-12-19";"FS074";"morning peak";NA;"Tuesday";12
"2017-12-20";"FS074";"morning peak";1590;"Wednesday";12
"2017-12-21";"FS074";"morning peak";1654;"Thursday";12
"2017-12-22";"FS074";"morning peak";1546;"Friday";12
"2017-12-25";"FS074";"morning peak";NA;"Monday";12
"2017-12-26";"FS074";"morning peak";1292;"Tuesday";12
"2017-12-27";"FS074";"morning peak";1370;"Wednesday";12
"2017-12-28";"FS074";"morning peak";1274;"Thursday";12
"2017-12-29";"FS074";"morning peak";1390;"Friday";12
"2017-01-02";"FS074";"midday period";1189;"Monday";1
"2017-01-03";"FS074";"midday period";1295;"Tuesday";1
"2017-01-04";"FS074";"midday period";1170;"Wednesday";1
"2017-01-05";"FS074";"midday period";1302;"Thursday";1
"2017-01-06";"FS074";"midday period";1399;"Friday";1
"2017-01-09";"FS074";"midday period";1407;"Monday";1
"2017-01-10";"FS074";"midday period";1397;"Tuesday";1
"2017-01-11";"FS074";"midday period";1362;"Wednesday";1
"2017-01-12";"FS074";"midday period";1363;"Thursday";1
"2017-01-13";"FS074";"midday period";1427;"Friday";1
"2017-01-16";"FS074";"midday period";NA;"Monday";1
"2017-01-17";"FS074";"midday period";1280;"Tuesday";1
"2017-01-18";"FS074";"midday period";NA;"Wednesday";1
"2017-01-19";"FS074";"midday period";1361;"Thursday";1
"2017-01-20";"FS074";"midday period";1445;"Friday";1
"2017-01-23";"FS074";"midday period";1312;"Monday";1
"2017-01-24";"FS074";"midday period";1306;"Tuesday";1
"2017-01-25";"FS074";"midday period";1345;"Wednesday";1
"2017-01-26";"FS074";"midday period";1082;"Thursday";1
"2017-01-27";"FS074";"midday period";1408;"Friday";1
"2017-01-30";"FS074";"midday period";1289;"Monday";1
"2017-01-31";"FS074";"midday period";1290;"Tuesday";1
"2017-02-01";"FS074";"midday period";1372;"Wednesday";1
"2017-02-02";"FS074";"midday period";1311;"Thursday";2
"2017-02-03";"FS074";"midday period";1396;"Friday";2
"2017-02-06";"FS074";"midday period";1371;"Monday";2
"2017-02-07";"FS074";"midday period";NA;"Tuesday";2
"2017-02-08";"FS074";"midday period";1369;"Wednesday";2
"2017-02-09";"FS074";"midday period";1328;"Thursday";2
"2017-02-10";"FS074";"midday period";1422;"Friday";2
"2017-02-13";"FS074";"midday period";NA;"Monday";2
"2017-02-14";"FS074";"midday period";NA;"Tuesday";2
"2017-02-15";"FS074";"midday period";943;"Wednesday";2
"2017-02-16";"FS074";"midday period";NA;"Thursday";2
"2017-02-17";"FS074";"midday period";NA;"Friday";2
"2017-02-20";"FS074";"midday period";NA;"Monday";2
"2017-02-21";"FS074";"midday period";NA;"Tuesday";2
"2017-02-22";"FS074";"midday period";NA;"Wednesday";2
"2017-02-23";"FS074";"midday period";NA;"Thursday";2
"2017-02-24";"FS074";"midday period";NA;"Friday";2
"2017-02-27";"FS074";"midday period";NA;"Monday";2
"2017-02-28";"FS074";"midday period";NA;"Tuesday";2
"2017-03-01";"FS074";"midday period";NA;"Wednesday";2
"2017-03-02";"FS074";"midday period";NA;"Thursday";3
"2017-03-03";"FS074";"midday period";NA;"Friday";3
