"DAY";"SENSOR_ID";"PERIOD";"VOLUME";"WEEKDAY";"MONTH"
"2017-01-02";"01385124";"morning peak";762;"Monday";1
"2017-01-03";"01385124";"morning peak";822;"Tuesday";1
"2017-01-04";"01385124";"morning peak";837;"Wednesday";1
"2017-01-05";"01385124";"morning peak";NA;"Thursday";1
"2017-01-06";"01385124";"morning peak";846;"Friday";1
"2017-01-09";"01385124";"morning peak";938;"Monday";1
"2017-01-10";"01385124";"morning peak";894;"Tuesday";1
"2017-01-11";"01385124";"morning peak";811;"Wednesday";1
"2017-01-12";"01385124";"morning peak";745;"Thursday";1
"2017-01-13";"01385124";"morning peak";884;"Friday";1
"2017-01-16";"01385124";"morning peak";879;"Monday";1
"2017-01-17";"01385124";"morning peak";831;"Tuesday";1
"2017-01-18";"01385124";"morning peak";NA;"Wednesday";1
"2017-01-19";"01385124";"morning peak";822;"Thursday";1
"2017-01-20";"01385124";"morning peak";820;"Friday";1
"2017-01-23";"01385124";"morning peak";NA;"Monday";1
"2017-01-24";"01385124";"morning peak";855;"Tuesday";1
"2017-01-25";"01385124";"morning peak";853;"Wednesday";1
"2017-01-26";"01385124";"morning peak";882;"Thursday";1
"2017-01-27";"01385124";"morning peak";882;"Friday";1
"2017-01-30";"01385124";"morning peak";900;"Monday";1
"2017-01-31";"01385124";"morning peak";791;"Tuesday";1
"2017-02-01";"01385124";"morning peak";855;"Wednesday";1
"2017-02-02";"01385124";"morning peak";872;"Thursday";2
"2017-02-03";"01385124";"morning peak";831;"Friday";2
"2017-02-06";"01385124";"morning peak";922;"Monday";2
"2017-02-07";"01385124";"morning peak";851;"Tuesday";2
"2017-02-08";"01385124";"morning peak";849;"Wednesday";2
"2017-02-09";"01385124";"morning peak";870;"Thursday";2
"2017-02-10";"01385124";"morning peak";876;"Friday";2
"2017-02-13";"01385124";"morning peak";956;"Monday";2
"2017-02-14";"01385124";"morning peak";887;"Tuesday";2
"2017-02-15";"01385124";"morning peak";892;"Wednesday";2
"2017-02-16";"01385124";"morning peak";882;"Thursday";2
"2017-02-17";"01385124";"morning peak";NA;"Friday";2
"2017-02-20";"01385124";"morning peak";825;"Monday";2
"2017-02-21";"01385124";"morning peak";920;"Tuesday";2
"2017-02-22";"01385124";"morning peak";760;"Wednesday";2
"2017-02-23";"01385124";"morning peak";897;"Thursday";2
"2017-02-24";"01385124";"morning peak";907;"Friday";2
"2017-02-27";"01385124";"morning peak";NA;"Monday";2
"2017-02-28";"01385124";"morning peak";NA;"Tuesday";2
"2017-03-01";"01385124";"morning peak";NA;"Wednesday";2
"2017-03-02";"01385124";"morning peak";755;"Thursday";3
"2017-03-03";"01385124";"morning peak";NA;"Friday";3
"2017-03-06";"01385124";"morning peak";814;"Monday";3
"2017-03-07";"01385124";"morning peak";765;"Tuesday";3
"2017-03-08";"01385124";"morning peak";835;"Wednesday";3
"2017-03-09";"01385124";"morning peak";NA;"Thursday";3
"2017-03-10";"01385124";"morning peak";759;"Friday";3
"2017-03-13";"01385124";"morning peak";934;"Monday";3
"2017-03-14";"01385124";"morning peak";893;"Tuesday";3
"2017-03-15";"01385124";"morning peak";890;"Wednesday";3
"2017-03-16";"01385124";"morning peak";779;"Thursday";3
"2017-03-17";"01385124";"morning peak";770;"Friday";3
"2017-03-20";"01385124";"morning peak";873;"Monday";3
"2017-03-21";"01385124";"morning peak";911;"Tuesday";3
"2017-03-22";"01385124";"morning peak";872;"Wednesday";3
"2017-03-23";"01385124";"morning peak";830;"Thursday";3
"2017-03-24";"01385124";"morning peak";774;"Friday";3
"2017-03-27";"01385124";"morning peak";856;"Monday";3
"2017-03-28";"01385124";"morning peak";921;"Tuesday";3
"2017-03-29";"01385124";"morning peak";937;"Wednesday";3
"2017-03-30";"01385124";"morning peak";950;"Thursday";3
"2017-03-31";"01385124";"morning peak";890;"Friday";3
"2017-04-03";"01385124";"morning peak";944;"Monday";4
"2017-04-04";"01385124";"morning peak";884;"Tuesday";4
"2017-04-05";"01385124";"morning peak";850;"Wednesday";4
"2017-04-06";"01385124";"morning peak";892;"Thursday";4
"2017-04-07";"01385124";"morning peak";873;"Friday";4
"2017-04-10";"01385124";"morning peak";895;"Monday";4
"2017-04-11";"01385124";"morning peak";788;"Tuesday";4
"2017-04-12";"01385124";"morning peak";929;"Wednesday";4
"2017-04-13";"01385124";"morning peak";NA;"Thursday";4
"2017-04-14";"01385124";"morning peak";NA;"Friday";4
"2017-04-17";"01385124";"morning peak";983;"Monday";4
"2017-04-18";"01385124";"morning peak";924;"Tuesday";4
"2017-04-19";"01385124";"morning peak";908;"Wednesday";4
"2017-04-20";"01385124";"morning peak";970;"Thursday";4
"2017-04-21";"01385124";"morning peak";NA;"Friday";4
"2017-04-24";"01385124";"morning peak";880;"Monday";4
"2017-04-25";"01385124";"morning peak";886;"Tuesday";4
"2017-04-26";"01385124";"morning peak";949;"Wednesday";4
"2017-04-27";"01385124";"morning peak";897;"Thursday";4
"2017-04-28";"01385124";"morning peak";NA;"Friday";4
"2017-05-01";"01385124";"morning peak";NA;"Monday";4
"2017-05-02";"01385124";"morning peak";935;"Tuesday";5
"2017-05-03";"01385124";"morning peak";921;"Wednesday";5
"2017-05-04";"01385124";"morning peak";808;"Thursday";5
"2017-05-05";"01385124";"morning peak";900;"Friday";5
"2017-05-08";"01385124";"morning peak";850;"Monday";5
"2017-05-09";"01385124";"morning peak";889;"Tuesday";5
"2017-05-10";"01385124";"morning peak";885;"Wednesday";5
"2017-05-11";"01385124";"morning peak";838;"Thursday";5
"2017-05-12";"01385124";"morning peak";866;"Friday";5
"2017-05-15";"01385124";"morning peak";971;"Monday";5
"2017-05-16";"01385124";"morning peak";879;"Tuesday";5
"2017-05-17";"01385124";"morning peak";907;"Wednesday";5
"2017-05-18";"01385124";"morning peak";924;"Thursday";5
"2017-05-19";"01385124";"morning peak";931;"Friday";5
"2017-05-22";"01385124";"morning peak";932;"Monday";5
"2017-05-23";"01385124";"morning peak";908;"Tuesday";5
"2017-05-24";"01385124";"morning peak";918;"Wednesday";5
"2017-05-25";"01385124";"morning peak";909;"Thursday";5
"2017-05-26";"01385124";"morning peak";896;"Friday";5
"2017-05-29";"01385124";"morning peak";836;"Monday";5
"2017-05-30";"01385124";"morning peak";878;"Tuesday";5
"2017-05-31";"01385124";"morning peak";847;"Wednesday";5
"2017-06-01";"01385124";"morning peak";985;"Thursday";5
"2017-06-02";"01385124";"morning peak";907;"Friday";6
"2017-06-05";"01385124";"morning peak";931;"Monday";6
"2017-06-06";"01385124";"morning peak";952;"Tuesday";6
"2017-06-07";"01385124";"morning peak";944;"Wednesday";6
"2017-06-08";"01385124";"morning peak";904;"Thursday";6
"2017-06-09";"01385124";"morning peak";900;"Friday";6
"2017-06-12";"01385124";"morning peak";898;"Monday";6
"2017-06-13";"01385124";"morning peak";907;"Tuesday";6
"2017-06-14";"01385124";"morning peak";962;"Wednesday";6
"2017-06-15";"01385124";"morning peak";NA;"Thursday";6
"2017-06-16";"01385124";"morning peak";888;"Friday";6
"2017-06-19";"01385124";"morning peak";947;"Monday";6
"2017-06-20";"01385124";"morning peak";880;"Tuesday";6
"2017-06-21";"01385124";"morning peak";904;"Wednesday";6
"2017-06-22";"01385124";"morning peak";950;"Thursday";6
"2017-06-23";"01385124";"morning peak";912;"Friday";6
"2017-06-26";"01385124";"morning peak";982;"Monday";6
"2017-06-27";"01385124";"morning peak";986;"Tuesday";6
"2017-06-28";"01385124";"morning peak";951;"Wednesday";6
"2017-06-29";"01385124";"morning peak";951;"Thursday";6
"2017-06-30";"01385124";"morning peak";NA;"Friday";6
"2017-07-03";"01385124";"morning peak";929;"Monday";7
"2017-07-04";"01385124";"morning peak";881;"Tuesday";7
"2017-07-05";"01385124";"morning peak";888;"Wednesday";7
"2017-07-06";"01385124";"morning peak";855;"Thursday";7
"2017-07-07";"01385124";"morning peak";875;"Friday";7
"2017-07-10";"01385124";"morning peak";865;"Monday";7
"2017-07-11";"01385124";"morning peak";824;"Tuesday";7
"2017-07-12";"01385124";"morning peak";829;"Wednesday";7
"2017-07-13";"01385124";"morning peak";867;"Thursday";7
"2017-07-14";"01385124";"morning peak";820;"Friday";7
"2017-07-17";"01385124";"morning peak";819;"Monday";7
"2017-07-18";"01385124";"morning peak";794;"Tuesday";7
"2017-07-19";"01385124";"morning peak";792;"Wednesday";7
"2017-07-20";"01385124";"morning peak";730;"Thursday";7
"2017-07-21";"01385124";"morning peak";706;"Friday";7
"2017-07-24";"01385124";"morning peak";771;"Monday";7
"2017-07-25";"01385124";"morning peak";760;"Tuesday";7
"2017-07-26";"01385124";"morning peak";743;"Wednesday";7
"2017-07-27";"01385124";"morning peak";772;"Thursday";7
"2017-07-28";"01385124";"morning peak";750;"Friday";7
"2017-07-31";"01385124";"morning peak";815;"Monday";7
"2017-08-01";"01385124";"morning peak";821;"Tuesday";7
"2017-08-02";"01385124";"morning peak";811;"Wednesday";8
"2017-08-03";"01385124";"morning peak";823;"Thursday";8
"2017-08-04";"01385124";"morning peak";830;"Friday";8
"2017-08-07";"01385124";"morning peak";832;"Monday";8
"2017-08-08";"01385124";"morning peak";820;"Tuesday";8
"2017-08-09";"01385124";"morning peak";845;"Wednesday";8
"2017-08-10";"01385124";"morning peak";837;"Thursday";8
"2017-08-11";"01385124";"morning peak";809;"Friday";8
"2017-08-14";"01385124";"morning peak";774;"Monday";8
"2017-08-15";"01385124";"morning peak";NA;"Tuesday";8
"2017-08-16";"01385124";"morning peak";893;"Wednesday";8
"2017-08-17";"01385124";"morning peak";865;"Thursday";8
"2017-08-18";"01385124";"morning peak";854;"Friday";8
"2017-08-21";"01385124";"morning peak";807;"Monday";8
"2017-08-22";"01385124";"morning peak";864;"Tuesday";8
"2017-08-23";"01385124";"morning peak";775;"Wednesday";8
"2017-08-24";"01385124";"morning peak";876;"Thursday";8
"2017-08-25";"01385124";"morning peak";830;"Friday";8
"2017-08-28";"01385124";"morning peak";904;"Monday";8
"2017-08-29";"01385124";"morning peak";885;"Tuesday";8
"2017-08-30";"01385124";"morning peak";905;"Wednesday";8
"2017-08-31";"01385124";"morning peak";885;"Thursday";8
"2017-09-01";"01385124";"morning peak";837;"Friday";8
"2017-09-04";"01385124";"morning peak";877;"Monday";9
"2017-09-05";"01385124";"morning peak";893;"Tuesday";9
"2017-09-06";"01385124";"morning peak";NA;"Wednesday";9
"2017-09-07";"01385124";"morning peak";NA;"Thursday";9
"2017-09-08";"01385124";"morning peak";781;"Friday";9
"2017-09-11";"01385124";"morning peak";912;"Monday";9
"2017-09-12";"01385124";"morning peak";899;"Tuesday";9
"2017-09-13";"01385124";"morning peak";911;"Wednesday";9
"2017-09-14";"01385124";"morning peak";NA;"Thursday";9
"2017-09-15";"01385124";"morning peak";859;"Friday";9
"2017-09-18";"01385124";"morning peak";897;"Monday";9
"2017-09-19";"01385124";"morning peak";NA;"Tuesday";9
"2017-09-20";"01385124";"morning peak";880;"Wednesday";9
"2017-09-21";"01385124";"morning peak";871;"Thursday";9
"2017-09-22";"01385124";"morning peak";790;"Friday";9
"2017-09-25";"01385124";"morning peak";NA;"Monday";9
"2017-09-26";"01385124";"morning peak";895;"Tuesday";9
"2017-09-27";"01385124";"morning peak";863;"Wednesday";9
"2017-09-28";"01385124";"morning peak";914;"Thursday";9
"2017-09-29";"01385124";"morning peak";875;"Friday";9
"2017-10-02";"01385124";"morning peak";NA;"Monday";10
"2017-10-03";"01385124";"morning peak";NA;"Tuesday";10
"2017-10-04";"01385124";"morning peak";NA;"Wednesday";10
"2017-10-05";"01385124";"morning peak";926;"Thursday";10
"2017-10-06";"01385124";"morning peak";891;"Friday";10
"2017-10-09";"01385124";"morning peak";971;"Monday";10
"2017-10-10";"01385124";"morning peak";921;"Tuesday";10
"2017-10-11";"01385124";"morning peak";907;"Wednesday";10
"2017-10-12";"01385124";"morning peak";NA;"Thursday";10
"2017-10-13";"01385124";"morning peak";842;"Friday";10
"2017-10-16";"01385124";"morning peak";884;"Monday";10
"2017-10-17";"01385124";"morning peak";886;"Tuesday";10
"2017-10-18";"01385124";"morning peak";877;"Wednesday";10
"2017-10-19";"01385124";"morning peak";889;"Thursday";10
"2017-10-20";"01385124";"morning peak";863;"Friday";10
"2017-10-23";"01385124";"morning peak";914;"Monday";10
"2017-10-24";"01385124";"morning peak";871;"Tuesday";10
"2017-10-25";"01385124";"morning peak";882;"Wednesday";10
"2017-10-26";"01385124";"morning peak";NA;"Thursday";10
"2017-10-27";"01385124";"morning peak";865;"Friday";10
"2017-10-30";"01385124";"morning peak";887;"Monday";10
"2017-10-31";"01385124";"morning peak";890;"Tuesday";10
"2017-11-01";"01385124";"morning peak";935;"Wednesday";10
"2017-11-02";"01385124";"morning peak";NA;"Thursday";11
"2017-11-03";"01385124";"morning peak";791;"Friday";11
"2017-11-06";"01385124";"morning peak";952;"Monday";11
"2017-11-07";"01385124";"morning peak";880;"Tuesday";11
"2017-11-08";"01385124";"morning peak";907;"Wednesday";11
"2017-11-09";"01385124";"morning peak";927;"Thursday";11
"2017-11-10";"01385124";"morning peak";906;"Friday";11
"2017-11-13";"01385124";"morning peak";919;"Monday";11
"2017-11-14";"01385124";"morning peak";906;"Tuesday";11
"2017-11-15";"01385124";"morning peak";NA;"Wednesday";11
"2017-11-16";"01385124";"morning peak";909;"Thursday";11
"2017-11-17";"01385124";"morning peak";896;"Friday";11
"2017-11-20";"01385124";"morning peak";938;"Monday";11
"2017-11-21";"01385124";"morning peak";896;"Tuesday";11
"2017-11-22";"01385124";"morning peak";886;"Wednesday";11
"2017-11-23";"01385124";"morning peak";887;"Thursday";11
"2017-11-24";"01385124";"morning peak";890;"Friday";11
"2017-11-27";"01385124";"morning peak";833;"Monday";11
"2017-11-28";"01385124";"morning peak";884;"Tuesday";11
"2017-11-29";"01385124";"morning peak";918;"Wednesday";11
"2017-11-30";"01385124";"morning peak";873;"Thursday";11
"2017-12-01";"01385124";"morning peak";880;"Friday";11
"2017-12-04";"01385124";"morning peak";918;"Monday";12
"2017-12-05";"01385124";"morning peak";NA;"Tuesday";12
"2017-12-06";"01385124";"morning peak";862;"Wednesday";12
"2017-12-07";"01385124";"morning peak";900;"Thursday";12
"2017-12-08";"01385124";"morning peak";923;"Friday";12
"2017-12-11";"01385124";"morning peak";950;"Monday";12
"2017-12-12";"01385124";"morning peak";917;"Tuesday";12
"2017-12-13";"01385124";"morning peak";919;"Wednesday";12
"2017-12-14";"01385124";"morning peak";908;"Thursday";12
"2017-12-15";"01385124";"morning peak";870;"Friday";12
"2017-12-18";"01385124";"morning peak";880;"Monday";12
"2017-12-19";"01385124";"morning peak";856;"Tuesday";12
"2017-12-20";"01385124";"morning peak";773;"Wednesday";12
"2017-12-21";"01385124";"morning peak";826;"Thursday";12
"2017-12-22";"01385124";"morning peak";759;"Friday";12
"2017-12-25";"01385124";"morning peak";NA;"Monday";12
"2017-12-26";"01385124";"morning peak";730;"Tuesday";12
"2017-12-27";"01385124";"morning peak";712;"Wednesday";12
"2017-12-28";"01385124";"morning peak";712;"Thursday";12
"2017-12-29";"01385124";"morning peak";NA;"Friday";12
"2017-01-02";"01385124";"midday period";997;"Monday";1
"2017-01-03";"01385124";"midday period";1012;"Tuesday";1
"2017-01-04";"01385124";"midday period";1101;"Wednesday";1
"2017-01-05";"01385124";"midday period";NA;"Thursday";1
"2017-01-06";"01385124";"midday period";1153;"Friday";1
"2017-01-09";"01385124";"midday period";1118;"Monday";1
"2017-01-10";"01385124";"midday period";1113;"Tuesday";1
"2017-01-11";"01385124";"midday period";946;"Wednesday";1
"2017-01-12";"01385124";"midday period";994;"Thursday";1
"2017-01-13";"01385124";"midday period";1108;"Friday";1
"2017-01-16";"01385124";"midday period";1062;"Monday";1
"2017-01-17";"01385124";"midday period";1103;"Tuesday";1
"2017-01-18";"01385124";"midday period";985;"Wednesday";1
"2017-01-19";"01385124";"midday period";1032;"Thursday";1
"2017-01-20";"01385124";"midday period";1138;"Friday";1
"2017-01-23";"01385124";"midday period";NA;"Monday";1
"2017-01-24";"01385124";"midday period";1071;"Tuesday";1
"2017-01-25";"01385124";"midday period";1090;"Wednesday";1
"2017-01-26";"01385124";"midday period";1090;"Thursday";1
"2017-01-27";"01385124";"midday period";1138;"Friday";1
"2017-01-30";"01385124";"midday period";1031;"Monday";1
"2017-01-31";"01385124";"midday period";1085;"Tuesday";1
"2017-02-01";"01385124";"midday period";1110;"Wednesday";1
"2017-02-02";"01385124";"midday period";1054;"Thursday";2
"2017-02-03";"01385124";"midday period";1110;"Friday";2
"2017-02-06";"01385124";"midday period";1106;"Monday";2
"2017-02-07";"01385124";"midday period";1080;"Tuesday";2
"2017-02-08";"01385124";"midday period";1097;"Wednesday";2
"2017-02-09";"01385124";"midday period";1043;"Thursday";2
"2017-02-10";"01385124";"midday period";1129;"Friday";2
"2017-02-13";"01385124";"midday period";1130;"Monday";2
"2017-02-14";"01385124";"midday period";1105;"Tuesday";2
"2017-02-15";"01385124";"midday period";1107;"Wednesday";2
"2017-02-16";"01385124";"midday period";1119;"Thursday";2
"2017-02-17";"01385124";"midday period";1101;"Friday";2
"2017-02-20";"01385124";"midday period";NA;"Monday";2
"2017-02-21";"01385124";"midday period";1005;"Tuesday";2
"2017-02-22";"01385124";"midday period";1136;"Wednesday";2
"2017-02-23";"01385124";"midday period";1149;"Thursday";2
"2017-02-24";"01385124";"midday period";NA;"Friday";2
"2017-02-27";"01385124";"midday period";NA;"Monday";2
"2017-02-28";"01385124";"midday period";NA;"Tuesday";2
"2017-03-01";"01385124";"midday period";NA;"Wednesday";2
"2017-03-02";"01385124";"midday period";963;"Thursday";3
"2017-03-03";"01385124";"midday period";1035;"Friday";3
"2017-03-06";"01385124";"midday period";1061;"Monday";3
"2017-03-07";"01385124";"midday period";1065;"Tuesday";3
"2017-03-08";"01385124";"midday period";1063;"Wednesday";3
"2017-03-09";"01385124";"midday period";1090;"Thursday";3
"2017-03-10";"01385124";"midday period";1049;"Friday";3
"2017-03-13";"01385124";"midday period";1071;"Monday";3
"2017-03-14";"01385124";"midday period";1087;"Tuesday";3
"2017-03-15";"01385124";"midday period";1150;"Wednesday";3
"2017-03-16";"01385124";"midday period";1126;"Thursday";3
"2017-03-17";"01385124";"midday period";1162;"Friday";3
"2017-03-20";"01385124";"midday period";958;"Monday";3
"2017-03-21";"01385124";"midday period";1072;"Tuesday";3
"2017-03-22";"01385124";"midday period";1131;"Wednesday";3
"2017-03-23";"01385124";"midday period";1082;"Thursday";3
"2017-03-24";"01385124";"midday period";985;"Friday";3
"2017-03-27";"01385124";"midday period";1032;"Monday";3
"2017-03-28";"01385124";"midday period";1152;"Tuesday";3
"2017-03-29";"01385124";"midday period";1172;"Wednesday";3
"2017-03-30";"01385124";"midday period";1055;"Thursday";3
"2017-03-31";"01385124";"midday period";1037;"Friday";3
"2017-04-03";"01385124";"midday period";1077;"Monday";4
"2017-04-04";"01385124";"midday period";1130;"Tuesday";4
"2017-04-05";"01385124";"midday period";1129;"Wednesday";4
"2017-04-06";"01385124";"midday period";1152;"Thursday";4
"2017-04-07";"01385124";"midday period";1150;"Friday";4
"2017-04-10";"01385124";"midday period";1071;"Monday";4
"2017-04-11";"01385124";"midday period";1066;"Tuesday";4
"2017-04-12";"01385124";"midday period";1096;"Wednesday";4
"2017-04-13";"01385124";"midday period";NA;"Thursday";4
"2017-04-14";"01385124";"midday period";NA;"Friday";4
"2017-04-17";"01385124";"midday period";1157;"Monday";4
"2017-04-18";"01385124";"midday period";1130;"Tuesday";4
"2017-04-19";"01385124";"midday period";1184;"Wednesday";4
"2017-04-20";"01385124";"midday period";1090;"Thursday";4
"2017-04-21";"01385124";"midday period";NA;"Friday";4
"2017-04-24";"01385124";"midday period";1124;"Monday";4
