"DAY";"SENSOR_ID";"PERIOD";"VOLUME";"WEEKDAY";"MONTH"
"2017-01-02";"AT061";"morning peak";601;"Monday";1
"2017-01-03";"AT061";"morning peak";654;"Tuesday";1
"2017-01-04";"AT061";"morning peak";651;"Wednesday";1
"2017-01-05";"AT061";"morning peak";614;"Thursday";1
"2017-01-06";"AT061";"morning peak";638;"Friday";1
"2017-01-09";"AT061";"morning peak";647;"Monday";1
"2017-01-10";"AT061";"morning peak";651;"Tuesday";1
"2017-01-11";"AT061";"morning peak";638;"Wednesday";1
"2017-01-12";"AT061";"morning peak";648;"Thursday";1
"2017-01-13";"AT061";"morning peak";681;"Friday";1
"2017-01-16";"AT061";"morning peak";666;"Monday";1
"2017-01-17";"AT061";"morning peak";612;"Tuesday";1
"2017-01-18";"AT061";"morning peak";NA;"Wednesday";1
"2017-01-19";"AT061";"morning peak";656;"Thursday";1
"2017-01-20";"AT061";"morning peak";NA;"Friday";1
"2017-01-23";"AT061";"morning peak";656;"Monday";1
"2017-01-24";"AT061";"morning peak";670;"Tuesday";1
"2017-01-25";"AT061";"morning peak";660;"Wednesday";1
"2017-01-26";"AT061";"morning peak";654;"Thursday";1
"2017-01-27";"AT061";"morning peak";665;"Friday";1
"2017-01-30";"AT061";"morning peak";648;"Monday";1
"2017-01-31";"AT061";"morning peak";570;"Tuesday";1
"2017-02-01";"AT061";"morning peak";680;"Wednesday";1
"2017-02-02";"AT061";"morning peak";670;"Thursday";2
"2017-02-03";"AT061";"morning peak";667;"Friday";2
"2017-02-06";"AT061";"morning peak";676;"Monday";2
"2017-02-07";"AT061";"morning peak";677;"Tuesday";2
"2017-02-08";"AT061";"morning peak";686;"Wednesday";2
"2017-02-09";"AT061";"morning peak";710;"Thursday";2
"2017-02-10";"AT061";"morning peak";673;"Friday";2
"2017-02-13";"AT061";"morning peak";673;"Monday";2
"2017-02-14";"AT061";"morning peak";678;"Tuesday";2
"2017-02-15";"AT061";"morning peak";658;"Wednesday";2
"2017-02-16";"AT061";"morning peak";698;"Thursday";2
"2017-02-17";"AT061";"morning peak";622;"Friday";2
"2017-02-20";"AT061";"morning peak";661;"Monday";2
"2017-02-21";"AT061";"morning peak";688;"Tuesday";2
"2017-02-22";"AT061";"morning peak";691;"Wednesday";2
"2017-02-23";"AT061";"morning peak";687;"Thursday";2
"2017-02-24";"AT061";"morning peak";696;"Friday";2
"2017-02-27";"AT061";"morning peak";NA;"Monday";2
"2017-02-28";"AT061";"morning peak";NA;"Tuesday";2
"2017-03-01";"AT061";"morning peak";NA;"Wednesday";2
"2017-03-02";"AT061";"morning peak";639;"Thursday";3
"2017-03-03";"AT061";"morning peak";579;"Friday";3
"2017-03-06";"AT061";"morning peak";649;"Monday";3
"2017-03-07";"AT061";"morning peak";652;"Tuesday";3
"2017-03-08";"AT061";"morning peak";633;"Wednesday";3
"2017-03-09";"AT061";"morning peak";526;"Thursday";3
"2017-03-10";"AT061";"morning peak";634;"Friday";3
"2017-03-13";"AT061";"morning peak";644;"Monday";3
"2017-03-14";"AT061";"morning peak";627;"Tuesday";3
"2017-03-15";"AT061";"morning peak";638;"Wednesday";3
"2017-03-16";"AT061";"morning peak";636;"Thursday";3
"2017-03-17";"AT061";"morning peak";599;"Friday";3
"2017-03-20";"AT061";"morning peak";637;"Monday";3
"2017-03-21";"AT061";"morning peak";639;"Tuesday";3
"2017-03-22";"AT061";"morning peak";613;"Wednesday";3
"2017-03-23";"AT061";"morning peak";593;"Thursday";3
"2017-03-24";"AT061";"morning peak";586;"Friday";3
"2017-03-27";"AT061";"morning peak";656;"Monday";3
