"DAY";"SENSOR_ID";"PERIOD";"VOLUME";"WEEKDAY";"MONTH"
"2017-01-02";"FS024";"morning peak";548;"Monday";1
"2017-01-03";"FS024";"morning peak";589;"Tuesday";1
"2017-01-04";"FS024";"morning peak";586;"Wednesday";1
"2017-01-05";"FS024";"morning peak";594;"Thursday";1
"2017-01-06";"FS024";"morning peak";583;"Friday";1
"2017-01-09";"FS024";"morning peak";622;"Monday";1
"2017-01-10";"FS024";"morning peak";597;"Tuesday";1
"2017-01-11";"FS024";"morning peak";586;"Wednesday";1
"2017-01-12";"FS024";"morning peak";603;"Thursday";1
"2017-01-13";"FS024";"morning peak";566;"Friday";1
"2017-01-16";"FS024";"morning peak";665;"Monday";1
"2017-01-17";"FS024";"morning peak";618;"Tuesday";1
"2017-01-18";"FS024";"morning peak";623;"Wednesday";1
"2017-01-19";"FS024";"morning peak";636;"Thursday";1
"2017-01-20";"FS024";"morning peak";585;"Friday";1
"2017-01-23";"FS024";"morning peak";642;"Monday";1
"2017-01-24";"FS024";"morning peak";645;"Tuesday";1
"2017-01-25";"FS024";"morning peak";NA;"Wednesday";1
"2017-01-26";"FS024";"morning peak";NA;"Thursday";1
"2017-01-27";"FS024";"morning peak";634;"Friday";1
"2017-01-30";"FS024";"morning peak";660;"Monday";1
"2017-01-31";"FS024";"morning peak";NA;"Tuesday";1
"2017-02-01";"FS024";"morning peak";651;"Wednesday";1
"2017-02-02";"FS024";"morning peak";688;"Thursday";2
"2017-02-03";"FS024";"morning peak";664;"Friday";2
"2017-02-06";"FS024";"morning peak";697;"Monday";2
"2017-02-07";"FS024";"morning peak";695;"Tuesday";2
"2017-02-08";"FS024";"morning peak";671;"Wednesday";2
"2017-02-09";"FS024";"morning peak";691;"Thursday";2
"2017-02-10";"FS024";"morning peak";658;"Friday";2
"2017-02-13";"FS024";"morning peak";665;"Monday";2
"2017-02-14";"FS024";"morning peak";647;"Tuesday";2
"2017-02-15";"FS024";"morning peak";640;"Wednesday";2
"2017-02-16";"FS024";"morning peak";655;"Thursday";2
"2017-02-17";"FS024";"morning peak";660;"Friday";2
"2017-02-20";"FS024";"morning peak";661;"Monday";2
"2017-02-21";"FS024";"morning peak";NA;"Tuesday";2
"2017-02-22";"FS024";"morning peak";NA;"Wednesday";2
"2017-02-23";"FS024";"morning peak";NA;"Thursday";2
"2017-02-24";"FS024";"morning peak";699;"Friday";2
"2017-02-27";"FS024";"morning peak";NA;"Monday";2
"2017-02-28";"FS024";"morning peak";NA;"Tuesday";2
"2017-03-01";"FS024";"morning peak";NA;"Wednesday";2
"2017-03-02";"FS024";"morning peak";649;"Thursday";3
"2017-03-03";"FS024";"morning peak";607;"Friday";3
"2017-03-06";"FS024";"morning peak";590;"Monday";3
"2017-03-07";"FS024";"morning peak";696;"Tuesday";3
"2017-03-08";"FS024";"morning peak";623;"Wednesday";3
"2017-03-09";"FS024";"morning peak";608;"Thursday";3
"2017-03-10";"FS024";"morning peak";711;"Friday";3
"2017-03-13";"FS024";"morning peak";709;"Monday";3
"2017-03-14";"FS024";"morning peak";669;"Tuesday";3
"2017-03-15";"FS024";"morning peak";515;"Wednesday";3
"2017-03-16";"FS024";"morning peak";684;"Thursday";3
"2017-03-17";"FS024";"morning peak";670;"Friday";3
"2017-03-20";"FS024";"morning peak";653;"Monday";3
"2017-03-21";"FS024";"morning peak";445;"Tuesday";3
"2017-03-22";"FS024";"morning peak";637;"Wednesday";3
"2017-03-23";"FS024";"morning peak";674;"Thursday";3
"2017-03-24";"FS024";"morning peak";NA;"Friday";3
"2017-03-27";"FS024";"morning peak";687;"Monday";3
"2017-03-28";"FS024";"morning peak";666;"Tuesday";3
"2017-03-29";"FS024";"morning peak";651;"Wednesday";3
"2017-03-30";"FS024";"morning peak";677;"Thursday";3
"2017-03-31";"FS024";"morning peak";596;"Friday";3
"2017-04-03";"FS024";"morning peak";674;"Monday";4
"2017-04-04";"FS024";"morning peak";703;"Tuesday";4
"2017-04-05";"FS024";"morning peak";640;"Wednesday";4
"2017-04-06";"FS024";"morning peak";693;"Thursday";4
"2017-04-07";"FS024";"morning peak";635;"Friday";4
"2017-04-10";"FS024";"morning peak";669;"Monday";4
"2017-04-11";"FS024";"morning peak";704;"Tuesday";4
"2017-04-12";"FS024";"morning peak";691;"Wednesday";4
"2017-04-13";"FS024";"morning peak";NA;"Thursday";4
