"DAY";"SENSOR_ID";"PERIOD";"VOLUME";"WEEKDAY";"MONTH"
"2017-01-02";"AT207";"morning peak";1469;"Monday";1
"2017-01-03";"AT207";"morning peak";1593;"Tuesday";1
"2017-01-04";"AT207";"morning peak";1619;"Wednesday";1
"2017-01-05";"AT207";"morning peak";1655;"Thursday";1
"2017-01-06";"AT207";"morning peak";1640;"Friday";1
"2017-01-09";"AT207";"morning peak";1705;"Monday";1
"2017-01-10";"AT207";"morning peak";1731;"Tuesday";1
"2017-01-11";"AT207";"morning peak";1713;"Wednesday";1
"2017-01-12";"AT207";"morning peak";1681;"Thursday";1
"2017-01-13";"AT207";"morning peak";1725;"Friday";1
"2017-01-16";"AT207";"morning peak";1750;"Monday";1
"2017-01-17";"AT207";"morning peak";1737;"Tuesday";1
"2017-01-18";"AT207";"morning peak";1779;"Wednesday";1
"2017-01-19";"AT207";"morning peak";1761;"Thursday";1
"2017-01-20";"AT207";"morning peak";1776;"Friday";1
"2017-01-23";"AT207";"morning peak";1753;"Monday";1
"2017-01-24";"AT207";"morning peak";1793;"Tuesday";1
"2017-01-25";"AT207";"morning peak";1833;"Wednesday";1
"2017-01-26";"AT207";"morning peak";1726;"Thursday";1
"2017-01-27";"AT207";"morning peak";1517;"Friday";1
"2017-01-30";"AT207";"morning peak";1291;"Monday";1
"2017-01-31";"AT207";"morning peak";1650;"Tuesday";1
"2017-02-01";"AT207";"morning peak";1819;"Wednesday";1
"2017-02-02";"AT207";"morning peak";1810;"Thursday";2
"2017-02-03";"AT207";"morning peak";1797;"Friday";2
"2017-02-06";"AT207";"morning peak";1834;"Monday";2
"2017-02-07";"AT207";"morning peak";1826;"Tuesday";2
"2017-02-08";"AT207";"morning peak";1841;"Wednesday";2
"2017-02-09";"AT207";"morning peak";NA;"Thursday";2
"2017-02-10";"AT207";"morning peak";1848;"Friday";2
"2017-02-13";"AT207";"morning peak";1684;"Monday";2
"2017-02-14";"AT207";"morning peak";1769;"Tuesday";2
"2017-02-15";"AT207";"morning peak";1806;"Wednesday";2
"2017-02-16";"AT207";"morning peak";1842;"Thursday";2
"2017-02-17";"AT207";"morning peak";1724;"Friday";2
"2017-02-20";"AT207";"morning peak";1713;"Monday";2
"2017-02-21";"AT207";"morning peak";1719;"Tuesday";2
"2017-02-22";"AT207";"morning peak";1783;"Wednesday";2
"2017-02-23";"AT207";"morning peak";1782;"Thursday";2
"2017-02-24";"AT207";"morning peak";1792;"Friday";2
"2017-02-27";"AT207";"morning peak";NA;"Monday";2
"2017-02-28";"AT207";"morning peak";NA;"Tuesday";2
"2017-03-01";"AT207";"morning peak";NA;"Wednesday";2
"2017-03-02";"AT207";"morning peak";1720;"Thursday";3
"2017-03-03";"AT207";"morning peak";1512;"Friday";3
"2017-03-06";"AT207";"morning peak";1843;"Monday";3
"2017-03-07";"AT207";"morning peak";1795;"Tuesday";3
"2017-03-08";"AT207";"morning peak";1810;"Wednesday";3
"2017-03-09";"AT207";"morning peak";1572;"Thursday";3
"2017-03-10";"AT207";"morning peak";1694;"Friday";3
"2017-03-13";"AT207";"morning peak";1811;"Monday";3
"2017-03-14";"AT207";"morning peak";1762;"Tuesday";3
"2017-03-15";"AT207";"morning peak";1792;"Wednesday";3
"2017-03-16";"AT207";"morning peak";1800;"Thursday";3
"2017-03-17";"AT207";"morning peak";1718;"Friday";3
"2017-03-20";"AT207";"morning peak";1698;"Monday";3
"2017-03-21";"AT207";"morning peak";1707;"Tuesday";3
"2017-03-22";"AT207";"morning peak";1733;"Wednesday";3
"2017-03-23";"AT207";"morning peak";1698;"Thursday";3
"2017-03-24";"AT207";"morning peak";1722;"Friday";3
"2017-03-27";"AT207";"morning peak";NA;"Monday";3
"2017-03-28";"AT207";"morning peak";1733;"Tuesday";3
"2017-03-29";"AT207";"morning peak";1696;"Wednesday";3
"2017-03-30";"AT207";"morning peak";1748;"Thursday";3
"2017-03-31";"AT207";"morning peak";1779;"Friday";3
"2017-04-03";"AT207";"morning peak";1799;"Monday";4
"2017-04-04";"AT207";"morning peak";1746;"Tuesday";4
"2017-04-05";"AT207";"morning peak";1655;"Wednesday";4
"2017-04-06";"AT207";"morning peak";1756;"Thursday";4
"2017-04-07";"AT207";"morning peak";1707;"Friday";4
"2017-04-10";"AT207";"morning peak";1723;"Monday";4
"2017-04-11";"AT207";"morning peak";1633;"Tuesday";4
"2017-04-12";"AT207";"morning peak";1792;"Wednesday";4
"2017-04-13";"AT207";"morning peak";NA;"Thursday";4
"2017-04-14";"AT207";"morning peak";NA;"Friday";4
"2017-04-17";"AT207";"morning peak";1772;"Monday";4
"2017-04-18";"AT207";"morning peak";1758;"Tuesday";4
"2017-04-19";"AT207";"morning peak";1805;"Wednesday";4
"2017-04-20";"AT207";"morning peak";1792;"Thursday";4
"2017-04-21";"AT207";"morning peak";NA;"Friday";4
"2017-04-24";"AT207";"morning peak";1794;"Monday";4
"2017-04-25";"AT207";"morning peak";1966;"Tuesday";4
"2017-04-26";"AT207";"morning peak";1974;"Wednesday";4
"2017-04-27";"AT207";"morning peak";1934;"Thursday";4
"2017-04-28";"AT207";"morning peak";1793;"Friday";4
"2017-05-01";"AT207";"morning peak";NA;"Monday";4
