"DAY";"SENSOR_ID";"PERIOD";"VOLUME";"WEEKDAY";"MONTH"
"2017-01-02";"AT097";"morning peak";793;"Monday";1
"2017-01-03";"AT097";"morning peak";823;"Tuesday";1
"2017-01-04";"AT097";"morning peak";827;"Wednesday";1
"2017-01-05";"AT097";"morning peak";821;"Thursday";1
"2017-01-06";"AT097";"morning peak";823;"Friday";1
"2017-01-09";"AT097";"morning peak";846;"Monday";1
"2017-01-10";"AT097";"morning peak";852;"Tuesday";1
"2017-01-11";"AT097";"morning peak";795;"Wednesday";1
"2017-01-12";"AT097";"morning peak";811;"Thursday";1
"2017-01-13";"AT097";"morning peak";872;"Friday";1
"2017-01-16";"AT097";"morning peak";832;"Monday";1
"2017-01-17";"AT097";"morning peak";868;"Tuesday";1
"2017-01-18";"AT097";"morning peak";887;"Wednesday";1
"2017-01-19";"AT097";"morning peak";869;"Thursday";1
"2017-01-20";"AT097";"morning peak";851;"Friday";1
"2017-01-23";"AT097";"morning peak";928;"Monday";1
"2017-01-24";"AT097";"morning peak";904;"Tuesday";1
"2017-01-25";"AT097";"morning peak";922;"Wednesday";1
"2017-01-26";"AT097";"morning peak";917;"Thursday";1
"2017-01-27";"AT097";"morning peak";908;"Friday";1
"2017-01-30";"AT097";"morning peak";940;"Monday";1
"2017-01-31";"AT097";"morning peak";822;"Tuesday";1
"2017-02-01";"AT097";"morning peak";904;"Wednesday";1
"2017-02-02";"AT097";"morning peak";939;"Thursday";2
"2017-02-03";"AT097";"morning peak";907;"Friday";2
"2017-02-06";"AT097";"morning peak";978;"Monday";2
"2017-02-07";"AT097";"morning peak";938;"Tuesday";2
"2017-02-08";"AT097";"morning peak";904;"Wednesday";2
"2017-02-09";"AT097";"morning peak";923;"Thursday";2
"2017-02-10";"AT097";"morning peak";927;"Friday";2
"2017-02-13";"AT097";"morning peak";923;"Monday";2
"2017-02-14";"AT097";"morning peak";885;"Tuesday";2
"2017-02-15";"AT097";"morning peak";880;"Wednesday";2
"2017-02-16";"AT097";"morning peak";901;"Thursday";2
"2017-02-17";"AT097";"morning peak";834;"Friday";2
"2017-02-20";"AT097";"morning peak";928;"Monday";2
"2017-02-21";"AT097";"morning peak";942;"Tuesday";2
"2017-02-22";"AT097";"morning peak";950;"Wednesday";2
"2017-02-23";"AT097";"morning peak";934;"Thursday";2
"2017-02-24";"AT097";"morning peak";NA;"Friday";2
"2017-02-27";"AT097";"morning peak";NA;"Monday";2
"2017-02-28";"AT097";"morning peak";NA;"Tuesday";2
"2017-03-01";"AT097";"morning peak";NA;"Wednesday";2
"2017-03-02";"AT097";"morning peak";911;"Thursday";3
"2017-03-03";"AT097";"morning peak";790;"Friday";3
"2017-03-06";"AT097";"morning peak";931;"Monday";3
"2017-03-07";"AT097";"morning peak";931;"Tuesday";3
"2017-03-08";"AT097";"morning peak";972;"Wednesday";3
"2017-03-09";"AT097";"morning peak";NA;"Thursday";3
"2017-03-10";"AT097";"morning peak";863;"Friday";3
"2017-03-13";"AT097";"morning peak";925;"Monday";3
"2017-03-14";"AT097";"morning peak";899;"Tuesday";3
"2017-03-15";"AT097";"morning peak";901;"Wednesday";3
"2017-03-16";"AT097";"morning peak";941;"Thursday";3
"2017-03-17";"AT097";"morning peak";877;"Friday";3
"2017-03-20";"AT097";"morning peak";939;"Monday";3
"2017-03-21";"AT097";"morning peak";897;"Tuesday";3
"2017-03-22";"AT097";"morning peak";901;"Wednesday";3
"2017-03-23";"AT097";"morning peak";840;"Thursday";3
"2017-03-24";"AT097";"morning peak";808;"Friday";3
"2017-03-27";"AT097";"morning peak";899;"Monday";3
"2017-03-28";"AT097";"morning peak";932;"Tuesday";3
"2017-03-29";"AT097";"morning peak";900;"Wednesday";3
"2017-03-30";"AT097";"morning peak";882;"Thursday";3
"2017-03-31";"AT097";"morning peak";870;"Friday";3
"2017-04-03";"AT097";"morning peak";947;"Monday";4
"2017-04-04";"AT097";"morning peak";950;"Tuesday";4
"2017-04-05";"AT097";"morning peak";881;"Wednesday";4
"2017-04-06";"AT097";"morning peak";919;"Thursday";4
"2017-04-07";"AT097";"morning peak";925;"Friday";4
"2017-04-10";"AT097";"morning peak";892;"Monday";4
"2017-04-11";"AT097";"morning peak";800;"Tuesday";4
"2017-04-12";"AT097";"morning peak";961;"Wednesday";4
"2017-04-13";"AT097";"morning peak";NA;"Thursday";4
"2017-04-14";"AT097";"morning peak";NA;"Friday";4
"2017-04-17";"AT097";"morning peak";988;"Monday";4
"2017-04-18";"AT097";"morning peak";923;"Tuesday";4
"2017-04-19";"AT097";"morning peak";930;"Wednesday";4
"2017-04-20";"AT097";"morning peak";973;"Thursday";4
"2017-04-21";"AT097";"morning peak";NA;"Friday";4
"2017-04-24";"AT097";"morning peak";915;"Monday";4
"2017-04-25";"AT097";"morning peak";899;"Tuesday";4
"2017-04-26";"AT097";"morning peak";957;"Wednesday";4
"2017-04-27";"AT097";"morning peak";897;"Thursday";4
"2017-04-28";"AT097";"morning peak";794;"Friday";4
"2017-05-01";"AT097";"morning peak";NA;"Monday";4
"2017-05-02";"AT097";"morning peak";1011;"Tuesday";5
"2017-05-03";"AT097";"morning peak";936;"Wednesday";5
"2017-05-04";"AT097";"morning peak";946;"Thursday";5
"2017-05-05";"AT097";"morning peak";969;"Friday";5
"2017-05-08";"AT097";"morning peak";952;"Monday";5
"2017-05-09";"AT097";"morning peak";945;"Tuesday";5
"2017-05-10";"AT097";"morning peak";951;"Wednesday";5
"2017-05-11";"AT097";"morning peak";951;"Thursday";5
"2017-05-12";"AT097";"morning peak";928;"Friday";5
"2017-05-15";"AT097";"morning peak";978;"Monday";5
"2017-05-16";"AT097";"morning peak";934;"Tuesday";5
"2017-05-17";"AT097";"morning peak";938;"Wednesday";5
"2017-05-18";"AT097";"morning peak";901;"Thursday";5
"2017-05-19";"AT097";"morning peak";921;"Friday";5
"2017-05-22";"AT097";"morning peak";913;"Monday";5
