"DAY";"SENSOR_ID";"PERIOD";"VOLUME";"WEEKDAY";"MONTH"
"2017-01-02";"FS105";"morning peak";NA;"Monday";1
"2017-01-03";"FS105";"morning peak";NA;"Tuesday";1
"2017-01-04";"FS105";"morning peak";608;"Wednesday";1
"2017-01-05";"FS105";"morning peak";NA;"Thursday";1
"2017-01-06";"FS105";"morning peak";615;"Friday";1
"2017-01-09";"FS105";"morning peak";660;"Monday";1
"2017-01-10";"FS105";"morning peak";672;"Tuesday";1
"2017-01-11";"FS105";"morning peak";NA;"Wednesday";1
"2017-01-12";"FS105";"morning peak";NA;"Thursday";1
"2017-01-13";"FS105";"morning peak";NA;"Friday";1
"2017-01-16";"FS105";"morning peak";690;"Monday";1
"2017-01-17";"FS105";"morning peak";716;"Tuesday";1
"2017-01-18";"FS105";"morning peak";737;"Wednesday";1
"2017-01-19";"FS105";"morning peak";686;"Thursday";1
"2017-01-20";"FS105";"morning peak";618;"Friday";1
"2017-01-23";"FS105";"morning peak";705;"Monday";1
"2017-01-24";"FS105";"morning peak";747;"Tuesday";1
"2017-01-25";"FS105";"morning peak";754;"Wednesday";1
"2017-01-26";"FS105";"morning peak";736;"Thursday";1
"2017-01-27";"FS105";"morning peak";767;"Friday";1
"2017-01-30";"FS105";"morning peak";675;"Monday";1
"2017-01-31";"FS105";"morning peak";624;"Tuesday";1
"2017-02-01";"FS105";"morning peak";792;"Wednesday";1
"2017-02-02";"FS105";"morning peak";751;"Thursday";2
"2017-02-03";"FS105";"morning peak";788;"Friday";2
"2017-02-06";"FS105";"morning peak";804;"Monday";2
"2017-02-07";"FS105";"morning peak";806;"Tuesday";2
"2017-02-08";"FS105";"morning peak";774;"Wednesday";2
"2017-02-09";"FS105";"morning peak";NA;"Thursday";2
"2017-02-10";"FS105";"morning peak";NA;"Friday";2
"2017-02-13";"FS105";"morning peak";NA;"Monday";2
"2017-02-14";"FS105";"morning peak";NA;"Tuesday";2
"2017-02-15";"FS105";"morning peak";NA;"Wednesday";2
"2017-02-16";"FS105";"morning peak";NA;"Thursday";2
"2017-02-17";"FS105";"morning peak";NA;"Friday";2
"2017-02-20";"FS105";"morning peak";NA;"Monday";2
"2017-02-21";"FS105";"morning peak";NA;"Tuesday";2
"2017-02-22";"FS105";"morning peak";NA;"Wednesday";2
"2017-02-23";"FS105";"morning peak";NA;"Thursday";2
"2017-02-24";"FS105";"morning peak";NA;"Friday";2
"2017-02-27";"FS105";"morning peak";NA;"Monday";2
"2017-02-28";"FS105";"morning peak";NA;"Tuesday";2
"2017-03-01";"FS105";"morning peak";NA;"Wednesday";2
"2017-03-02";"FS105";"morning peak";NA;"Thursday";3
"2017-03-03";"FS105";"morning peak";NA;"Friday";3
"2017-03-06";"FS105";"morning peak";783;"Monday";3
"2017-03-07";"FS105";"morning peak";NA;"Tuesday";3
"2017-03-08";"FS105";"morning peak";NA;"Wednesday";3
"2017-03-09";"FS105";"morning peak";717;"Thursday";3
"2017-03-10";"FS105";"morning peak";NA;"Friday";3
