"DAY";"SENSOR_ID";"PERIOD";"VOLUME";"WEEKDAY";"MONTH"
"2017-01-02";"01385309";"morning peak";NA;"Monday";1
"2017-01-03";"01385309";"morning peak";221;"Tuesday";1
"2017-01-04";"01385309";"morning peak";NA;"Wednesday";1
"2017-01-05";"01385309";"morning peak";221;"Thursday";1
"2017-01-06";"01385309";"morning peak";230;"Friday";1
"2017-01-09";"01385309";"morning peak";NA;"Monday";1
"2017-01-10";"01385309";"morning peak";240;"Tuesday";1
"2017-01-11";"01385309";"morning peak";NA;"Wednesday";1
"2017-01-12";"01385309";"morning peak";NA;"Thursday";1
"2017-01-13";"01385309";"morning peak";246;"Friday";1
"2017-01-16";"01385309";"morning peak";250;"Monday";1
"2017-01-17";"01385309";"morning peak";248;"Tuesday";1
"2017-01-18";"01385309";"morning peak";239;"Wednesday";1
"2017-01-19";"01385309";"morning peak";261;"Thursday";1
"2017-01-20";"01385309";"morning peak";263;"Friday";1
"2017-01-23";"01385309";"morning peak";275;"Monday";1
"2017-01-24";"01385309";"morning peak";295;"Tuesday";1
"2017-01-25";"01385309";"morning peak";298;"Wednesday";1
"2017-01-26";"01385309";"morning peak";289;"Thursday";1
"2017-01-27";"01385309";"morning peak";288;"Friday";1
"2017-01-30";"01385309";"morning peak";295;"Monday";1
"2017-01-31";"01385309";"morning peak";266;"Tuesday";1
"2017-02-01";"01385309";"morning peak";300;"Wednesday";1
"2017-02-02";"01385309";"morning peak";298;"Thursday";2
"2017-02-03";"01385309";"morning peak";304;"Friday";2
"2017-02-06";"01385309";"morning peak";323;"Monday";2
"2017-02-07";"01385309";"morning peak";311;"Tuesday";2
"2017-02-08";"01385309";"morning peak";305;"Wednesday";2
"2017-02-09";"01385309";"morning peak";308;"Thursday";2
"2017-02-10";"01385309";"morning peak";293;"Friday";2
"2017-02-13";"01385309";"morning peak";289;"Monday";2
"2017-02-14";"01385309";"morning peak";279;"Tuesday";2
"2017-02-15";"01385309";"morning peak";298;"Wednesday";2
"2017-02-16";"01385309";"morning peak";291;"Thursday";2
"2017-02-17";"01385309";"morning peak";275;"Friday";2
"2017-02-20";"01385309";"morning peak";285;"Monday";2
"2017-02-21";"01385309";"morning peak";286;"Tuesday";2
"2017-02-22";"01385309";"morning peak";296;"Wednesday";2
"2017-02-23";"01385309";"morning peak";282;"Thursday";2
"2017-02-24";"01385309";"morning peak";NA;"Friday";2
"2017-02-27";"01385309";"morning peak";NA;"Monday";2
"2017-02-28";"01385309";"morning peak";NA;"Tuesday";2
"2017-03-01";"01385309";"morning peak";NA;"Wednesday";2
"2017-03-02";"01385309";"morning peak";284;"Thursday";3
"2017-03-03";"01385309";"morning peak";251;"Friday";3
"2017-03-06";"01385309";"morning peak";303;"Monday";3
"2017-03-07";"01385309";"morning peak";297;"Tuesday";3
"2017-03-08";"01385309";"morning peak";289;"Wednesday";3
"2017-03-09";"01385309";"morning peak";272;"Thursday";3
"2017-03-10";"01385309";"morning peak";286;"Friday";3
"2017-03-13";"01385309";"morning peak";339;"Monday";3
"2017-03-14";"01385309";"morning peak";324;"Tuesday";3
"2017-03-15";"01385309";"morning peak";321;"Wednesday";3
"2017-03-16";"01385309";"morning peak";328;"Thursday";3
"2017-03-17";"01385309";"morning peak";330;"Friday";3
"2017-03-20";"01385309";"morning peak";352;"Monday";3
"2017-03-21";"01385309";"morning peak";325;"Tuesday";3
"2017-03-22";"01385309";"morning peak";343;"Wednesday";3
"2017-03-23";"01385309";"morning peak";323;"Thursday";3
"2017-03-24";"01385309";"morning peak";314;"Friday";3
"2017-03-27";"01385309";"morning peak";340;"Monday";3
"2017-03-28";"01385309";"morning peak";337;"Tuesday";3
"2017-03-29";"01385309";"morning peak";304;"Wednesday";3
"2017-03-30";"01385309";"morning peak";336;"Thursday";3
"2017-03-31";"01385309";"morning peak";330;"Friday";3
"2017-04-03";"01385309";"morning peak";355;"Monday";4
"2017-04-04";"01385309";"morning peak";344;"Tuesday";4
"2017-04-05";"01385309";"morning peak";329;"Wednesday";4
"2017-04-06";"01385309";"morning peak";329;"Thursday";4
"2017-04-07";"01385309";"morning peak";317;"Friday";4
"2017-04-10";"01385309";"morning peak";338;"Monday";4
"2017-04-11";"01385309";"morning peak";318;"Tuesday";4
"2017-04-12";"01385309";"morning peak";356;"Wednesday";4
"2017-04-13";"01385309";"morning peak";NA;"Thursday";4
"2017-04-14";"01385309";"morning peak";NA;"Friday";4
"2017-04-17";"01385309";"morning peak";300;"Monday";4
"2017-04-18";"01385309";"morning peak";289;"Tuesday";4
"2017-04-19";"01385309";"morning peak";288;"Wednesday";4
"2017-04-20";"01385309";"morning peak";295;"Thursday";4
"2017-04-21";"01385309";"morning peak";NA;"Friday";4
"2017-04-24";"01385309";"morning peak";339;"Monday";4
"2017-04-25";"01385309";"morning peak";324;"Tuesday";4
"2017-04-26";"01385309";"morning peak";333;"Wednesday";4
"2017-04-27";"01385309";"morning peak";327;"Thursday";4
"2017-04-28";"01385309";"morning peak";213;"Friday";4
"2017-05-01";"01385309";"morning peak";NA;"Monday";4
"2017-05-02";"01385309";"morning peak";350;"Tuesday";5
"2017-05-03";"01385309";"morning peak";348;"Wednesday";5
"2017-05-04";"01385309";"morning peak";338;"Thursday";5
"2017-05-05";"01385309";"morning peak";NA;"Friday";5
"2017-05-08";"01385309";"morning peak";340;"Monday";5
"2017-05-09";"01385309";"morning peak";348;"Tuesday";5
"2017-05-10";"01385309";"morning peak";NA;"Wednesday";5
"2017-05-11";"01385309";"morning peak";336;"Thursday";5
"2017-05-12";"01385309";"morning peak";331;"Friday";5
"2017-05-15";"01385309";"morning peak";349;"Monday";5
"2017-05-16";"01385309";"morning peak";350;"Tuesday";5
"2017-05-17";"01385309";"morning peak";342;"Wednesday";5
"2017-05-18";"01385309";"morning peak";349;"Thursday";5
"2017-05-19";"01385309";"morning peak";294;"Friday";5
"2017-05-22";"01385309";"morning peak";291;"Monday";5
"2017-05-23";"01385309";"morning peak";280;"Tuesday";5
"2017-05-24";"01385309";"morning peak";293;"Wednesday";5
"2017-05-25";"01385309";"morning peak";295;"Thursday";5
"2017-05-26";"01385309";"morning peak";283;"Friday";5
"2017-05-29";"01385309";"morning peak";267;"Monday";5
"2017-05-30";"01385309";"morning peak";279;"Tuesday";5
"2017-05-31";"01385309";"morning peak";274;"Wednesday";5
"2017-06-01";"01385309";"morning peak";291;"Thursday";5
"2017-06-02";"01385309";"morning peak";272;"Friday";6
"2017-06-05";"01385309";"morning peak";297;"Monday";6
"2017-06-06";"01385309";"morning peak";275;"Tuesday";6
"2017-06-07";"01385309";"morning peak";288;"Wednesday";6
"2017-06-08";"01385309";"morning peak";278;"Thursday";6
"2017-06-09";"01385309";"morning peak";294;"Friday";6
"2017-06-12";"01385309";"morning peak";285;"Monday";6
"2017-06-13";"01385309";"morning peak";289;"Tuesday";6
"2017-06-14";"01385309";"morning peak";285;"Wednesday";6
"2017-06-15";"01385309";"morning peak";NA;"Thursday";6
"2017-06-16";"01385309";"morning peak";255;"Friday";6
"2017-06-19";"01385309";"morning peak";NA;"Monday";6
"2017-06-20";"01385309";"morning peak";NA;"Tuesday";6
"2017-06-21";"01385309";"morning peak";278;"Wednesday";6
"2017-06-22";"01385309";"morning peak";282;"Thursday";6
"2017-06-23";"01385309";"morning peak";289;"Friday";6
"2017-06-26";"01385309";"morning peak";287;"Monday";6
"2017-06-27";"01385309";"morning peak";278;"Tuesday";6
