"DAY";"SENSOR_ID";"PERIOD";"VOLUME";"WEEKDAY";"MONTH"
"2017-01-02";"FS109";"morning peak";555;"Monday";1
"2017-01-03";"FS109";"morning peak";595;"Tuesday";1
"2017-01-04";"FS109";"morning peak";555;"Wednesday";1
"2017-01-05";"FS109";"morning peak";568;"Thursday";1
"2017-01-06";"FS109";"morning peak";531;"Friday";1
"2017-01-09";"FS109";"morning peak";541;"Monday";1
"2017-01-10";"FS109";"morning peak";NA;"Tuesday";1
"2017-01-11";"FS109";"morning peak";517;"Wednesday";1
"2017-01-12";"FS109";"morning peak";510;"Thursday";1
"2017-01-13";"FS109";"morning peak";466;"Friday";1
"2017-01-16";"FS109";"morning peak";516;"Monday";1
"2017-01-17";"FS109";"morning peak";601;"Tuesday";1
"2017-01-18";"FS109";"morning peak";627;"Wednesday";1
"2017-01-19";"FS109";"morning peak";571;"Thursday";1
"2017-01-20";"FS109";"morning peak";510;"Friday";1
"2017-01-23";"FS109";"morning peak";584;"Monday";1
"2017-01-24";"FS109";"morning peak";568;"Tuesday";1
"2017-01-25";"FS109";"morning peak";590;"Wednesday";1
"2017-01-26";"FS109";"morning peak";581;"Thursday";1
"2017-01-27";"FS109";"morning peak";539;"Friday";1
"2017-01-30";"FS109";"morning peak";608;"Monday";1
"2017-01-31";"FS109";"morning peak";488;"Tuesday";1
"2017-02-01";"FS109";"morning peak";681;"Wednesday";1
"2017-02-02";"FS109";"morning peak";639;"Thursday";2
"2017-02-03";"FS109";"morning peak";702;"Friday";2
"2017-02-06";"FS109";"morning peak";692;"Monday";2
"2017-02-07";"FS109";"morning peak";713;"Tuesday";2
"2017-02-08";"FS109";"morning peak";621;"Wednesday";2
"2017-02-09";"FS109";"morning peak";662;"Thursday";2
"2017-02-10";"FS109";"morning peak";678;"Friday";2
"2017-02-13";"FS109";"morning peak";573;"Monday";2
"2017-02-14";"FS109";"morning peak";685;"Tuesday";2
"2017-02-15";"FS109";"morning peak";682;"Wednesday";2
"2017-02-16";"FS109";"morning peak";755;"Thursday";2
"2017-02-17";"FS109";"morning peak";533;"Friday";2
"2017-02-20";"FS109";"morning peak";537;"Monday";2
"2017-02-21";"FS109";"morning peak";629;"Tuesday";2
"2017-02-22";"FS109";"morning peak";659;"Wednesday";2
"2017-02-23";"FS109";"morning peak";644;"Thursday";2
"2017-02-24";"FS109";"morning peak";683;"Friday";2
"2017-02-27";"FS109";"morning peak";NA;"Monday";2
"2017-02-28";"FS109";"morning peak";NA;"Tuesday";2
"2017-03-01";"FS109";"morning peak";NA;"Wednesday";2
"2017-03-02";"FS109";"morning peak";534;"Thursday";3
"2017-03-03";"FS109";"morning peak";503;"Friday";3
"2017-03-06";"FS109";"morning peak";539;"Monday";3
"2017-03-07";"FS109";"morning peak";540;"Tuesday";3
"2017-03-08";"FS109";"morning peak";546;"Wednesday";3
"2017-03-09";"FS109";"morning peak";480;"Thursday";3
"2017-03-10";"FS109";"morning peak";531;"Friday";3
"2017-03-13";"FS109";"morning peak";NA;"Monday";3
"2017-03-14";"FS109";"morning peak";536;"Tuesday";3
"2017-03-15";"FS109";"morning peak";528;"Wednesday";3
"2017-03-16";"FS109";"morning peak";510;"Thursday";3
"2017-03-17";"FS109";"morning peak";541;"Friday";3
"2017-03-20";"FS109";"morning peak";545;"Monday";3
"2017-03-21";"FS109";"morning peak";572;"Tuesday";3
"2017-03-22";"FS109";"morning peak";531;"Wednesday";3
"2017-03-23";"FS109";"morning peak";516;"Thursday";3
"2017-03-24";"FS109";"morning peak";520;"Friday";3
"2017-03-27";"FS109";"morning peak";534;"Monday";3
"2017-03-28";"FS109";"morning peak";538;"Tuesday";3
"2017-03-29";"FS109";"morning peak";509;"Wednesday";3
"2017-03-30";"FS109";"morning peak";652;"Thursday";3
"2017-03-31";"FS109";"morning peak";659;"Friday";3
"2017-04-03";"FS109";"morning peak";703;"Monday";4
"2017-04-04";"FS109";"morning peak";711;"Tuesday";4
"2017-04-05";"FS109";"morning peak";533;"Wednesday";4
"2017-04-06";"FS109";"morning peak";779;"Thursday";4
"2017-04-07";"FS109";"morning peak";777;"Friday";4
"2017-04-10";"FS109";"morning peak";546;"Monday";4
"2017-04-11";"FS109";"morning peak";314;"Tuesday";4
"2017-04-12";"FS109";"morning peak";765;"Wednesday";4
"2017-04-13";"FS109";"morning peak";NA;"Thursday";4
"2017-04-14";"FS109";"morning peak";NA;"Friday";4
"2017-04-17";"FS109";"morning peak";760;"Monday";4
"2017-04-18";"FS109";"morning peak";721;"Tuesday";4
"2017-04-19";"FS109";"morning peak";706;"Wednesday";4
"2017-04-20";"FS109";"morning peak";777;"Thursday";4
"2017-04-21";"FS109";"morning peak";NA;"Friday";4
"2017-04-24";"FS109";"morning peak";NA;"Monday";4
"2017-04-25";"FS109";"morning peak";749;"Tuesday";4
"2017-04-26";"FS109";"morning peak";697;"Wednesday";4
"2017-04-27";"FS109";"morning peak";700;"Thursday";4
"2017-04-28";"FS109";"morning peak";586;"Friday";4
"2017-05-01";"FS109";"morning peak";NA;"Monday";4
"2017-05-02";"FS109";"morning peak";794;"Tuesday";5
"2017-05-03";"FS109";"morning peak";755;"Wednesday";5
"2017-05-04";"FS109";"morning peak";790;"Thursday";5
"2017-05-05";"FS109";"morning peak";767;"Friday";5
"2017-05-08";"FS109";"morning peak";650;"Monday";5
"2017-05-09";"FS109";"morning peak";744;"Tuesday";5
"2017-05-10";"FS109";"morning peak";NA;"Wednesday";5
"2017-05-11";"FS109";"morning peak";NA;"Thursday";5
"2017-05-12";"FS109";"morning peak";686;"Friday";5
"2017-05-15";"FS109";"morning peak";535;"Monday";5
"2017-05-16";"FS109";"morning peak";669;"Tuesday";5
"2017-05-17";"FS109";"morning peak";627;"Wednesday";5
"2017-05-18";"FS109";"morning peak";592;"Thursday";5
"2017-05-19";"FS109";"morning peak";567;"Friday";5
"2017-05-22";"FS109";"morning peak";655;"Monday";5
"2017-05-23";"FS109";"morning peak";652;"Tuesday";5
"2017-05-24";"FS109";"morning peak";578;"Wednesday";5
"2017-05-25";"FS109";"morning peak";NA;"Thursday";5
"2017-05-26";"FS109";"morning peak";NA;"Friday";5
"2017-05-29";"FS109";"morning peak";385;"Monday";5
"2017-05-30";"FS109";"morning peak";397;"Tuesday";5
"2017-05-31";"FS109";"morning peak";NA;"Wednesday";5
"2017-06-01";"FS109";"morning peak";NA;"Thursday";5
"2017-06-02";"FS109";"morning peak";593;"Friday";6
"2017-06-05";"FS109";"morning peak";NA;"Monday";6
"2017-06-06";"FS109";"morning peak";NA;"Tuesday";6
"2017-06-07";"FS109";"morning peak";NA;"Wednesday";6
"2017-06-08";"FS109";"morning peak";NA;"Thursday";6
"2017-06-09";"FS109";"morning peak";943;"Friday";6
"2017-06-12";"FS109";"morning peak";971;"Monday";6
"2017-06-13";"FS109";"morning peak";974;"Tuesday";6
"2017-06-14";"FS109";"morning peak";1030;"Wednesday";6
"2017-06-15";"FS109";"morning peak";NA;"Thursday";6
"2017-06-16";"FS109";"morning peak";914;"Friday";6
"2017-06-19";"FS109";"morning peak";989;"Monday";6
"2017-06-20";"FS109";"morning peak";977;"Tuesday";6
"2017-06-21";"FS109";"morning peak";944;"Wednesday";6
