"DAY";"SENSOR_ID";"PERIOD";"VOLUME";"WEEKDAY";"MONTH"
"2017-01-02";"01385234";"morning peak";NA;"Monday";1
"2017-01-03";"01385234";"morning peak";1315;"Tuesday";1
"2017-01-04";"01385234";"morning peak";NA;"Wednesday";1
"2017-01-05";"01385234";"morning peak";1341;"Thursday";1
"2017-01-06";"01385234";"morning peak";1338;"Friday";1
"2017-01-09";"01385234";"morning peak";1382;"Monday";1
"2017-01-10";"01385234";"morning peak";1442;"Tuesday";1
"2017-01-11";"01385234";"morning peak";1387;"Wednesday";1
"2017-01-12";"01385234";"morning peak";1443;"Thursday";1
"2017-01-13";"01385234";"morning peak";1531;"Friday";1
"2017-01-16";"01385234";"morning peak";1497;"Monday";1
"2017-01-17";"01385234";"morning peak";1525;"Tuesday";1
"2017-01-18";"01385234";"morning peak";1540;"Wednesday";1
"2017-01-19";"01385234";"morning peak";1576;"Thursday";1
"2017-01-20";"01385234";"morning peak";1461;"Friday";1
"2017-01-23";"01385234";"morning peak";1518;"Monday";1
"2017-01-24";"01385234";"morning peak";1613;"Tuesday";1
"2017-01-25";"01385234";"morning peak";1614;"Wednesday";1
"2017-01-26";"01385234";"morning peak";1446;"Thursday";1
"2017-01-27";"01385234";"morning peak";1564;"Friday";1
"2017-01-30";"01385234";"morning peak";1625;"Monday";1
"2017-01-31";"01385234";"morning peak";1378;"Tuesday";1
"2017-02-01";"01385234";"morning peak";1661;"Wednesday";1
"2017-02-02";"01385234";"morning peak";1583;"Thursday";2
"2017-02-03";"01385234";"morning peak";1645;"Friday";2
"2017-02-06";"01385234";"morning peak";1500;"Monday";2
"2017-02-07";"01385234";"morning peak";1713;"Tuesday";2
"2017-02-08";"01385234";"morning peak";1654;"Wednesday";2
"2017-02-09";"01385234";"morning peak";1719;"Thursday";2
"2017-02-10";"01385234";"morning peak";1643;"Friday";2
"2017-02-13";"01385234";"morning peak";1653;"Monday";2
"2017-02-14";"01385234";"morning peak";1642;"Tuesday";2
"2017-02-15";"01385234";"morning peak";1624;"Wednesday";2
"2017-02-16";"01385234";"morning peak";1606;"Thursday";2
"2017-02-17";"01385234";"morning peak";1555;"Friday";2
"2017-02-20";"01385234";"morning peak";1352;"Monday";2
"2017-02-21";"01385234";"morning peak";1473;"Tuesday";2
"2017-02-22";"01385234";"morning peak";1715;"Wednesday";2
"2017-02-23";"01385234";"morning peak";1652;"Thursday";2
"2017-02-24";"01385234";"morning peak";1416;"Friday";2
